# Wordlist

# DATA
ID	COGID	POS	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	ALIGNMENT
2972	360	noun	the otter	Xiandao	otter 2	317.29	Achang (Xiandao) TBL	ti⁵⁵ kʐoŋ⁵⁵  | 0317.29	water otter		867 1120	TBL		15	ti⁵⁵kʐoŋ⁵⁵	ti⁵⁵kʐoŋ⁵⁵	otter	t i ⁵⁵ + k ʐ o ŋ ⁵⁵	361534	t i ⁵⁵ ◦ k ʐ o ŋ ⁵⁵
5257	359	noun	the otter	Rangoon		317.27			otter		1121	TBL		15	phjɑ̃²²	pʰjɑ̃²²	otter	pʰ j ɑ̃ ∼ ²²	361532	pʰ j ɑ̃ ∼ ²²
5699	359	noun	the otter	Written_Burmese		317.26			otter		1121	TBL		15	phjɑṁ²	pʰjɑṁ²	otter	pʰ j a m ²	361531	pʰ j a m ²
#
3025	374	noun	the pig	Achang_Longchuan	pig	284.28	Achang (Longchuan) TBL	oʔ⁵⁵  | 0284.28	pig		552	TBL		1337	oʔ⁵⁵	oʔ⁵⁵	pig	o ʔ ⁵⁵	359831	- o ʔ ⁵⁵
3027	374	noun	the pig	Atsi	pig	284.3	Atsi [Zaiwa] TBL	vaʔ²¹  | 0284.30	pig		552	TBL		1337	vaʔ²¹	vaʔ²¹	pig	v a ʔ ²¹	359833	v a ʔ ²¹
3028	374	noun	the pig	Bola	pig	284.32	Bola (Luxi) TBL	vaʔ³¹  | 0284.32	pig		552	TBL		1337	vaʔ³¹	vaʔ³¹	pig	v a ʔ ³¹	359835	v a ʔ ³¹
3031	374	noun	the pig	Lashi	pig	284.33	Leqi (Luxi) TBL	vuʔ³¹  | 0284.33	pig		552	TBL		1337	vuʔ³¹	vuʔ³¹	pig	v u ʔ ³¹	359836	v u ʔ ³¹
3032	374	noun	the pig	Maru	pig	284.31	Langsu (Luxi) TBL	vɔʔ³¹  | 0284.31	pig		552	TBL		1337	vɔʔ³¹	vɔʔ³¹	pig	v ɔ ʔ ³¹	359834	v ɔ ʔ ³¹
3033	374	noun	the pig	Xiandao	pig	284.29	Achang (Xiandao) TBL	oʔ⁵⁵  | 0284.29	pig		552	TBL		1337	oʔ⁵⁵	oʔ⁵⁵	pig	o ʔ ⁵⁵	359832	- o ʔ ⁵⁵
5536	374	noun	the pig	Rangoon		284.27					552	TBL		1337	wɛʔ⁴	wɛʔ⁴	pig	w ɛ ʔ ⁴	359830	w ɛ ʔ ⁴
5973	374	noun	the pig	Written_Burmese		284.26			pig		552	TBL		1337	wɑk⁴	wɑk⁴	pig	w a k ⁴	359829	w a k ⁴
#
3236	379	verb	the rain	Achang_Longchuan	rain n	10.28	Achang (Longchuan) TBL	mau³¹ ʐo⁵⁵  | 0010.28	sky rain		1129 1128	TBL		658	mau³¹ʐo⁵⁵	mau³¹ʐo⁵⁵	rain	m a u ³¹ + ʐ o ⁵⁵	345482	m a u - ³¹ ◦ ʐ o ⁵⁵
3239	379	verb	the rain	Atsi	rain n	10.3	Atsi [Zaiwa] TBL	mau²¹  | 0010.30	sky-rain		1129	TBL		658	mau²¹	mau²¹	rain	m a u ²¹	345484	m a u - ²¹
3242	379	verb	the rain	Bola	rain n	10.32	Bola (Luxi) TBL	mau³¹ ɣɔ⁵⁵  | 0010.32	sky-1 rain		1129 1128	TBL		658	mau³¹ɣɔ⁵⁵	mau³¹ɣɔ⁵⁵	rain	m a u ³¹ + ɣ ɔ ⁵⁵	345486	m a u - ³¹ ◦ ɣ ɔ ⁵⁵
3246	379	verb	the rain	Lashi	rain v	10.33	Leqi (Luxi) TBL	mou³³ wɔ³¹  | 0010.33	sky rain		1129 1128	TBL		658	mou³³wɔ³¹	mou³³wɔ³¹	rain	m o u ³³ + w ɔ ³¹	345487	m o u - ³³ ◦ w ɔ ³¹
3248	379	verb	the rain	Maru	rain n	10.31	Langsu (Luxi) TBL	muk⁵⁵  | 0010.31	sky		1129	TBL		658	muk⁵⁵	muk⁵⁵	rain	m u k ⁵⁵	345485	m u - k ⁵⁵
3250	379	verb	the rain	Xiandao	rain n	10.29	Achang (Xiandao) TBL	mau³¹ ʐo⁵⁵  | 0010.29	sky rain		1129 1128	TBL		658	mau³¹ʐo⁵⁵	mau³¹ʐo⁵⁵	rain	m a u ³¹ + ʐ o ⁵⁵	345483	m a u - ³¹ ◦ ʐ o ⁵⁵
5281	379	verb	the rain	Rangoon		10.27				bad concept	1129	TBL		658	mo⁵⁵	mo⁵⁵	rain	m o ⁵⁵	345481	m o - - ⁵⁵
5723	379	verb	the rain	Written_Burmese		10.26			sky	bad concept	1129	TBL		658	mo³	mo³	rain	m ə ³	345480	m ə - - ³
#
6143	93		the rainbow	Xiandao	rainbow	11.29	Achang (Xiandao)	l̥ɿ⁵⁵ɲ̊ɔʔ⁵⁵l̥aŋ³¹kam⁵⁵			1254 1008 1255 1256	TBL		1733		l̥ɿ⁵⁵ɲ̊ɔʔ⁵⁵l̥aŋ³¹kam⁵⁵		l̥ ɿ ⁵⁵ + ɲ̊ ɔ ʔ ⁵⁵ + l̥ a ŋ ³¹ + k a m ⁵⁵	37678	l̥ ɿ ⁵⁵ ◦ ɲ̊ - ɔ ʔ ⁵⁵ ◦ l̥ a ŋ ³¹ ◦ k a m ⁵⁵
6151	93		the rainbow	Achang_Longchuan	rainbow	11.28	Achang (Longchuan)	xɔŋ⁵¹ȵin³¹nam³¹	rainbow1 rainbow2 sky?		1004 1253 1257	TBL		1733		xɔŋ⁵¹ȵin³¹nam³¹		x ɔ ŋ ⁵¹ + nʲ i n ³¹ + n a m ³¹	35902	x ɔ ŋ ⁵¹ ◦ nʲ i n ³¹ ◦ n a m ³¹
6169	93		the rainbow	Lashi	rainbow	11.33	Leqi (Luxi)	sə̱ŋ⁵⁵jaŋ³³jɔ³¹kan³³			1004 1008 1258 1256	TBL		1733		sə̱ŋ⁵⁵jaŋ³³jɔ³¹kan³³		s ə̰ ŋ ⁵⁵ + j a ŋ ³³ + j ɔ ³¹ + k a n ³³	46785	s ə̰ ŋ ⁵⁵ ◦ - j a ŋ ³³ ◦ j ɔ ³¹ ◦ k a n ³³
6209	92		the rainbow	Maru	rainbow	11.31	Langsu (Luxi)	ɣɔʔ³¹kaŋ³⁵saŋ³¹ŋjɔ̃³¹			1005 1006 1007 1008	TBL		1733		ɣɔʔ³¹kaŋ³⁵saŋ³¹ŋjɔ̃³¹		ɣ ɔ ʔ ³¹ + k a ŋ ³⁵ + s a ŋ ³¹ + ŋ j ɔ̃ ∼ ³¹	43181	ɣ ɔ ʔ ³¹ ◦ k a ŋ ³⁵ ◦ s a ŋ ³¹ ◦ ŋ j ɔ̃ ∼ ³¹
6229	89		the rainbow	Rangoon	rainbow	11.27	Burmese (Rangoon)	tθɛʔ⁴tɑ̃⁵³			1002 1003	TBL		1733		tθɛʔ⁴tɑ̃⁵³		tθ ɛ ʔ ⁴ + t ɑ̃ ∼ ⁵³	34005	tθ ɛ ʔ ⁴ ◦ t ɑ̃ ∼ ⁵³
6294	92		the rainbow	Atsi	rainbow	11.3	Atsi [Zaiwa]	voʔ²¹kan²¹ʃiŋ⁵⁵jaŋ²¹	weave ? ? ?		1005 1006 1007 1008	TBL		1733		voʔ²¹kan²¹ʃiŋ⁵⁵jaŋ²¹		v o ʔ ²¹ + k a n ²¹ + ʃ i ŋ ⁵⁵ + j a ŋ ²¹	41307	v o ʔ ²¹ ◦ k a n ²¹ ◦ ʃ i ŋ ⁵⁵ ◦ - j a ŋ ²¹
6309	89		the rainbow	Written_Burmese	rainbow	11.26	Burmese (Written)	tθɑk⁴tɑn¹			1002 1003	TBL		1733		tθɑk⁴tɑn¹		s a k ⁴ + t a n ¹	32116	s a k ⁴ ◦ t a n ¹
6595	92		the rainbow	Bola	rainbow	11.32	Bola (Luxi)	ɣaʔ³¹kɛ̃³¹saŋ⁵⁵njuŋ⁵⁵	weave		1005 1006 1007 1008	TBL		1733		ɣaʔ³¹kɛ̃³¹saŋ⁵⁵njuŋ⁵⁵		ɣ a ʔ ³¹ + k ɛ̃ ∼ ³¹ + s a ŋ ⁵⁵ + n j u ŋ ⁵⁵	44947	ɣ a ʔ ³¹ ◦ k ɛ̃ ∼ ³¹ ◦ s a ŋ ⁵⁵ ◦ n j u ŋ ⁵⁵
#
3310	389	noun	the rice plant	Achang_Longchuan	rice n	439.28	Achang (Longchuan) TBL	tshen⁵⁵  | 0439.28	rice-plant		600	TBL		2026	tshen⁵⁵	tshen⁵⁵	rice	tsʰ e n ⁵⁵	367506	tsʰ e n ⁵⁵
3311	389	noun	the rice plant	Atsi	rice n	439.3	Atsi [Zaiwa] TBL	tʃhin⁵¹  | 0439.30	rice-plant		600	TBL		2026	tʃhin⁵¹	tʃhin⁵¹	rice	tʃʰ i n ⁵¹	367508	tʃʰ i n ⁵¹
3312	389	noun	the rice plant	Bola	rice n	439.32	Bola (Luxi) TBL	tʃhɔn⁵⁵  | 0439.32	rice-plan		600	TBL		2026	tʃhɔn⁵⁵	tʃhɔn⁵⁵	rice	tʃʰ ɔ n ⁵⁵	367510	tʃʰ ɔ n ⁵⁵
3313	389	noun	the rice plant	Lashi	rice n	439.33	Leqi (Luxi) TBL	tʃhɛn³³  | 0439.33	rice-plant		600	TBL		2026	tʃhɛn³³	tʃhɛn³³	rice	tʃʰ ɛ n ³³	367511	tʃʰ ɛ n ³³
3314	389	noun	the rice plant	Maru	rice n	439.31	Langsu (Luxi) TBL	tʃhiŋ³¹  | 0439.31			600	TBL		2026	tʃhiŋ³¹	tʃhiŋ³¹	rice	tʃʰ i ŋ ³¹	367509	tʃʰ i ŋ ³¹
3315	389	noun	the rice plant	Xiandao	rice n	439.29	Achang (Xiandao) TBL	tshɛn⁵⁵  | 0439.29	rice-plant		600	TBL		2026	tshɛn⁵⁵	tshɛn⁵⁵	rice	tsʰ ɛ n ⁵⁵	367507	tsʰ ɛ n ⁵⁵
5674	389	noun	the rice plant	Rangoon		439.27					600	TBL		2026	shɑ̃²²	shɑ̃²²	rice	sʰ ɑ̃ ∼ ²²	367505	sʰ ɑ̃ ∼ ²²
6109	389	noun	the rice plant	Written_Burmese		439.26					600	TBL		2026	shɑn²	shɑn²	rice	tsʰ a n ²	367504	tsʰ a n ²
#
3365	397	noun	the river	Achang_Longchuan	river n	30.28	Achang (Longchuan) TBL	tʂhă⁵⁵ ʐoŋ³¹  | 0030.28			1132 1133	TBL		666	tʂhă⁵⁵ʐoŋ³¹	tʂhă⁵⁵ʐoŋ³¹	river	ʈʂʰ ă ⁵⁵ + ʐ o ŋ ³¹	346520	ʈʂʰ ă ⁵⁵ ◦ ʐ o ŋ ³¹
3368	400	noun	the river	Atsi	river n	30.3	Atsi [Zaiwa] TBL	vui⁵¹ mo⁵⁵  | 0030.30	water mo-suffix		1134 1135	TBL		666	vui⁵¹mo⁵⁵	vui⁵¹mo⁵⁵	river	v u i ⁵¹ + m o ⁵⁵	346522	v - u i - ⁵¹ ◦ m o ⁵⁵
3370	400	noun	the river	Bola	river n	30.32	Bola (Luxi) TBL	ɣəi⁵⁵ lɔ̃⁵⁵  | 0030.32	water long-thing		1134 609	TBL		666	ɣəi⁵⁵lɔ̃⁵⁵	ɣəi⁵⁵lɔ̃⁵⁵	river	ɣ ə i ⁵⁵ + l ɔ̃ ∼ ⁵⁵	346524	ɣ - ə i - ⁵⁵ ◦ l ɔ̃ ∼ ⁵⁵
3373	400	noun	the river	Lashi	river n	30.33	Leqi (Luxi) TBL	kjei⁵³ məŋ³³  | 0030.33	river		1134 1151	TBL		666	kjei⁵³məŋ³³	kjei⁵³məŋ³³	river	k j e i ⁵³ + m ə ŋ ³³	346525	k j e i - ⁵³ ◦ m ə ŋ ³³
3374	400	noun	the river	Maru	river n	30.31	Langsu (Luxi) TBL	ɣək³¹ lɔ̃³¹  | 0030.31	water long-thing		1134 609	TBL		666	ɣək³¹lɔ̃³¹	ɣək³¹lɔ̃³¹	river	ɣ ə k ³¹ + l ɔ̃ ∼ ³¹	346523	ɣ - ə - k ³¹ ◦ l ɔ̃ ∼ ³¹
3376	399	noun	the river	Xiandao	river n	30.29	Achang (Xiandao) TBL	ti⁵⁵ kɯ³¹  | 0030.29	water big		1136 1137	TBL		666	ti⁵⁵kɯ³¹	ti⁵⁵kɯ³¹	river	t i ⁵⁵ + k ɯ ³¹	346521	t i ⁵⁵ ◦ k ɯ ³¹
5343	400	noun	the river	Rangoon		30.27					608	TBL		666	mjiʔ⁴	mjiʔ⁴	river	m j i ʔ ⁴	346519	m j i ʔ ⁴
5784	401	noun	the river	Written_Burmese		30.26			river		608	TBL		666	mrɑs⁴	mrɑs⁴	river	m r a ts ⁴	346518	m r a ts ⁴
#
3387	404	noun	the road	Achang_Longchuan	road n	38.28	Achang (Longchuan) TBL	xa⁵⁵ mʐua³¹  | 0038.28			611 1138	TBL		667	xa⁵⁵mʐua³¹	xa⁵⁵mʐua³¹	road	x a ⁵⁵ + m ʐ u a ³¹	346936	x - a ⁵⁵ ◦ m ʐ u a ³¹
3390	404	noun	the road	Atsi	road n	38.3	Atsi [Zaiwa] TBL	khjo⁵¹  | 0038.30	road		611	TBL		667	khjo⁵¹	khjo⁵¹	road	kʰ j o ⁵¹	346938	kʰ j o ⁵¹
3392	404	noun	the road	Bola	road n	38.32	Bola (Luxi) TBL	khja⁵⁵  | 0038.32	road		611	TBL		667	khja⁵⁵	khja⁵⁵	road	kʰ j a ⁵⁵	346940	kʰ j a ⁵⁵
3394	404	noun	the road	Lashi	road n	38.33	Leqi (Luxi) TBL	khjo³³  | 0038.33			611	TBL		667	khjo³³	khjo³³	road	kʰ j o ³³	346941	kʰ j o ³³
3395	404	noun	the road	Maru	road n	38.31	Langsu (Luxi) TBL	khjɔ³¹  | 0038.31			611	TBL		667	khjɔ³¹	khjɔ³¹	road	kʰ j ɔ ³¹	346939	kʰ j ɔ ³¹
3397	404	noun	the road	Xiandao	road n	38.29	Achang (Xiandao) TBL	chɔ⁵⁵ mɔ³¹  | 0038.29	road mo-suffix		611 1138	TBL		667	chɔ⁵⁵mɔ³¹	chɔ⁵⁵mɔ³¹	road	cʰ ɔ ⁵⁵ + m ɔ ³¹	346937	cʰ - ɔ ⁵⁵ ◦ m - - ɔ ³¹
5638	410	noun	the road	Rangoon		38.27					612	TBL		667	lɑ̃⁵⁵	lɑ̃⁵⁵	road	l ɑ̃ ∼ ⁵⁵	346935	l ɑ̃ ∼ ⁵⁵
6074	410	noun	the road	Written_Burmese		38.26					612	TBL		667	lɑm³	lɑm³	road	l a m ³	346934	l a m ³
#
3401	414	noun	the root	Achang_Longchuan	root nveg	375.28	Achang (Longchuan) TBL	mʐuat⁵⁵  | 0375.28	root		613	TBL		670	mʐuat⁵⁵	mʐuat⁵⁵	root	m ʐ u a t ⁵⁵	364203	m ʐ u a t ⁵⁵
3404	21	noun	the root	Atsi	root nveg	375.3	Atsi [Zaiwa] TBL	a²¹ pu̱n⁵¹  | 0375.30	a-prefix root		1141 614	TBL		670	a²¹pu̱n⁵¹	a²¹pu̱n⁵¹	root	a ²¹ + p ṵ n ⁵¹	364205	a ²¹ ◦ p ṵ n ⁵¹
3406	416	noun	the root	Bola	root nveg	375.32	Bola (Luxi) TBL	sak⁵⁵ kji³¹  | 0375.32	tree foot		1139 1140	TBL		670	sak⁵⁵kji³¹	sak⁵⁵kji³¹	root	s a k ⁵⁵ + k j i ³¹	364207	s a k ⁵⁵ ◦ k j i ³¹
3409	21	noun	the root	Lashi	root nveg	375.33	Leqi (Luxi) TBL	ɑ³¹ pɔ̱n³³  | 0375.33	a-prefix root		1141 614	TBL		670	ɑ³¹pɔ̱n³³	ɑ³¹pɔ̱n³³	root	ɑ ³¹ + p ɔ̰ n ³³	364208	ɑ ³¹ ◦ p ɔ̰ n ³³
3410	21	noun	the root	Maru	root nveg	375.31	Langsu (Luxi) TBL	pa̱n³¹  | 0375.31			614	TBL		670	pa̱n³¹	pa̱n³¹	root	p a̰ n ³¹	364206	p a̰ n ³¹
3412	414	noun	the root	Xiandao	root nveg	375.29	Achang (Xiandao) TBL	mɛt⁵⁵  | 0375.29	root		613	TBL		670	mɛt⁵⁵	mɛt⁵⁵	root	m ɛ t ⁵⁵	364204	m - - ɛ t ⁵⁵
5583	414	noun	the root	Rangoon		375.27					1141 613	TBL		670	ɑ⁵³mjiʔ⁴	ɑ⁵³mjiʔ⁴	root	ɑ ⁵³ + m j i ʔ ⁴	364202	ɑ ⁵³ ◦ m j - i ʔ ⁴
6019	414	noun	the root	Written_Burmese		375.26			a-prefix root		1141 613	TBL		670	ɑ¹mrɑs⁴	ɑ¹mrɑs⁴	root	a ¹ + m r a ts ⁴	364201	a ¹ ◦ m r - a ts ⁴
#
3416	417	noun	the rope	Achang_Longchuan	rope / string n	619.28	Achang (Longchuan) TBL	toi³¹  | 0619.28	rope-tie		616	TBL		1218	toi³¹	toi³¹	rope / string	t o i ³¹	376801	t o i ³¹
3419	417	noun	the rope	Atsi	rope / string n	619.3	Atsi [Zaiwa] TBL	tu̱i²¹  | 0619.30	rope-tie		616	TBL		1218	tu̱i²¹	tu̱i²¹	rope / string	t ṵ i ²¹	376803	t ṵ i ²¹
3421	417	noun	the rope	Bola	rope / string n	619.32	Bola (Luxi) TBL	tu̱i³⁵  | 0619.32	rope		616	TBL		1218	tu̱i³⁵	tu̱i³⁵	rope / string	t ṵ i ³⁵	376805	t ṵ i ³⁵
3424	417	noun	the rope	Lashi	rope / string n	619.33	Leqi (Luxi) TBL	tə̱⁵⁵  | 0619.33	rope-tie		616	TBL		1218	tə̱⁵⁵	tə̱⁵⁵	rope / string	t ə̰ ⁵⁵	376806	t ə̰ - ⁵⁵
3425	417	noun	the rope	Maru	rope / string n	619.31	Langsu (Luxi) TBL	tɔ̱i³⁵  | 0619.31	rope-tie		616	TBL		1218	tɔ̱i³⁵	tɔ̱i³⁵	rope / string	t ɔ̰ i ³⁵	376804	t ɔ̰ i ³⁵
3427	417	noun	the rope	Xiandao	rope / string n	619.29	Achang (Xiandao) TBL	tui³¹  | 0619.29	rope-tie		616	TBL		1218	tui³¹	tui³¹	rope / string	t u i ³¹	376802	t u i ³¹
5561	417	noun	the rope	Rangoon		619.27					617	TBL		1218	tɕo⁵⁵	ʨo⁵⁵	rope / string	tɕ o ⁵⁵	376800	tɕ - o ⁵⁵
5997	417	noun	the rope	Written_Burmese		619.26					617	TBL		1218	kro³	kro³	rope / string	k r ə ³	376799	k r ə ³
#
3476	421	noun	the salt	Achang_Longchuan	salt n	61.28	Achang (Longchuan) TBL	tɕhɔ³¹  | 0061.28	salt		624	TBL		1274	tɕhɔ³¹	tɕhɔ³¹	salt	tɕʰ ɔ ³¹	348135	tɕʰ ɔ ³¹
3479	421	noun	the salt	Atsi	salt n	61.3	Atsi [Zaiwa] TBL	tsho⁵⁵  | 0061.30	salt		624	TBL		1274	tsho⁵⁵	tsho⁵⁵	salt	tsʰ o ⁵⁵	348137	tsʰ o ⁵⁵
3481	421	noun	the salt	Bola	salt n	61.32	Bola (Luxi) TBL	tha³⁵  | 0061.32	salt		624	TBL		1274	tha³⁵	tha³⁵	salt	tʰ a ³⁵	348139	tʰ a ³⁵
3484	421	noun	the salt	Lashi	salt n	61.33	Leqi (Luxi) TBL	tsho⁵⁵  | 0061.33	salt		624	TBL		1274	tsho⁵⁵	tsho⁵⁵	salt	tsʰ o ⁵⁵	348140	tsʰ o ⁵⁵
3485	421	noun	the salt	Maru	salt n	61.31	Langsu (Luxi) TBL	tshɔ³⁵  | 0061.31			624	TBL		1274	tshɔ³⁵	tshɔ³⁵	salt	tsʰ ɔ ³⁵	348138	tsʰ ɔ ³⁵
3487	421	noun	the salt	Xiandao	salt n	61.29	Achang (Xiandao) TBL	chɔ³¹  | 0061.29	salt		624	TBL		1274	chɔ³¹	chɔ³¹	salt	cʰ ɔ ³¹	348136	cʰ ɔ ³¹
5653	421	noun	the salt	Rangoon		61.27					624	TBL		1274	shɑ⁵⁵	shɑ⁵⁵	salt	sʰ ɑ ⁵⁵	348134	sʰ ɑ ⁵⁵
6088	421	noun	the salt	Written_Burmese		61.26					624	TBL		1274	shɑ³	shɑ³	salt	tsʰ a ³	348133	tsʰ a ³
#
3491	422	noun	the sand	Achang_Longchuan	sand n	44.28	Achang (Longchuan) TBL	să³¹ le⁵⁵  | 0044.28			625 626	TBL		671	să³¹|le⁵⁵	să³¹le⁵⁵	sand	s ă ³¹ + l e ⁵⁵	347248	s ă ³¹ ◦ l e ⁵⁵
3494	422	noun	the sand	Atsi	sand n	44.3	Atsi [Zaiwa] TBL	să²¹ mui⁵¹  | 0044.30	sand-1 sand-2		625 627	TBL		671	să²¹mui⁵¹	să²¹mui⁵¹	sand	s ă ²¹ + m u i ⁵¹	347250	s ă ²¹ ◦ m u i ⁵¹
3496	422	noun	the sand	Bola	sand n	44.32	Bola (Luxi) TBL	mɛ⁵⁵ ʃa⁵⁵  | 0044.32	sand-1 sand-2		1144 625	TBL		671	mɛ⁵⁵ʃa⁵⁵	mɛ⁵⁵ʃa⁵⁵	sand	m ɛ ⁵⁵ + ʃ a ⁵⁵	347252	m ɛ ⁵⁵ ◦ ʃ a ⁵⁵
3499	422	noun	the sand	Lashi	sand n	44.33	Leqi (Luxi) TBL	sə̆⁵⁵ mui³¹  | 0044.33			625 627	TBL		671	sə̆⁵⁵mui³¹	sə̆⁵⁵mui³¹	sand	s ə̆ ⁵⁵ + m u i ³¹	347253	s ə̆ ⁵⁵ ◦ m u i ³¹
3500	422	noun	the sand	Maru	sand n	44.31	Langsu (Luxi) TBL	ma³¹ ʃɔ³¹  | 0044.31	ground? sand		1144 625	TBL		671	ma³¹ʃɔ³¹	ma³¹ʃɔ³¹	sand	m a ³¹ + ʃ ɔ ³¹	347251	m a ³¹ ◦ ʃ ɔ ³¹
3502	422	noun	the sand	Xiandao	sand n	44.29	Achang (Xiandao) TBL	sa³¹ lɛ³¹  | 0044.29	sand-1 sand-2		625 626	TBL		671	sa³¹|lɛ³¹	sa³¹lɛ³¹	sand	s a ³¹ + l ɛ ³¹	347249	s a ³¹ ◦ l ɛ ³¹
5506	422	noun	the sand	Rangoon		44.27					625	TBL		671	tθɛ⁵⁵	tθɛ⁵⁵	sand	tθ ɛ ⁵⁵	347247	tθ ɛ ⁵⁵
5944	422	noun	the sand	Written_Burmese		44.26					625	TBL		671	tθɑi³	tθɑi³	sand	s aj ³	347246	s aj ³
#
3533	426	noun	the sea	Achang_Longchuan	sea n	32.28	Achang (Longchuan) TBL	nam³¹ tɕu³¹  | 0032.28	sky? sea?		1147 1148	TBL		1474	nam³¹tɕu³¹	nam³¹tɕu³¹	sea	n a m ³¹ + tɕ u ³¹	346629	n a m ³¹ ◦ tɕ u ³¹
3535	425	noun	the sea	Atsi	sea n	32.3	Atsi [Zaiwa] TBL	vui⁵¹ miŋ²¹  | 0032.30	water sea		635 632	TBL		1474	vui⁵¹miŋ²¹	vui⁵¹miŋ²¹	sea	v u i ⁵¹ + m i ŋ ²¹	346631	- v u i ⁵¹ ◦ m i ŋ ²¹
3538	425	noun	the sea	Lashi	sea n	32.33	Leqi (Luxi) TBL	kjei⁵³ məŋ³³  | 0032.33	river		635 632	TBL		1474	kjei⁵³məŋ³³	kjei⁵³məŋ³³	sea	k j e i ⁵³ + m ə ŋ ³³	346634	k j e i ⁵³ ◦ m ə ŋ ³³
5438	22	noun	the sea	Rangoon		32.27					634 633	TBL		1474	pĩ²²lɛ²²	pĩ²²lɛ²²	sea	p ĩ ²² + l ɛ ²²	346628	p ĩ - ²² ◦ l ɛ - ²²
5877	22	noun	the sea	Written_Burmese		32.26			sea middle		634 633	TBL		1474	pɑŋ²lɑj²	pɑŋ²lɑj²	sea	p a ŋ ² + l a j ²	346627	p a ŋ ² ◦ l a j ²
#
3574	430	noun	the seed	Achang_Longchuan	seed n	405.28	Achang (Longchuan) TBL	a³¹ ȵau³¹  | 0405.28	a-prefix seed		1154 640	TBL		714	a³¹ȵau³¹	a³¹ȵau³¹	seed	a ³¹ + nʲ a u ³¹	365753	a ³¹ ◦ nʲ a - u - - ³¹
3577	430	noun	the seed	Atsi	seed n	405.3	Atsi [Zaiwa] TBL	a²¹ mji²¹  | 0405.30	a-prefix seed		1154 640	TBL		714	a²¹mji²¹	a²¹mji²¹	seed	a ²¹ + m j i ²¹	365755	a ²¹ ◦ m - j i - - ²¹
3579	430	noun	the seed	Bola	seed n	405.32	Bola (Luxi) TBL	a³¹ mjuŋ³¹  | 0405.32	a-prefix seed		1154 640	TBL		714	a³¹mjuŋ³¹	a³¹mjuŋ³¹	seed	a ³¹ + m j u ŋ ³¹	365757	a ³¹ ◦ m - j u ŋ - ³¹
3582	430	noun	the seed	Lashi	seed n	405.33	Leqi (Luxi) TBL	a³³ mjou³³  | 0405.33	a-prefix seed		1154 640	TBL		714	a³³mjou³³	a³³mjou³³	seed	a ³³ + m j o u ³³	365758	a ³³ ◦ m - j o - u ³³
3583	430	noun	the seed	Maru	seed n	405.31	Langsu (Luxi) TBL	mjuk⁵⁵  | 0405.31			640	TBL		714	mjuk⁵⁵	mjuk⁵⁵	seed	m j u k ⁵⁵	365756	m - j u k - ⁵⁵
3585	430	noun	the seed	Xiandao	seed n	405.29	Achang (Xiandao) TBL	a³¹ ɲau⁵¹  | 0405.29	a-prefix noun		1154 640	TBL		714	a³¹ɲau⁵¹	a³¹ɲau⁵¹	seed	a ³¹ + ɲ a u ⁵¹	365754	a ³¹ ◦ ɲ a - u - - ⁵¹
5658	430	noun	the seed	Rangoon		405.27					640 1155	TBL		714	mjo⁵⁵si⁵³	mjo⁵⁵si⁵³	seed	m j o ⁵⁵ + s i ⁵³	365752	m - j o - - ⁵⁵ ◦ s i ⁵³
6093	430	noun	the seed	Written_Burmese		405.26			seed stone		640 1155	TBL		714	mjo³se¹	mjo³se¹	seed	m j ə ³ + ts e ¹	365751	m - j ə - - ³ ◦ ts e ¹
#
6147	102		the sheep	Xiandao	sheep	275.29	Achang (Xiandao)	paʔ³¹	goat-sheep-2		39	TBL		1331		paʔ³¹		p a ʔ ³¹	37946	p a ʔ ³¹
6224	100		the sheep	Rangoon	sheep	275.27	Burmese (Rangoon)	tθo⁵⁵			40	TBL		1331		tθo⁵⁵		tθ o ⁵⁵	34275	tθ o ⁵⁵
6287	102		the sheep	Achang_Longchuan	sheep	275.28	Achang (Longchuan)	paʔ⁵⁵	goat-sheep-2		39	TBL		1331		paʔ⁵⁵		p a ʔ ⁵⁵	36171	p a ʔ ⁵⁵
6351	103		the sheep	Maru	sheep	275.31	Langsu (Luxi)	tʃhat⁵⁵pɛ̱ʔ⁵⁵	goat-sheep-1 goat-sheep-2		41 39	TBL		1331		tʃhat⁵⁵pɛ̱ʔ⁵⁵		tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵	43448	tʃʰ a t ⁵⁵ ◦ p ɛ̰ ʔ ⁵⁵
6442	100		the sheep	Atsi	sheep	275.3	Atsi [Zaiwa]	sau²¹mji̱⁵⁵	sheep-1 sheep-2		1263 1264	TBL		1331		sau²¹mji̱⁵⁵		s a u ²¹ + m j ḭ ⁵⁵	41577	s a u ²¹ ◦ m j ḭ ⁵⁵
6453	100		the sheep	Written_Burmese	sheep	275.26	Burmese (Written)	tθo³			40	TBL		1331		tθo³		s ə ³	32384	s ə ³
