RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1569	Yamphu	phäŋläk	part of the whole		n.	
1570	Yamphu	phäŋläŋa	bouncing about, waving up and down		adv.	
1571	Yamphu	phäŋloʔwa	a species of bird.	 khoilī	n.	
1572	Yamphu	phäŋma I	to throw with one hand, to fling.		v.intr. &amp; v.tr.	
1573	Yamphu	phäŋma II	1) to chop off layers when you cannot chop in half; 2) to plough sloppily, to plough with the furrows wide apart.		v.intr. &amp; v.tr.	
1574	Yamphu	phäräŋ	steep place.		n.	
1575	Yamphu	cäkka	narrow, dangerous or otherwise difficult part of a road, which you cannot avoid going across.	 gaūḍā	n.	
1576	Yamphu	cäkma	to cut, hack, chop with a <i>Gurkhali</i> knife, using only one hand	 kāṭhnu	v.intr. &amp; v.tr.	299
1577	Yamphu	cämma	1) <i>v.intr.</i> to stand erect, to have an erection 2) <i>v.tr.</i> to pee with an arch, to pee upwards, to pee far	~ ṭhāḍinu	v.intr. &amp; v.tr.	
1578	Yamphu	cända	porter's basket.	 ḍoko	n.	
1579	Yamphu	cäŋ	upright, on end, straight, standing	 ṭhāḍo	adj.	
1580	Yamphu	cä:njruŋ	large rock standing upright.	 cuccā bhaeko ḍhuŋgā	n.	
1581	Yamphu	ceʔläʔŋa	a species of fish.	 cepṭe	n.	
1582	Yamphu	ceʔma I	1) <i>v.intr.</i> to be on top, to be the topmost 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to carry on the shoulder or on the head.	 māthi hunu	v.intr. &amp; v.tr.	337
1583	Yamphu	ceʔma II	to plough.	 jotnu	v.intr. &amp; v.tr.	
1584	Yamphu	cemlaʔwa	leaf of the banana tree.		n.	
1585	Yamphu	cemma	1) to chop, to cut with a chopping motion with a knife, to gash; 2a) to kill, to slaughter (an animal); b) to butcher, to slay.	 kāṭnu	v.intr. &amp; v.tr.	
1586	Yamphu	cemmaʔla	banana.	 kerā	n.	
1587	Yamphu	ce:ʔma	to spit.	 thuknu	v.intr. &amp; v.tr.	
1588	Yamphu	ce:ma	(only in combination with the intransitive process-oriented auxiliary -khäʔma) to overflow	 bhal bagnu	v.intr.	
1589	Yamphu	cepma I	to stumble, to fall over	 laḍnu	v.intr.	
1590	Yamphu	cepma II	a) to violently throw (somebody or something on the ground); b) to smash (a pumpkin); c) to beat (clothes while washing); d) to thresh (sheaves)	 pachārnu	v.intr. &amp; v.tr.	
1591	Yamphu	cerphu	a species of tree, <i>Maesa</i> <i>chisia.</i>	 bilaunī	n.	
1592	Yamphu	cetcira	ploughing thing, anything belonging to a plough.		n.	
1593	Yamphu	chai	contrastive topic marker.	&lt; cāhĩ	suffix.	
1594	Yamphu	chakma I	to be tough to, to be difficult to do, to require energy to do	 kaṭhinu	v.intr.aux.	352
1595	Yamphu	ku:dwäŋ	unhatched egg.		n.	
1596	Yamphu	ku:jwak	a) hot water; b) (of water) hot.		n. &amp; adj.	
1597	Yamphu	kuŋliŋ	curly, twisted.		adv.redupl.	
1598	Yamphu	ku:ma I	1) to be hot to the touch 2) to make hot, to heat up.	 tāto hunu, tatāunu	v.intr. &amp; v.tr.	
1599	Yamphu	ku:ma II	1) to look after, to care for (children, grandparents); 2) to tend (cattle); 3) to keep (animals).	 hernu, pālnu	v.intr. &amp; v.tr.	400
1600	Yamphu	ku:ŋha	hot to the touch	 tāto	adj.	
1601	Yamphu	ku:pma	to pick up.	 ṭipnu	v.tr.	912
1602	Yamphu	kupma	1) <i>v.intr.</i> to be tucked in, to be clothed from top to toe 2 <i>v.intr.</i> to hatch eggs, to be sitting on the eggs 3 <i>v.tr.</i> to hatch.	 guṭmuṭieko hunu, othārā basnu	v.intr. &amp; v.tr.	117
1603	Yamphu	kuptuama	hen sitting on the eggs.		n.	
1604	Yamphu	kwäŋ	mother's younger brother.		n.	198
1605	Yamphu	la	moon.	 jūn	n.	421
1606	Yamphu	laʔliŋ	Nepali shirt.	 daurā	n.	
1607	Yamphu	labuama	bat.	 camero	n.	
1608	Yamphu	lahatta	spinning wheel.		n.	
1609	Yamphu	lakkhe	hang on, wait a minute.		interj.	
1610	Yamphu	laluŋgiya	unground eye or germ of a maize grain.		n.	
1611	Yamphu	lama	Lama, Tibetan priest.		n.	
1612	Yamphu	lama I	(is realised as &lt;-ras- ; -ri- ; -ra- ; -raz-> after vowels) expresses that the situation denoted by the main verb involves a going and coming back		v.intr.aux.	375
1613	Yamphu	lama II	(is realised as &lt;-ras- ; -ra- ; -raz-> after vowels) expresses that the situation denoted by the main verb involves a going and coming back or a fetching of something		v.tr-2 aux.	375
1614	Yamphu	lami:ʔma	second wife, concubine.		n.	
1615	Yamphu	namnam	fondness, compassion.		n.	89
1616	Yamphu	namniyama	small species of bee.		n.	490
1617	Yamphu	namseläkpa	sheet lightning.		n.	
1618	Yamphu	namyak	wages.		n.	
1619	Yamphu	nanamma	1) wife or husband's elder sister; 2) elder brother's wife's elder sister.		n.	
1620	Yamphu	naŋ	snow.		n.	501
1621	Yamphu	na:ʔla	buttocks.	 cāk, pīdh	n.	
1622	Yamphu	na:ʔwa	snot.	 sĩgān	n.	
1623	Yamphu	naŋ-khi	a species of edible root, <i>Dioscorea</i> <i>sagittata.</i>	 tarul	n.	72
1624	Yamphu	na:kkhuʔwa	beggar, mendicant	 māgne	n.	
1625	Yamphu	na:kma	to ask for, to request, to beg, also <i>ŋa:kma.</i>	 māgnu	v.intr. &amp; v.tr.	822
1626	Yamphu	na:ma	to rest, to have a rest	 bisāunu	v.intr.	873
1627	Yamphu	naŋma I	to defend, to intercede.	 bacāunu, jogāunu	v.intr. &amp; v.tr.	
1628	Yamphu	naŋma II	to be high tide, to have swollen with water		v.intr.	
1629	Yamphu	naŋma III	to thrive, to grow nicely.	 saprinu	v.intr.	
1630	Yamphu	naŋma IV	to lose your temper, to get up cross	 baulāunu	v.intr.	870
1631	Yamphu	na:na	elder sister		n.	817
1632	Yamphu	na:pma	slow, daft, lethargic female person.		n. &amp; adj.	
1633	Yamphu	na:pma	(of roots or branches) to ramify.	 phailinu	v.intr.	
1634	Yamphu	napma	son or daughter's mother-in-law.	 samdinī	n.	88
1635	Yamphu	yo:ma	1) <i>v.intr.</i> to come off, especially grain from a sheaf or fruit from a tree; 2) <i>v.tr.</i> a) to swing, to push a cradle, to shake this way and that; b) to shake off the grains from a sheaf or the fruit from a branch c) to break down a wall or a pile.	 hallāunu	v.intr. &amp; v.tr.	
1636	Yamphu	yoŋma I	to carry together, as when carrying a bier or a log.		v.intr. &amp; v.tr.	
1637	Yamphu	yoŋma II	to tremble, to shake, to shiver.		v.intr.	473
1638	Yamphu	yoŋmeʔma	a) to let be, to leave something as it is; b) to not bother, to not mind; c) to forgive	 huna dinu	v.tr.	
1639	Yamphu	yoŋniba	sister's husband.		n.	
1640	Yamphu	yoŋnima	brother's wife.		n.	
1641	Yamphu	yoŋsiʔ	the lower part, the place underneath, the place down below.		n.	206
1642	Yamphu	yopma I	to scold, to rail at somebody.		v.intr. &amp; v.tr.	
1643	Yamphu	yopma II	a) to break into splinters; b) to grind to dust, to pulverise.	 ḍhuṭo pārnu,	v.tr.	204
1644	Yamphu	yu	locative suffix, which indicates a place on or direction across a horizontal level.		suffix.	
1645	Yamphu	yuama	black, largish bee.		n.	460
1646	Yamphu	yuda	evening.		n. &amp; adv.	840
1647	Yamphu	yudawäʔ	in the evening.		adv.	
1648	Yamphu	yukcira	a mountable object, a designation for a horse or a bicycle.		n.	
1649	Yamphu	yukla	hilt	 bīḍ	n.	
1650	Yamphu	yukma I	to mount a horse, an elephant, a cycle etc.		v.intr. &amp; v.tr.	904
1651	Yamphu	yukma I	to perform the rites pertaining to the <i>maŋsuk</i> shrine.		v.tr.	
1652	Yamphu	yum	salt.		n.	469
1653	Yamphu	yuma	1) expresses that the situation denoted by the main verb involves a downward movement; 2) expresses the settling down of things into the situation denoted by the main verb, inchoative.		v.intr.aux.	206
1654	Yamphu	yumliŋma	the vessel in which salt is kept, usually a small wooden beaker.		n.	
1655	Yamphu	mokliŋ	dizzy.		adj. &amp; adv.	
1656	Yamphu	mokma	to cover completely, to cover oneself	 ḍhāknu	v.intr. &amp; v.tr.	
1657	Yamphu	mo:kma	to thrash, to whip, to beat with a large stick.		v.intr. &amp; v.tr.	
1658	Yamphu	mr̂apma	expresses that the situation denoted by the main verb is carried out in order to assist the patient referent.	 saghāunu	v.tr.aux.	
1659	Yamphu	mu	vertical locative indicating a lower place or a downward direction.		suffix.	
1660	Yamphu	mua	hawk.	 bāj	n.	868
1661	Yamphu	mukkundaik	a species of creeper, <i>Mucuna</i> <i>monosperma</i> or <i>Mucuna</i> <i>macrocarpa.</i>	 balḍyāŋgro	n.	
1662	Yamphu	mukma	1) <i>v.intr.</i> to be known, to be the talk of the place 2) <i>v.tr.</i> to make known.		v.intr. &amp; v.tr.	
1663	Yamphu	muknuak	dirt on the body, dust or dirtiness.		n.	
1664	Yamphu	munda	money.		n.	
1665	Yamphu	mundri	ring.		n.	
1666	Yamphu	mu:kma	to make <i>khaʔmruʔwa,</i> i.e. porridge or soup for domestic animals.		v.intr. &amp; v.tr.	
1667	Yamphu	mu:ma	to play a game, to play a sports game.	 khelnu	v.intr.	
1668	Yamphu	na	fish.		n.	83
1669	Yamphu	na	elder sister		bound morph.	817
1670	Yamphu	na-	(in combination with certain bound morphs and with the numeral quantifier for human referents <i>-paŋ)</i> five.		num.prefix.	
1671	Yamphu	naʔu	nose.		n.	494
1672	Yamphu	naʔum	five.		num.	84
1673	Yamphu	nahi	fish faeces.	 loho	n.	
1674	Yamphu	najik	face.		n.	85
1675	Yamphu	minjuwa	fly.	 jhĩgo	n.	350
1676	Yamphu	mi:ʔma	to blow with the mouth, to blow an instrument, to blow a fire		v.intr. &amp; v.tr.	608
1677	Yamphu	mi:si	a species of plant, <i>Artokarpus.</i>	 baḍahar	n.	
1678	Yamphu	mira	tail.	 pucchar	n.	629
1679	Yamphu	mireŋ	flowing (of hair).		adj.	
1680	Yamphu	mitcama	(in certain expressions referring to body functions or physical experiences) to experience		v.semi.tr-2.	
1681	Yamphu	mittu	see <u>mindu.</u>			
1682	Yamphu	miwwäʔ	passionately		adv.	
1683	Yamphu	miye	see <u>miyu.</u>			
1684	Yamphu	miyu	there across a horizontal plane		demons.adv.	
1685	Yamphu	mo	a) that one, the one over there, that, yon; b) the one previously mentioned	 u, unī, unīharū	demons.pron.	630
1686	Yamphu	moba	then, after that.		adv.	
1687	Yamphu	mobeʔ	a) there; b) in the place previously mentioned.		demons.adv.	
1688	Yamphu	modhä:ʔlo	very much, a large amount such as that, as much as that.		demons.adv.	
1689	Yamphu	modhe:ŋha	that many, so many.		demons.adj.	
1690	Yamphu	modok	like that; a) in that manner; b) that much	 tyati, tyaso	demons.adv.	
1691	Yamphu	modokpeʔ	a) at that time; b) immediately.		demons.adv.	
1692	Yamphu	mohabeʔ	in those places, around the place, all over the place, in that area.		demons.adv.	
1693	Yamphu	mokkhaŋ	(of edible roots) having a floury, mealy substance, not waxy.		adj. &amp; adv.	
1694	Yamphu	mokkhriŋ	covering completely, as with clothes.		adj.	
1695	Yamphu	hamluŋ	trap.	 dharāp	n.	
1696	Yamphu	hamma	to ration, to use sparingly, to make something last	 sācnu	v.intr. &amp; v.tr.	
1697	Yamphu	hampte	contracted form of <i>&lt;hambeʔ></i> 'where' + &lt;-te> 'insistive focus'.			
1698	Yamphu	haŋ	for fun, for pleasure.		adv.redupl.	
1699	Yamphu	haŋba	king.	 rājā	n.	768
1700	Yamphu	haŋjimaŋ	something to be sent		n.	
1701	Yamphu	haŋma I	1 <i>v.tr.</i> to send an object (as opposed to <i>paŋma</i> 'to send a person'); 2 <i>v.tr.auʔ.</i> expresses that the verbal situation involves a transportation away from a point of reference or a dispatching of something; to send, to deliver or dispatch	 paṭhāunu	v.tr. &amp; v.tr.aux.	42
1702	Yamphu	ha:ma I	to leave, to separate, to part	 chuṭṭinu	v.intr.	
1703	Yamphu	haŋma II	to offer as a sacrifice, especially in the combinations <i>haŋ.di.ma</i> (sacrifice.apply.INF)</i> and <i>haŋ.be.ma</i> (sacrifice.RES.INF).</i>	 caḍhāunu	v.tr.	
1704	Yamphu	ha:ma II	to divide, to make portions of something (patient is the object to be divided; needs the dative auxiliary -pexma <i>(DAT)</i> as auxiliary to express the benefiting person as patient)	 bāḍnu	v.tr.	797
1705	Yamphu	haŋma III	in the expression <i>haŋ.ne.ghäʔ.ma</i> (be_excited.to_death.PROC.INF)</i> <i>v.tr.</i> to be full of excitement, to be eager.		v.tr.	
1706	Yamphu	ha:ma III	to light with matches etc.	 salkāunu	v.tr.	70
1707	Yamphu	ha:pma	to cry, to weep.	 runu	v.intr.	57
1708	Yamphu	ha:pmasem	weeping		n.	
1709	Yamphu	ha:ppak	important or educated person, often used to impress little children in order to get them quiet.	 ṭhulo mānche	n.	
1710	Yamphu	hap	nest.	 gūḍ	n.	
1711	Yamphu	hapma	to get stuck, to be caught	 aljhānu, aḍkinu, aljhinu	v.intr.	
1712	Yamphu	haraŋ	ablaze, burning brightly.	 dhamādam baliraheko	adv.redupl.	
1713	Yamphu	hardijikpa	yellow.	&lt; hardi curcuma	adj.	
1714	Yamphu	hargekkäkma	brown.		adj.	
1715	Yamphu	pasna	large, earthenware pitcher in which millet is put to ferment.	 ghyāmpo	n.	
1716	Yamphu	pastaŋma	woman who has borne children.		n.	
1717	Yamphu	pattaliya	a kind of edible root.		n.	
1718	Yamphu	paya:k	toad.	 bhyāgutā	n.	652
1719	Yamphu	päʔlama	a kind of knife.	 khurpā	n.	
1720	Yamphu	päkca	full, heaped above the brim.	 culieko	adj.	
1721	Yamphu	päkcem	floor of boards.	 tāḍ	n.	
1722	Yamphu	päkma	filled level to the brim.		adj.	
1723	Yamphu	päkma I	to hit with a small stick	 piṭnu	v.intr. &amp; v.tr.	763
1724	Yamphu	päkma II	a) to peel; b) to chop off the sides, to take off the outer layer.	 tāchnu	v.intr. &amp; v.tr.	763
1725	Yamphu	pällam	ritual language, language of lore.		n.	
1726	Yamphu	pändoŋ	bamboo water container.	 dhirī	n.	
1727	Yamphu	pä:ʔma	to pass through	 chirnu	v.intr.	
1728	Yamphu	pä:bäʔ	(used when addressing children) bread.		n.	
1729	Yamphu	pä:bäʔwa	a tiny kind of frog.		n.	
1730	Yamphu	päŋgana	long, golden ornament worn on the ear.		n.	
1731	Yamphu	pä:kkhäʔwa	(of a road) easy to walk on.		adj.	
1732	Yamphu	pä:kpuliŋ	a species of tree		n.	
1733	Yamphu	päŋma	1) to rub, to scrub; 2) to rub onto; 3) to wash away, to wash clean, to be taken off by the current, to be rubbed away	 mājhnu, dalnu	v.intr. &amp; v.tr.	
1734	Yamphu	pä:ssi	a species of tree, <i>Ficus</i> <i>lacor.</i>	 kābhrā	n.	
1735	Yamphu	we:ma	to throw away, to fling away, to throw without aiming.	 phālnu	v.tr.	
1736	Yamphu	wi:ma	to carry something strung around the shoulder or strapped around the waist.	 bhirnu	v.tr.	
1737	Yamphu	wo:ma	to shout, to cry at the top of your voice, to call		v.intr. &amp; v.tr.	
1738	Yamphu	wo:pma	to call, to summon from an audible distance, to call out, to cry out	 bolāunu	v.intr. &amp; v.tr.	
1739	Yamphu	ya I	conjuration, incantation, divination.	 jokhanā	n.	
1740	Yamphu	ya II	face.		n.	
1741	Yamphu	yaʔmi	man, person.	 mānche	n.	35
1742	Yamphu	yaʔwa	small plant, weed	 jhār	n.	
1743	Yamphu	yaʔwama	a kind of bee.	 bhir māurī	n.	
1744	Yamphu	yabräʔwa	lower lip.		n.	
1745	Yamphu	yabuk	1) mouth; 2) opening, entrance.		n.	205
1746	Yamphu	yabukkhupma	beak of a bird.		n.	
1747	Yamphu	yadaŋba	priest.		n.	
1748	Yamphu	yagamma	to have a craving for	 palkanu	v.intr.	
1749	Yamphu	yaghätciʔwa	mouth of a small animal		n.	
1750	Yamphu	yakkhaba	autonym of the Yamphu, a rāī man.		n.	
1751	Yamphu	yakkhama	a rāī woman.		n.	
1752	Yamphu	yakkhani	young, unmarried woman.		n.	
1753	Yamphu	yakma	tightly woven basket, in which for example rice is kept.	 thunse	n.	
1754	Yamphu	yakma I	1) to be of a certain age, to have reached a certain age 2) to last, to endure 3) to tarry, to be slow 4) to take time	 khapnu, ḍhilo hunu	v.intr.	
1755	Yamphu	ŋa:kma	see <u>na:kma.</u>			822
1756	Yamphu	ŋä:ŋa	a species of fish.	 tite māchā	n.	
1757	Yamphu	ŋema	see <u>nema.</u>			
1758	Yamphu	oʔma:si	egg plant, aubergine.	 bhanṭā, baigun	n.	
1759	Yamphu	oʔwaba	a species of insect, ? weevil.	 ghun	n.	716
1760	Yamphu	obidok	in the expression <i>obidok</i> <i>wari</i> lemma to rain heavily, to pour		adv.	
1761	Yamphu	okceʔlemba	a species of bird.		n.	
1762	Yamphu	okce:pphu	a species of tree.		n.	
1763	Yamphu	okciba	owl.		n.	704
1764	Yamphu	okkhima	small garden scoop.	 sāno kuṭo	n.	
1765	Yamphu	okkreppa	eructation, belch, burp.	 ḍakār	n.	
1766	Yamphu	okma I	to chop with an axe.		v.intr. &amp; v.tr.	722
1767	Yamphu	okma II	to stretch, to open, to pull apart.		v.intr. &amp; v.tr.	
1768	Yamphu	okma III	to sweep with a broom.	 barālnu	v.intr. &amp; v.tr.	905
1769	Yamphu	okma IV	see <u>ʔukma.</u>			
1770	Yamphu	oknaik	navel.		n.	
1771	Yamphu	okteŋwa	the name of an ancestral spring or <i>cawa</i> near <i>Syāksilā,</i> <i>Okteŋwajawa.</i>		n.	
1772	Yamphu	okthik	tadpole.		n.	
1773	Yamphu	om	hail.	 asinā	n.	754
1774	Yamphu	ombhi	veranda, the paved floor surrounding a house.	 sikuvā	n.	
1775	Yamphu	täŋma I	to walk in file.	 tātī hīḍnu, laskanu	v.intr.	
1776	Yamphu	täŋma II	to eat		v.intr. &amp; v.tr.	
1777	Yamphu	täŋma III	to clean up, to remove dirt and stones etc., especially with a coarse broom of reeds, as opposed to <i>phi:kma</i> 'to sweep with a broom'		v.tr.	
1778	Yamphu	teʔma	1) <i>v.intr.</i> to tear loose; 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to tear, to tear off, to tear out	 cūḍnu, cūḍinu	v.intr. &amp; v.tr.	563
1779	Yamphu	teʔna	marks an argument about which one has forgotten the particulars, what's-it-called		suffix.	
1780	Yamphu	temma	plain, flat area.		n.	509
1781	Yamphu	temma	to sound, to strike a bell, to play a musical instrument.	 bajāunu	v.intr. &amp; v.tr.	531
1782	Yamphu	tenjira	a thing which can be sounded, like a radio or musical instrument.		n.	
1783	Yamphu	te:dighaʔla	inside-out, back-to-front, the wrong way around.	 ulṭo	adv.	
1784	Yamphu	te:ma	1a) to turn, to turn back, to return b) to go or fall backwards 2a) to return, to give or take back; b) to turn over, to turn upside down.		v.intr. &amp; v.tr.	
1785	Yamphu	te:pma	to set up slanting, to set up a bird trap of a slanting stone		v.intr. &amp; v.tr.	
1786	Yamphu	te:pphäʔwa	(of stones) standing aslant so as to make a shelter or a small cave.		adj.	
1787	Yamphu	teräktoʔ	suddenly turning or swerving around.		adv.	
1788	Yamphu	tettuma	vulva.		n.	896
1789	Yamphu	tha	instrumental or locative participle		suffix.	557
1790	Yamphu	thaʔma	a) old woman; b) wife.		n.	382
1791	Yamphu	thak	in the expression <i>thak-thak</i> <i>thuk-thuk:</i> disputes, arguments.		n.redupl.	
1792	Yamphu	thak	serves to reinforce the sense of beating.		adv.onom.redupl.	
1793	Yamphu	tham	see <u>tha.</u>			
1794	Yamphu	thamma	1) <i>v.intr.</i> to fall; 2a) to bring down, to cause to fall, to throw somebody on the ground in a fight; b) to shake out the dust from mats; c) to thresh sheaves.	 laḍnu, laḍāunu, jhārnu	v.intr. &amp; v.tr.	390
1795	Yamphu	amma	to jump	 uphrinu, uchiṭṭinu	v.intr.	
1796	Yamphu	amma:pti	(on inviting somebody for a fight) come on, you ass!		n.	
1797	Yamphu	aniŋ	this year.	 yo sāl, yas pālī	adv.	
1798	Yamphu	anum	a little	 alik	adv.	
1799	Yamphu	aŋa	father's younger brother.	 kākā	n.	
1800	Yamphu	a:bhu	bamboo, a shaft of bamboo, a patch of bamboo.	 bās	n.	770
1801	Yamphu	aŋdima	to place on a fire, to put a cooking vessel on the hearth; antonym: <i>läʔma</i>	 chulāmāti basāunu	v.tr.	
1802	Yamphu	aŋgalupma	a reddish species of grasshopper with a black back and relatively large hind-legs.	 lĩḍe phaṭeŋgro, naŋge phaṭeŋgro	n.	
1803	Yamphu	aŋgemba	a species of bird; alternative form of <i>thaŋgemba.</i>		n.	
1804	Yamphu	aŋghu I	a kind of chestnut which is ground and used as a kind of hair scrub.	 pāŋgrā	n.	
1805	Yamphu	aŋghu II	ankle, knee or elbow joints.	~ jornī	n.	
1806	Yamphu	aŋgrokca	the fruit of the <i>Mucuna</i> <i>monosperma</i> or <i>Mucuna</i> <i>macrocarpa.</i>	 balḍyāŋgro	n.	
1807	Yamphu	aŋji	eight (obsolete).	 āṭh	num.	
1808	Yamphu	aŋma I	1 to chop up, to break or cut into pieces, e.g. firewood or meat 2 to dissolve, to make a smooth paste of something	 gīḍnu, gālnu	v.intr. &amp; v.tr.	
1809	Yamphu	a:ma I	to plait or weave baskets etc., as opposed to <i>akma</i> to weave with thread or straw.	 bunnu	v.intr. &amp; v.tr.	700
1810	Yamphu	aŋma II	1 to make, to produce, to build, to construct 2 to make or prepare by cooking, e.g. beer	 banāunu	v.intr. &amp; v.tr.	
1811	Yamphu	a:ma II	(only with auxiliaries) 1) <i>a:yuma,</i> <i>a:ghäʔma</i> to sink down, to set 2) <i>a:sighäʔma</i> to get mucked up, to be at a loss, to lose one's way	 ḍubnu, astāunu, alamalinu	v.intr.	
1812	Yamphu	aŋma III	a) to suffer illness or pain b) to endure trouble or hardship	 duḍkha khapnu	v.tr.	
1813	Yamphu	aŋma IV	see <u>haŋma</u> II.			
1814	Yamphu	a:mi	young bamboo shoots.	 bāsko ṭusā	n.	770
1815	Yamphu	pho:ma	to undo handiwork, to undo something which was braided, plaited, knit or woven.		v.intr. &amp; v.tr.	
1816	Yamphu	pho:pma	to neglect, to fool around while one should be working.	 bhulnu, bhulāunu	v.intr. &amp; v.tr.	
1817	Yamphu	phopma	(only in combination with the verb <i>phäʔma)</i> playing, the making of things for fun.		n.	
1818	Yamphu	phopma	to come into existence, to be formed		v.intr.	
1819	Yamphu	phuŋma	see <u>phoŋma.</u>			
1820	Yamphu	phu:ma I	also <i>pho:ma;</i> a) to stir b) to wash wool by moving it to and fro in water with a coarse broom-like bunch of twigs.	 gholnu, phitnu	v.intr. &amp; v.tr.	744
1821	Yamphu	phu:ma II	to neglect, to not do what must be done; also <i>pho:ma</i>	 bhulnu	v.intr.	
1822	Yamphu	phu:pma	to squirt, to spit		v.tr.	
1823	Yamphu	phuruma	a kind of bug.		n.	
1824	Yamphu	piʔma	to well up, to spring from a source.	 pānī palāunu, umranu	v.intr.	747
1825	Yamphu	pibujuju	teeming.			
1826	Yamphu	pijikkha	bits, pieces.		n.	
1827	Yamphu	pijiktoʔ	in pieces, in lots of small pieces, to smithereens	 ḍhuṭo	adv.	
1828	Yamphu	pik	cow.	 gāī	n.	672
1829	Yamphu	pikma	(only in combination with auxiliary verbs) to become, to change to or into, to become different		v.intr.	
1830	Yamphu	pikpasa	calf.		n.	
1831	Yamphu	pim	source, spring of water.	 muhān	n.	
1832	Yamphu	pimbhi	horsefly.		n.	
1833	Yamphu	pimbusuama	a species of bee.		n.	
1834	Yamphu	pimma	to run, to rush, to hurry.	 kudnu, dagurnu	v.intr.	784
1835	Yamphu	ri:kma II	to go down.	 ohrliera jharnu	v.intr.	
1836	Yamphu	riŋma	small flask which is used in certain rituals and is made of a dried pumpkin-like fruit.	 cindo	n.	
1837	Yamphu	riŋma	to climb.	 caḍhnu	v.tr.	885
1838	Yamphu	ri:ma I	to be heavy.		v.intr.stat.	412
1839	Yamphu	ri:ma II	to quarrel, to fight, slang expression for <i>kakma</i> 'to fight'		v.intr.	
1840	Yamphu	riŋmiʔwa	ant.	 kamilo	n.	
1841	Yamphu	ri:pma	(only in combination with auxiliaries) to be overfull, to be laid up from eating too much		v.intr. &amp; v.tr.	
1842	Yamphu	ri:psi	mango.	 āp	n.	
1843	Yamphu	ri:ye	heavy		adj.	
1844	Yamphu	ro	see <u>lo.</u>			
1845	Yamphu	robättoʔ	(in combination with <i>kimma</i> 'to decay' and <i>tumma</i> 'to be ripe') decayed, spoilt		adv.	
1846	Yamphu	rokma I	to borrow, especially food or money.	 sāpaṭ linu	v.intr. &amp; v.tr.	418
1847	Yamphu	rokma II	to lift from behind a peg		v.tr.	
1848	Yamphu	roksum	a) the fourth day from the present, in four days from now; b) the fourth day after.		n. &amp; adv.	
1849	Yamphu	rombaniŋ	a) four years ago; b) the fourth year before.		n. &amp; adv.	
1850	Yamphu	romma	a) in four years from now; b) the fourth year after.		adv.	
1851	Yamphu	romma	to beat, to punch.	 kuṭnu	v.tr.	
1852	Yamphu	ro:	see <u>lo</u> <i>III.</i>			
1853	Yamphu	ro:kma I	a) to make repeated movements up and down in order to hack, to chop, to pound etc.; b) to castrate.		v.intr. &amp; v.tr.	
1854	Yamphu	ro:kma II	to hit, to bump.	 ṭhokinu	v.intr.	
1855	Yamphu	kokpa	garlic.	 lasun	n.	858
1856	Yamphu	komma I	to eat; slang expression for <i>ca:ma</i> 'to eat', with an additional implication of eating what is not entirely edible		v.intr. &amp; v.tr.	67
1857	Yamphu	komma II	1) <i>v.intr.</i> to die; slang expression for <i>si:ma</i> 'to die', but with an uninvolved connotation 2) <i>v.tr.</i> (only in combination with the resultative auxiliary -pema) <i>kombema</i> to kill.		v.intr. &amp; v.tr.	
1858	Yamphu	koŋgriŋ	a species of coloured lizard.		n.	
1859	Yamphu	ko:kma I	1) <i>v.intr.</i> to kick the bucket 2) <i>v.tr.</i> to kill, to slaughter; slang expression for <i>seʔma</i> 'to kill'	 marinu, marnu, mārnu	v.intr. &amp; v.tr.	911
1860	Yamphu	ko:kma II	to prick, to press.	 bijhāunu	v.intr.	911
1861	Yamphu	ko:ma	1) to avoid a place, to keep away, to go around a place 2) to swing or swerve aside, to move aside, to get out of the way 3 to shirk work.	 tarkinu, tarkiera jānu	v.intr. &amp; v.tr.	
1862	Yamphu	koŋma I	to be fidgety, to fidget, to go around touching and playing with everything	 cakcak garnu	v.intr.	
1863	Yamphu	koŋma II	to use something as a pillow	 sirān lāunu	v.tr.	71
1864	Yamphu	koŋma III	1) to jump over something, to throw over something 2 to jump or throw further than somebody else.	 nāghnu	v.tr.	
1865	Yamphu	koŋma IV	to give more	 baḍhī dinu	v.tr.	
1866	Yamphu	krik	curly.	 baŋgieko	adj.redupl.	
1867	Yamphu	kuba	(of a male person) 1) dumb, unable to speak; 2) dumb, silly, stupid.	 lāṭo	n. &amp; adj.	859
1868	Yamphu	kudrum	wall serving as a boundary of a yard, field or path, low wall of piled up stones.		n.	
1869	Yamphu	kukkuʔwa	cuckoo.		n.	
1870	Yamphu	kuklik	swallowing repeatedly in an audible manner.		adv.redupl.	
1871	Yamphu	kukliktoʔ	swallowing in a noisy way, swallowing one after the other.		adv.	
1872	Yamphu	kuma	(of a female person) 1) dumb, unable to speak; 2) dumb, silly, stupid.	 lāṭī	n. &amp; adj.	
1873	Yamphu	kumma	to hide.	 luknu	v.intr.	
1874	Yamphu	kumsuma	woman in child-birth or child-bed.	 sutkerī	n.	
1875	Yamphu	thaŋdok	the shelf in a house on which the crockery and other utensils are kept.		n.	
1876	Yamphu	thaŋgemba	a species of bird.		n.	
1877	Yamphu	tha:kma	to weigh.	 jokhnu	v.intr. &amp; v.tr.	898
