RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1631	Limbu	pha:Nmaʔ, -pha:ks-/-pha:N-	1) undo, untangle (sikkiʔ rope, kuhu:p knot, idzige:k knot); 2) open (the mouth of an animal not putting up any resistance)		vt.	
1632	Limbu	pha:tmaʔ, -pha:tt-/-pha:t-/pha:ʔl	scoop water from one receptacle into another; fetch (water)		vt.	
1633	Limbu	phe:	maize cob, corn cob		n.	
1634	Limbu	phe:ʔmaʔ, -phe:ʔr-/-phe:ʔ-	fart at someone, fart in the presence or within olfactory range of someone		vt.	
1635	Limbu	phe:ʔmaʔl	fart		n.	
1636	Limbu	phe:ʔrum	meal, flour.		n.	
1637	Limbu	phe:daNma	Limbu priest, wizard, medicine man (Nep. jha_krī).		n.	
1638	Limbu	phe:maʔ, -phe:s-/-phe:-	(with 3sP agreement) fart, break wind		vt.	691
1639	Limbu	phe:mmaʔ, -phe:nd-/-phe:n-	(with pa:n speech, word) say something erroneous, utter something in an awkward or uncomely fashion, say something wrong, be mistaken in speech.		vt.	
1640	Limbu	phe:nda	tomato (tomatoes in Limbuvān are small like cocktail-tomatoes).		n.	
1641	Limbu	ci:Nmaʔ, -ci:ks-/-ci:N-	cool off (eg., tɔk cooked rice, mɔkwa tea, canɔkwa cooked red millet to be leavened and fermented).		vt.	
1642	Limbu	cipmaʔ, -cib-/-cip-	1) be quiet, not speak, not say anything; 2) fall  silent, quiet down, become silent, cease making noise; 3) stop raining		vi.	
1643	Limbu	cipsiN	species of small tree bearing leaves with whitish undersides and sticky flowers		n.	
1644	Limbu	cire:ʔ	circular fishing net with clattering metal rings fastened about the perimeter which centrifugally pull the net open when it is flung spinning out over the water. The rings sink enveloping the fish in the net.		n.	
1645	Limbu	cirik	cloth, pieces of cloth, woven materials		n.	
1646	Limbu	citmaʔ, -citt-/-cit-/-ciʔl	be greedy, be selfish, be mean		vi.	
1647	Limbu	citmaʔ, -citt-/-cit-/-ciʔl	hate someone		vt.	345
1648	Limbu	citmaʔ-simaʔ	be impotent, be incapable, be cowardly		vi.vi.	
1649	Limbu	ciyɔrik-kusiN	mostly, generally		adv.	
1650	Limbu	co:ʔco:ʔ mɛpmaʔ				
1651	Limbu	co:ʔco:ʔ phimmaʔ				
1652	Limbu	co:ʔlluN	entirety, whole, completion		n.	
1653	Limbu	co:kmaʔ, -co:g-/-co:k-	attributive 'to be', vide 3.5.		vi.	
1654	Limbu	co:kmaʔ, -co:g-/-co:k-	1) do; make, build; 2) nadho: co:kmaʔ perform an offering to the jungle goddess ta:mbhuNna or to the deity of the outdoors pa:kkhabɛn by wrapping some fresh blood or a piece of cooked meat from a slaughtered animal in a leaf and leaving it at the jungle's edge or in some remote place outside; 3) mikthɛkthɛk co:kmaʔ [mik eye + thɛk-thɛk cover, obscure] cover someones' eyes, blindfold someone; 4) a:sa co:kmaʔ hope; 5) iNlɛk co:kmaʔ		vt.	893
1655	Limbu	co:kphuN	fabrication, artifice, exaggeration, fish story, tall tale.		n.	
1656	Limbu	co:mmaʔ, -co:nd-/-co:n-	topple, fall over		vi.	
1657	Limbu	cɔʔiʔl	image, likeness, appearance, look.		n.	
1658	Limbu	cɔkkrɔkma	uvula.		n.	
1659	Limbu	cɔkmaʔ, -cɔkt-/-cɔk-	join, rejoin		vt.	
1660	Limbu	cɔkmak	flint.		n.	
1661	Limbu	kugwa	juice; gravy.		n.	199
1662	Limbu	kuhɛtla	red (includes orange and brown)		adj.n.	
1663	Limbu	kuhiʔ				
1664	Limbu	kuhikla	green (includes blue and gold, not yellow)		adj.n.	109
1665	Limbu	kuhɔN				
1666	Limbu	kuhuʔma				
1667	Limbu	kuhu:p				
1668	Limbu	kule:m, kule:n	lots, alot, a bunch.		n.	
1669	Limbu	kulɛkwa	exchange, something given in exchange for something else, barter value.		n.	
1670	Limbu	kumakla	black		adj.n.	
1671	Limbu	kumaNwayɛʔl	raw, uncooked		adj.	
1672	Limbu	kumbhrɛ:N, kumbhre:N	one-half		n.	
1673	Limbu	kummaʔ, -kums-/-kum-	avenge oneself one someone, get back at someone.		vt.	
1674	Limbu	kuNba, -NguNba-	1) ego's wife's elder or younger brother, 2) ego's elder or younger sister's husband (male speaking).		n.	
1675	Limbu	kunda	large metallic or earthenware jug		n.	
1676	Limbu	kundri				
1677	Limbu	kundzum	term of address used without the vocative case ending, stylistically marked, facetious or jovial, as opposed to andzum 'my friend'		n.	
1678	Limbu	ku:maʔ, -kuy-/-ku:-	carry on one's back, esp. suspended from a khaʔnam lashed across one's forehead		vt.	179
1679	Limbu	ku:siNmaʔ	load or strap onto one's back in order to carry.		vr.	
1680	Limbu	ku:tmaʔ, -ku:tt-/-ku:t-/-ku:ʔl	have someone carry a load on one's back		vt.	
1681	Limbu	sɛtchiNmaʔ	commit suicide		vr.	
1682	Limbu	sɛtmaʔ, -sɛtt-/-sɛt-/sɛʔl	 pile up, build a wall or pile (eg. luN rocks, sapla books, siN pieces of wood).		vt.	
1683	Limbu	sɛtmaʔ, -sɛtt-/-sɛt-/sɛʔl	traditionally slaughter a phudo:N (q.v.) for an important guest, esp. on his first visit		vt.	
1684	Limbu	sǝʔyɛʔl	bone.		n.	
1685	Limbu	sǝba				
1686	Limbu	sǝllak	licking clean, lick away		adv.	
1687	Limbu	sǝllakke:	same as yumlakpa, q.v.		n.	
1688	Limbu	sǝrɔN				
1689	Limbu	siʔ	louse.		n.	264
1690	Limbu	siʔdhi:n	louse egg.		n.	
1691	Limbu	siʔlaN	pillar, post		n.	
1692	Limbu	sida:m	filtered sɔNaʔ, sɔNaʔ from which thi: has been extracted or which has been used in the preparation of se:dzɔNwa		n.	
1693	Limbu	sidha	medicine, ointment		n.	
1694	Limbu	sidɔʔl	a great amount, a lot.		n.	
1695	Limbu	sidɔʔl-hɛkke:	most of them, the majority, for the greater part.		adv.	
1696	Limbu	sidza	fly.		n.	
1697	Limbu	sidzo:ngre:k	swallow.		n.	
1698	Limbu	siga:p				
1699	Limbu	sige:k	socio-economic class.		n.	
1700	Limbu	sigiʔ				
1701	Limbu	sarɔ:ndi	slide		n.	
1702	Limbu	sarumba	n., second-born (of siblings or offspring).		adj.m.	
1703	Limbu	sarumma	n., second-born (of siblings or offspring).		adj.f.	
1704	Limbu	se:	pit, seed, kernel (of husked grain).		n.	251
1705	Limbu	se:ʔho:rik	hide, leather.		n.	
1706	Limbu	se:ʔl	hunger		n.	255
1707	Limbu	se:ʔmaʔ, -se:ʔr-/-se:ʔ-	urinate on something or someone.		vt.	343
1708	Limbu	se:ʔmaʔl	urine.		n.	
1709	Limbu	se:ba	bond-friend		n.m.	
1710	Limbu	se:dzɔNwa	1) crystal clear water; 2) eau-de-vie, millet brandy distilled from thi:, q.v.; cf. similar metaphorical usage of ma:kkhunde:.		n.	
1711	Limbu	se:k				
1712	Limbu	se:kmaʔ, -se:g-/-se:k-	choose, select.		vt.	286
1713	Limbu	se:kmaʔ, -se:kt-/-se:k-	1) appear, start to shine, shine (collocates only with nam in the expression: nam se:ktɛ the sun is shining; 2) shine on someone		1) vi. 2) vt.	
1714	Limbu	se:l	deep-fried flatbread made of rice flour.		n.	
1715	Limbu	se:llapmaʔ, se:n-lapt-/se:n-lap-	inquire of someone, inform oneself through someone.		vt.	
1716	Limbu	se:ma	bond-friend.		n.f.	
1717	Limbu	se:maʔ, -se:r-/-se:-	exude, permeate out, seep through a generalized surface		vi.	
1718	Limbu	se:maʔ, -se:s-/-se:-	piss, urinate		vt.	792
1719	Limbu	se:ndo:maʔ, se:n-do:s-/se:n-do:-	ask someone		vt.	231
1720	Limbu	se:Nkwa	panting, shortness of breath		n.	
1721	Limbu	phɛnchaNdiN	to the left, counter-clockwise.		adv.	
1722	Limbu	phɛndze:k	iron.		n.	
1723	Limbu	phɛNmaʔ, -phɛNd-/-phɛN-	press		vt.	
1724	Limbu	phɛ:maʔ, -phɛ:s-/-phɛ:-	let fly, release (of birds)		vt.	
1725	Limbu	phɛpmaʔ, -phɛtt-/-phɛt-/-phɛʔl	fetch (what is in view or readily available, as opposed to taʔmaʔ); bring (along a horizontal plane)		vt.	684
1726	Limbu	phɛpmaʔ, -phɛtt-/-phɛt-/-phɛʔl	squeeze; press, depress with one's hand, hold down with one's hand		vt.	
1727	Limbu	phɛrik	wooden churning road with baffled stirring blades at the bottom, for churning nudak (yoghurt) to yield khyu (ghee) and mɔi (whey). The nudak is churned in an earthenware jug with a narrow opening by pulling to and fro strings wound about the top of the rod, causing the rod to spin		n.	
1728	Limbu	phɛyuN	handle of a phɛdza, q.v.		n.	
1729	Limbu	phiʔco:ʔ	falcon.		n.	
1730	Limbu	phiʔmaʔ, -phiʔr-/-phiʔ-	dent		vt.	
1731	Limbu	phikmaʔ, -phikt-/-phik-	talk loudly, talk with raised voice		vi.	
1732	Limbu	philiNge:	shiny black seeds pounded to make a type of yumlakpa.		n.	
1733	Limbu	phimmaʔ, -phind-/-phin-	1) strangle 2) squeeze something out, squeeze the juice out of something (eg. kudzaʔ fruit, ho:ʔ furuncle, yaNghe:k  wound); 3) depress (a lever, eg. a ḍhiki, q.v.); 4) co:ʔco:ʔ phimmaʔ vide mɛpma (3).		vt.	881
1734	Limbu	phi:maʔ, -phi:r-/-phi:-	grow thin		vi.	
1735	Limbu	phi:maʔ, -phi:s-/-phi:-	1) cause to grow thin, let grown thin; 2) deflate		vt.	
1736	Limbu	phi:mmaʔ, -phi:nd-/-phi:n-	sweep away		vt.	
1737	Limbu	phi:mmaʔ, -phi:nd-/-phi:n-	milk		vt.	921
1738	Limbu	phi:Nmaʔ, -phi:ks-/-phi:N-	extract, pull out, take out (any long object such as nails, teeth, pins which are rooted in or have been driven into something else), extirpate		vt.	882
1739	Limbu	phi:pmaʔ, -phi:tt-/-phi:t-/-phi:ʔl	have diarrhoea		vi.	
1740	Limbu	phipmaʔ, -phitt-/-phit-/-phiʔl	1) pinch; 2) (with huk hands) press one's hands between one's thighs or under one's armpits (eg. for warmth)		vt.	
1741	Limbu	nitaN	nearby, close by.		postp.	
1742	Limbu	nɔmmaʔ, -nɔnch-/-nɔn-	set aside, save for later; keep leftovers		vt.	
1743	Limbu	nɔmmaʔ, -nɔr-/-nɔn-	be left over, remain		vi.	
1744	Limbu	nɔ:maʔ, -nɔy-/-nɔ:-	1) be popped; be roasted, be grilled; 2) pop (ma:ki corn, maize); roast, grill (meat sa).		1) vi. 2) vt.	
1745	Limbu	nɔ:Nmaʔ, -nɔ:ks-/-nɔ:N-	1) (with non-referential 3sP agreement) shave oneself; 2) shave someone or something		vt.	498
1746	Limbu	nu	1) breast, nipple; 2) milk		n.	767
1747	Limbu	nuʔma	mother-in-law.		n.	
1748	Limbu	nuʔpa	father-in-law.		n.	
1749	Limbu	nuba	good.		adj.	486
1750	Limbu	nubhu	seven		num.col.	
1751	Limbu	nudak	yoghurt, curd		n.	
1752	Limbu	nudhi	spinach, often eaten as yummaʔl		n.	
1753	Limbu	nukmaʔ, -nug-	grind, squeeze, compress.		vt.	498
1754	Limbu	nulle	than		postp.	
1755	Limbu	numaʔ, -nur-/-nu-	be alright, be O.K., be well, be fitting, be suitable, be in good health, get well.		vi.	486
1756	Limbu	numaʔ-tamaʔ	prosper		vi.vi.	
1757	Limbu	numro:k	fontanel		n.	
1758	Limbu	nu:kmaʔ, -nu:kt-/-nu:k-	return, give back		vt.	
1759	Limbu	nu:mmaʔ, -nu:nd-/-nu:n-	feel ashamed.		vi.	820
1760	Limbu	nu:mmaʔ-simaʔ	die of shame, feel extremely ashamed, feel embarrassed		vi.vi.	
1761	Limbu	yǝmmaʔ, -yǝnd-/-yǝn-	be large		vi.	983
1762	Limbu	yǝrik				
1763	Limbu	yo:	below, downstairs.		adv.	
1764	Limbu	yo:ʔmaʔ, -yo:ʔr-/-yo:ʔ-	give someone a second or third helping; add onto		vt.	
1765	Limbu	yo:ba	lower, low.		adj.	
1766	Limbu	yo:ghɛN	that (one) down there.		dem.	
1767	Limbu	yo:-gɔrɔ-yo:	way down there, way down below.		adv.	
1768	Limbu	yo:hi	the oak species Quercus glauca and lamellosa		n.	
1769	Limbu	yo:k				
1770	Limbu	yo:m				
1771	Limbu	yo:maʔ, -yo:r-/-yo:-	1) amount to, attain, reach (eg. weight, sum of money); 2) be enough, be sufficient for someone		1) vi. 2) vt.imp.	
1772	Limbu	yo:mmaʔ, -yo:nd-/-yo:n-	1) (with thɛʔl 'saliva') salivate; 2) dissolve		vi.	
1773	Limbu	yo:naNnu	via the low road		adv.	
1774	Limbu	yo:p	imprint, impression.		n.	883
1775	Limbu	yo:ppa	boar, an uncastrated hog raised for breeding purposes		n.	
1776	Limbu	yo:suma	lower.		adj.	
1777	Limbu	yo:waN				
1778	Limbu	yo:yo:ʔ	way down there.		adv.	
1779	Limbu	yɔʔmaʔ, yɔʔr-/-yɔʔ-	grab someone by the back of the neck and push to the ground, causing him to fall.		vt.	
1780	Limbu	yɔkma	cattle-shed, pigsty, stable.		n.	902
1781	Limbu	ikla, itla	voice		n.	441
1782	Limbu	ikmaʔ, -ig-/-ik-	roll up, make round, ball up.		vt.	
1783	Limbu	iksa-kha:mbe:k	the Earth, Nature, the land		n.poet.	
1784	Limbu	iksa-kha:mbe:k-lo:kpe:-tɔrɔN	car, truck, automobile		n.poet.	
1785	Limbu	iksaN	heavens, firmament, sky		n.	
1786	Limbu	ilya	highlights preceding substantive		part.	
1787	Limbu	imʔim mɛpmaʔ				
1788	Limbu	imbrikpa	lightning-bug, firefly (Nep. jūnkīrī, lit. moon-fly)		n.	
1789	Limbu	immaʔ, -iks-/-iN-	churn (mɔi whey &lt; Nep. mahī).		vt.	
1790	Limbu	immaʔ, -ind-/-in-	I) budge II) 1) scrub, massage; 2) push, push against, give a push with one's body, apply pressure against something with the weight of one's body		I) vi. II) vt.	
1791	Limbu	immaʔ, -ips-/-im-	sleep		vi.	16
1792	Limbu	immaʔ, -ips-/-im-	press (eg. niNgɛ oil)		vt.	851
1793	Limbu	immadɛn	place to sleep, bedstead.		n.	
1794	Limbu	imsiNmaʔ	take shelter for the night.		vr.	
1795	Limbu	iNdo: mɛpmaʔ				
1796	Limbu	iNghɔN	news, message, letter.		n.	
1797	Limbu	iNlɛk	lie.		n.	
1798	Limbu	iNlɛkmaʔ, iN-lɛkt-/-iN-lɛk-	lie to someone, deceive		vt.	227
1799	Limbu	iNmaʔ, -iN-	become known, spread (of news), become common knowledge		vi.	
1800	Limbu	iNmaʔ, -iN-	buy, purchase.		vt.	2
1801	Limbu	nak	splinter.		n.	
1802	Limbu	na, la			emphatic clitic.	
1803	Limbu	nakca	pen, pencil.		n.	
1804	Limbu	nakmaʔ, -nakt-/-nak-	be confused, be at a loss for words, be overwhelmed		vi.	
1805	Limbu	nakma, -nnakma	ego's brother's daughter (female speaking).		n.	
1806	Limbu	nakma, -nnakma paNli	ego's brother's daughter's husband (female speaking).		n.	
1807	Limbu	nakpa paNli	ego's brother's son's wife (female speaking).		n.	
1808	Limbu	nakpa, -nnakpa	ego's brother's son (female speaking).		n.	
1809	Limbu	naksumba	elbow.		n.	
1810	Limbu	nam	smell, aroma		n.	
1811	Limbu	nam	basket handle.		n.	
1812	Limbu	nam	smell, aroma		n.	
1813	Limbu	nam	basket handle.		n.	
1814	Limbu	namʔiʔkho:ʔ				
1815	Limbu	nambhɛrik	lit. solar churning road		adv.myth.	
1816	Limbu	nambhɔr	sunburn		n.	
1817	Limbu	nambutthuN	lit. solar foam; foam originating from the left whilst churning, originating from clockwise rotation		n.myth.	
1818	Limbu	namca:ʔmaʔ, nam-ca:ʔr-/nam-ca:ʔ-	warm oneself in the sun		vi.	
1819	Limbu	namde:Ngu, namdhingo:	rainbow; rainbowring around the sun (the latter type of rainbow is interpreted to be a gathering of deities (maNhaʔ) who debate on the death of some important person. The side of the rainbow which fades away first indicates the geographical direction in which the death is to occur)		n.	
1820	Limbu	namdha				
1821	Limbu	phirʔli:	whirling, rotating.		adv.	
1822	Limbu	phitta	wick of a kerosene lamp.		n.	
1823	Limbu	pho:ksarumba	fourth-born (of offspring or sibling).		adj.n.m.	
1824	Limbu	pho:ksarumma	fourth-born (of offspring or sibling).		adj.n.f.	
1825	Limbu	pho:ktaN	shoulder		n.	639
1826	Limbu	pho:ktaNluN	Mount Kangchenjunga, at 8598m the world's third highest peak and world's tallest volcano, forming the northeastern backdrop to Limbuvān (Nep. kumbhakarṇa, Tib. gan,s-chen-rze-lŋa [lit. the five kings of the great snows] or gaŋs-chen-mdzod-lŋa [lit. the five treasure chests of the great snows], whence ɛng. Kangchenjunga).		n.	
1827	Limbu	pho:ktaNluNma	the eastern Himalayan range from Mount ɛverest to Mt. Kangchenjunga, Nep. Kumbhakarṇa, Umbhek and Lumbā-Sumbā Himāl		n.	
1828	Limbu	pho:kwaba	youngest born (of offspring or sibling).		adj.n.m.	
1829	Limbu	pho:kwama	youngest born (of offspring or sibling).		adj.n.f.	
1830	Limbu	pho:maʔ, -pho:s-/-pho:-	stir about grain which is drying in the sun (yaʔro:n) in order to facilitate the drying process.		vt.	
1831	Limbu	pho:mmaʔ, -pho:nd-/-pho:n-	toss (underhand), esp. to toss clay marbles (ko:rɛʔl) whilst playing khɔppi		vt.	
1832	Limbu	pho:mmaʔ, -pho:nd-/-pho:n-	hang something up, hang somebody		vt.	
1833	Limbu	pho:mmaʔ, -pho:nd-/-pho:n-	propagate, produce, generate		vt.	
1834	Limbu	pho:N	kick		n.	
1835	Limbu	pho:nchiNmaʔ	1) hang oneself; 2) suspend oneself (eg. playfully from a branch).		vr.	
1836	Limbu	pho:ndaʔ	basket for carrying a child, worn by a woman on her back.		n.	
1837	Limbu	pho:Nmaʔ, -pho:ks-/-pho:N-	wake someone up.		vt.	
1838	Limbu	pho:te:	large wooden tube to blow at the fire with, held at about two hand-breadths distance from one's mouth whilst blowing		n.	
1839	Limbu	pho:tmaʔ, -pho:tt-/-pho:t-/-pho:ʔl	1) cause to lose the way, mislead; 2) deceive, take someone for a ride, take the piss with someone, make a fool of someone		vt.	
1840	Limbu	phɔ	white		adj.	663
1841	Limbu	na:nhaN	on that side, to that side		adv.	
1842	Limbu	na:Nmaʔ, -na:ks-/-na:N-	1) jump horizontally across a border, boundary or point, broad jump; 2) pass (a horizontal point en route to one's destination)		vt.	
1843	Limbu	na:pmaʔ, -na:b-/-na:p-	drive off		vt.	
1844	Limbu	na:pmaʔ, -na:pt-/-na:p-	take, help oneself to, take a portion of		vt.	872
1845	Limbu	na:pmaʔ, -na:pt-/-na:p-	drive someone (usu. an animal) away from something (both arguments: patient)		vt.	
1846	Limbu	na:pmaʔ, -na:tt-/-na:t-/-na:ʔl	drive		vt.	
1847	Limbu	na:pmi	man.		n.	620
1848	Limbu	na:pmi	1) someone else; other; 2) signals first person patient in 2->1 forms.		pro.	88
1849	Limbu	na:si				
1850	Limbu	na:sime:n	a bit further away, a bit distant, to the far side		adj.adv.	
1851	Limbu	na:tchri-po:tchri	in a state of chaos, in a chaotic fashion		adj.adv.	
1852	Limbu	nara	face, countenance, visage		n.	
1853	Limbu	naragɛn	face, embodiment, image, figure.		n.	
1854	Limbu	naragɛn-cɔʔittaNma-maN	the Supreme Being, the Creator and Benificent Actor, the divine ɛxistence-Sustainer, the deity who moulds men and allows man and all things to exist.		n.	
1855	Limbu	narɛN	five times.		adv.	
1856	Limbu	nasi	five.		num.	84
1857	Limbu	nasim	adjacent, next, juxtaposed		adj.	
1858	Limbu	-nbo: hipmaʔ	instill someone with a revulsion for something		-hipt-/-hip-  vt.	
1859	Limbu	ne:Nmaʔ, -ne:ks-/-ne:N-	smear in, daub, rub in, rub on.		vt.	
1860	Limbu	ne:tti	clitoris		n.	
1861	Limbu	yummɛndzama sammaN	household goddess who prohibits the eating of salt during ɔkwama khɔ:maʔ (q.v.) and during the period of abstention following the death of a relative		n.	
1862	Limbu	yuN	handle.		n.	
1863	Limbu	yunchik, yusik	in the evening, from dusk to midnight		adv.	840
1864	Limbu	yuncho:ba	evening star, Venus		n.	
1865	Limbu	yuNmaʔ, -yuks-/-yuN-	1) place, put, set, set aside; 2) as aspectivizer: 'to hold' or 'to keep'		vt.	
1866	Limbu	yuNmaʔ, -yuN-	1) sit, sit down; 2) reside, dwell, be located in a place.		vi.	986
1867	Limbu	yuNmadɛn	place to sit, seat		n.	
1868	Limbu	yuNmasiN	chair, stool		n.	
1869	Limbu	yuNsiNmaʔ	1) sit oneself down; 2) pa:nbuk yuNsiNmaʔ vide pa:nbuk.		vr.	
1870	Limbu	yu:maʔ, -yu:s-/-yu:-	be activated, in the expressions: 1) -miʔ yu:maʔ feel sleepy; 2) -lɛm yu:maʔ [lɛm kidney] lack the energy to do something, lack the spunk; 3) with immaʔ 'to sleep' in the impersonal construction: immaʔ yu:/yu:sɛ become/became sleepy; 4) with ye:ʔmaʔ 'to laugh' or -ye: 'urge to laugh' ; 5) -yam yu:maʔ not look forward to doing something		vi.	
1871	Limbu	yupmaʔ, -yupt-/-yup-	put a belt (phɔʔi:) on someone, buckle someone up.		vt.	
1872	Limbu	yupmaʔ, -yupt-/-yup-	leaven, add yeast (khɛsuN) to; add spices to.		vt.	
1873	Limbu	yupmaʔ, -yutt-/-yut-/-yuʔl	1) whet, sharpen (with repeated movements in the same direction, as opposed to yaʔlapmaʔ, q.v.); 2) grind		vt.	204
1874	Limbu	yusik				
1875	Limbu	maila	dirt.		n.	
1876	Limbu	maiti	members of the paternal or maiden household of a married girl who has joined the household of her spouse		n.	
1877	Limbu	mak	black		adj.	865
1878	Limbu	ma, -mma	mother, (also familiarly: mother-in-law).		n.	616
1879	Limbu	makco:ʔl	black or charred embers		n.	
1880	Limbu	makkɛlɔʔba	black		adj.	
1881	Limbu	maklɛp	birth mark.		n.	
1882	Limbu	maktaNba	black, blackkind; a black one		adj.n.	
1883	Limbu	mamma	mama.		n.	
1884	Limbu	maN	deity.		n.	
1885	Limbu	maNba:la:	ancient times, the period when primordial man lived together in harmony with the gods		n.	
1886	Limbu	maNbhaya:ppa	medium-sized		adj.	
1887	Limbu	maNdɔk	a staple made of black millet meal, ground on a pe:naʔ-luNsum, then cooked and molded into large black cucumber-shaped rolls which are traditionally eaten with a yummaʔl made of stinging nettle (sikwa).		n.	
1888	Limbu	maNgalba:r	Tuesday.		n.	
1889	Limbu	maNghɔ:maʔ, maN-ghɔ:y-/maN-ghɔ:-	cry wildly or half-wittedly, rant and rave		vi.	
1890	Limbu	maNkho:pmaʔ, maN-kho:tt-/maN-kho:t-/maN-kho:ʔl	exorcise spirits from someone (= patient)		vt.vi.	
1891	Limbu	ma:khi	blood.		n.	24
1892	Limbu	ma:khilam	vein, artery, blood vessel.		n.	
1893	Limbu	ma:ki	maize		n.	
1894	Limbu	ma:kibhe:	corn cob, maize cob.		n.	
1895	Limbu	lɔ:mmaʔ, -lɔ:ps-/-lɔ:m-	1) lynch someone; 2) give someone a beating, give someone a clubbing.		vt.	
1896	Limbu	lɔ:pmaʔ, -lɔ:tt-/-lɔ:t-/-lɔ:ʔl	1) remove, take off, take out; 2) cause to come out or hatch; 3) (slang) pay		vt.	434
1897	Limbu	lɔpmaʔ, -lɔʔr-/-lɔt-/-lɔʔl	swallow		vt.	431
1898	Limbu	lɔtthrake:	tree squirrel Callosciurus maclellandi with two black lines extending from head to tail		n.	
1899	Limbu	lu	well, alright, so		clause-initial part.	
1900	Limbu	lukmaʔ, -lug-/-luk-	be completed		vi.	886
1901	Limbu	-lum-ʔo:, -lum-mo:	between, inbetween		postp.	849
1902	Limbu	lumba	large bowl or cup, eg. thi:dhuNba lumba a large bowl for drinking thi:		n.	413
1903	Limbu	lumbhuʔl	large basket similar to a thɔNga (q.v.) but with a tighter mesh of split reeds or splintered bamboo or the:, not able to stand upright well without being propped up, used as a receptacle in deriving sɔNaʔ from canɔkwa		n.	
1904	Limbu	lummaʔ, -lups-/-lum-	pile up.		vt.	
1905	Limbu	luN	stone, rock.		n.	429
1906	Limbu	luNaʔ, -lluNaʔ	ego's cousin through maternal uncle or paternal aunt.		n.	
1907	Limbu	luNdze:k	small stone, pebble		n.	
1908	Limbu	luNdziʔ	gravel, pebbles		n.	
1909	Limbu	luNghuN	large flat stone on the ground used as a surface for pounding spices (Nep. śilauṭāe, in conjunction with a luNsaʔl., q.v.		n.	
1910	Limbu	luNgi	male casual dress consisting of one large coloured sheet of cloth wrapped around the legs and tucked in at the waist, identical to the casual dress worn by the Indo-Aryans in the Tarāī and the Burmese national dress or lunkhyi (lou$ji). As opposed to the Burmese, Limbus do not wear a luNgi outside of a domestic situation.		n.	
1911	Limbu	luNhi	lichen (used by the Limbus in ointment for cuts and wounds).		n.	
1912	Limbu	luNma	liver; heart		n.	376
1913	Limbu	luNma	(in compounds only) mountain range		n.	
1914	Limbu	-luNma himmaʔ, -hips/-him-	1) miss, yearn, experience nostalgia, experience the grief of separation ; 2) with unidentified pf. (possibly for purposes of metre) in the proverb: yɔkma-yo: te:him luNma pʔhim When away from home, one inevitably becomes homesick		vi.	
1915	Limbu	kho:pmaʔ, -kho:tt-/-kho:t-/-kho:ʔl	comb (e.g. one's hair); scratch, scrape		vt.	
1916	Limbu	kho:rɛʔl	small bowl, cup or beaker for <i>yumma:ʔl</i>		n.	
1917	Limbu	khɔʔmaʔ, -khɔʔr-/-khɔʔ-	1) (with <i>pa:n</i> speech) be delirious 2) be speechless, be dumbfounded, be dumbstruck		1) vi. 2) vt.	
1918	Limbu	khɔda:kmi	a middle-aged person, an adult		n.	
1919	Limbu	khɔkmaʔ, -khɔkt-/-khɔk-	1) chop, clip (hair), cut (eg. siN wood, sa meat) into pieces 2) lam khɔkmaʔ bar someone's path, cut someone off		vt.	136
1920	Limbu	khɔkmaʔl	sturdy wooden stirring spoon		n.	
1921	Limbu	khɔkmɛlle	almost, nearly		adv.	
1922	Limbu	khɔkse:	the fig Ficus semicordata		n.	
1923	Limbu	khɔmaʔ, -khɔs-/-khɔ-	1) pick up 2) jot down		vt.	
1924	Limbu	khɔmmaʔ, -khɔps-/-khɔm-	lift up		vt.	
1925	Limbu	khɔmmaʔ, -khɔnch-/-khɔn-	move, stir		vt.	
1926	Limbu	khɔNbe:ʔ	boat		n.	
1927	Limbu	khɔNmaʔ, -khɔN-			get hit with a stick	
1928	Limbu	khɔNmaʔ, -khɔks-/-khɔN-	hit with a stick		vt.	
1929	Limbu	khɔnɔkwa	snore		n.	153
1930	Limbu	khɔ:maʔ, -khɔ:y-/-khɔ:-	I) chant, pray, utter incantations, perform a religious service II) address, invoke, commune with the gods			917
1931	Limbu	khɔ:mre:ʔ	peach tree, Prunus persica, with fruit ripening in the month of Āṣāḍh		n.	918
1932	Limbu	khɔpmaʔ, -khɔtt-/-khɔt-/-khɔʔl	have a parched throat, be hoarse		vi.imp.	
1933	Limbu	khɔppe:ʔ	large cooking vessel, pan		n.	185
1934	Limbu	khɔppi	game played by tossing clay marbles or ko:rɛʔl into a ring drawn on the ground		n.	
1935	Limbu	muse:N	smile, vide muse:N ye:pmaʔ.		n.	
1936	Limbu	muso:k	comedy, funniness, laughs.		n.	
1937	Limbu	muso:kke:	comedian, humorist, jokesmith.		n.	
1938	Limbu	mutche:	breadfruit, breadfruit tree Artocarpus lakoocha		n.	
1939	Limbu	mutthamaʔ	fall (through the air)		vi.irr.	
1940	Limbu	muttha:maʔ, mut-tha:s-/mut-tha:-	drop something		vt.	
1941	Limbu	mutthuk	spastically, hastily, hurriedly, headlong		adj.adv.	
1942	Limbu	muṭhi, muṭi	fist		n.	
1943	Limbu	myaN	cat,  tom cat.		n.	
1944	Limbu	myanluN	mythological name of the village in which a portion of the field work which formed the basis of this study was conducted. The village myaNluN (Nep. myāŋluŋ) is located in Tehrathum district, Koshi (kośī) zone in eastern Nepal.		n.	
