ID	rn	reflex	GLOSS	x	srcabbr	lgid	language	srcid
2417	467566	ru-ra-ga-ra	back and forth; inconsistent; irregular (adv)		RB-LMMG	1945	Garo (Bangladesh)	9.315-II:idx
2418	467567	ru-rat-ru-rat	back and forth (adv)		RB-LMMG	1945	Garo (Bangladesh)	9.315-II:idx
2419	467568	ru-rong-a	fall (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.212-II:idx
2420	467569	ru-rot-a	leak (vi)		RB-LMMG	1945	Garo (Bangladesh)	2.22-II:idx
2421	467570	ru-srip-a	decant; pour off (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.276-II:idx
2422	467571	sa	who? (qw)		RB-LMMG	1945	Garo (Bangladesh)	1.21-II:idx
2423	467572	-sa	only (ns)		RB-LMMG	1945	Garo (Bangladesh)	0.14-II:idx
2424	467573	-sa	one (num)		RB-LMMG	1945	Garo (Bangladesh)	3.3701-II:idx
2425	467574	sa•-a	build nest (vt)		RB-LMMG	1945	Garo (Bangladesh)	4.482-II:idx
2426	467575	sa-a	serve; spread (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.458-II:idx
2427	467576	sa-a	sick (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.91-II:idx
2428	467577	sa•-al-a	swell (n)		RB-LMMG	1945	Garo (Bangladesh)	5.46-II:idx
2429	467578	sa-ban	soap (n)		RB-LMMG	1945	Garo (Bangladesh)	6.57-II:idx
2430	467579	sa•-dik-a	ache; hurt; painful (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.94-II:idx
2431	467580	sa-du	brother in law (WiSiHu); wife's sister's husband (n)		RB-LMMG	1945	Garo (Bangladesh)	6.614-II:idx
2432	467581	-sa-ge	deceased; former (dns)		RB-LMMG	1945	Garo (Bangladesh)	6.828-II:idx
2433	467582	sa-gip-a	who? (qw)		RB-LMMG	1945	Garo (Bangladesh)	1.21-II:idx
2434	467583	sai-kel	bicycle (n)		RB-LMMG	1945	Garo (Bangladesh)	5.872-II:idx
2435	467584	sak	greens; vegetable leaves (n)		RB-LMMG	1945	Garo (Bangladesh)	5.409-II:idx
2436	467585	sak-a	upland; upper place (n)		RB-LMMG	1945	Garo (Bangladesh)	2.11-II:idx
2437	467586	sak-a	braid; spin thread; twist (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.25-II:idx
2438	467587	sak-a-o	above; beyond; on top (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.11-II:idx
2439	467588	sak-a-pong	on top; surface; top (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.11-II:idx
2440	467589	sak-ki	witness (n)		RB-LMMG	1945	Garo (Bangladesh)	8.13-II:idx
2441	467590	sak-ki-a	strain (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.458-II:idx
2442	467591	sal	sun; day; daytime (n)		RB-LMMG	1945	Garo (Bangladesh)	4.214-II:idx
2443	467592	sal ding•-a	sunlight (vph)		RB-LMMG	1945	Garo (Bangladesh)	3.554-II:idx
2444	467593	sal min-ok-a	eclipse (vph)		RB-LMMG	1945	Garo (Bangladesh)	4.214-II:idx
2445	467594	sal•-a	broom (n)		RB-LMMG	1945	Garo (Bangladesh)	5.835-II:idx
2446	467595	sal-a	pull (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2447	467596	sal-a-ram	east (n)		RB-LMMG	1945	Garo (Bangladesh)	4.219-II:idx
2448	467597	sal-chrit-a	striped (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.538-II:idx
2449	467598	sal-do-a	pull up (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2450	467599	sal-gi	heaven (n)		RB-LMMG	1945	Garo (Bangladesh)	8.52-II:idx
2451	467600	sal-gip-eng	south (n)		RB-LMMG	1945	Garo (Bangladesh)	4.219-II:idx
2452	467601	sal-gro	north (n)		RB-LMMG	1945	Garo (Bangladesh)	4.219-II:idx
2453	467602	sal-iis	legal case (n)		RB-LMMG	1945	Garo (Bangladesh)	8.13-II:idx
2454	467603	sal-ik-kim	shade; shady (n)		RB-LMMG	1945	Garo (Bangladesh)	3.558-II:idx
2455	467604	sal-i-ram	west (n)		RB-LMMG	1945	Garo (Bangladesh)	4.219-II:idx
2456	467605	sal-jat-chi	noon (n)		RB-LMMG	1945	Garo (Bangladesh)	2.52-II:idx
2457	467606	sal-jret-jret-a	pull tightly (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2458	467607	sal-kil-ak-a	pull open (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.53-II:idx
2459	467608	sal-prak	all day (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.53-II:idx
2460	467609	sal-si-si	all day (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.53-II:idx
2461	467610	sal-srip-a	slurp; smell; sniff; sniffle; suck (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.472-II:idx
2462	467611	sam	grass; herb (n)		RB-LMMG	1945	Garo (Bangladesh)	4.652-II:idx
2463	467612	-sam	beside; side (dns)		RB-LMMG	1945	Garo (Bangladesh)	0.16-II:idx
2464	467613	sam bit-e	burr (n)		RB-LMMG	1945	Garo (Bangladesh)	4.676-II:idx
2465	467614	sam-ba-si-a	altar (n)		RB-LMMG	1945	Garo (Bangladesh)	8.562-II:idx
2466	467615	sam-bi-jak	vegetables (n)		RB-LMMG	1945	Garo (Bangladesh)	5.409-II:idx
2467	467616	sam-bi-si	poison (n)		RB-LMMG	1945	Garo (Bangladesh)	8.58-II:idx
2468	467617	sam-dap	serving (n)		RB-LMMG	1945	Garo (Bangladesh)	5.453-II:idx
2469	467618	sam-dik	cooking pot (n)		RB-LMMG	1945	Garo (Bangladesh)	5.432-II:idx
2470	467619	sam-mik-chip	sensitive plant (n)		RB-LMMG	1945	Garo (Bangladesh)	4.656-II:idx
2471	467620	sam-pil	comb (n)		RB-LMMG	1945	Garo (Bangladesh)	6.57-II:idx
2472	467621	sam-si	crab grass (n)		RB-LMMG	1945	Garo (Bangladesh)	4.652-II:idx
2473	467622	sam-tak-a-ri	burrs (n)		RB-LMMG	1945	Garo (Bangladesh)	4.656-II:idx
2474	467623	sam-ti	burrs (n)		RB-LMMG	1945	Garo (Bangladesh)	4.656-II:idx
2475	467624	sa-nai	horn, musical (n)		RB-LMMG	1945	Garo (Bangladesh)	8.85-II:idx
2476	467625	san-di-a	look for; search (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.514-II:idx
2477	467626	sang•-chak-a	brave; courageous (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.746-II:idx
2478	467627	sang•-et	firefly (n)		RB-LMMG	1945	Garo (Bangladesh)	4.462-II:idx
2479	467628	sang-gong	tendrils (n)		RB-LMMG	1945	Garo (Bangladesh)	4.670-II:idx
2480	467629	sang-gong	bangle; bracelet (n)		RB-LMMG	1945	Garo (Bangladesh)	6.564-II:idx
2481	467630	san-tok	bracelet (n)		RB-LMMG	1945	Garo (Bangladesh)	6.564-II:idx
2482	467631	sap-a	dive; swoop down (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.486-II:idx
2483	467632	sap-a	expert; good at; know how (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.55-II:idx
2484	467633	sar	fertilizer (n)		RB-LMMG	1945	Garo (Bangladesh)	5.835-II:idx
2485	467634	sa-ra	except for; without (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.16-II:idx
2486	467635	sa-ri	sari (n)		RB-LMMG	1945	Garo (Bangladesh)	6.526-II:idx
2487	467636	sa-ri	sister in law (n)		RB-LMMG	1945	Garo (Bangladesh)	6.615-II:idx
2488	467637	sat-a	ladle; scoop (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.277-II:idx
2489	467638	sat-pak-a	scoop (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.277-II:idx
2490	467639	sat-ti	umbrella (n)		RB-LMMG	1945	Garo (Bangladesh)	6.521-II:idx
2491	467640	sa-wi-a	bawl out; insult; scold (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.27-II:idx
2492	467641	se	husband (n)		RB-LMMG	1945	Garo (Bangladesh)	6.614-II:idx
2493	467642	se-a	write (n)		RB-LMMG	1945	Garo (Bangladesh)	7.28-II:idx
2494	467643	se•-em-a	fine; tiny (vi)		RB-LMMG	1945	Garo (Bangladesh)	2.215-II:idx
2495	467644	se•-em-se•-em	drizzle (adv)		RB-LMMG	1945	Garo (Bangladesh)	4.325-II:idx
2496	467645	se•-et-a	pinch (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.531-II:idx
2497	467646	-sek-	forcefully (aa)		RB-LMMG	1945	Garo (Bangladesh)	7.56-II:idx
2498	467647	sek-a	adultery (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.72-II:idx
2499	467648	sek-ki	sap (n)		RB-LMMG	1945	Garo (Bangladesh)	4.674-II:idx
2500	467649	sel•-a	improve in health; recover (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.91-II:idx
2501	467650	sel-a	leak (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.276-II:idx
2502	467651	sel-o ma-sin	diesel pump; pump (n)		RB-LMMG	1945	Garo (Bangladesh)	5.838-II:idx
2503	467652	sel•-uk	cockroach (n)		RB-LMMG	1945	Garo (Bangladesh)	4.469-II:idx
2504	467653	sen-dil	sandal (n)		RB-LMMG	1945	Garo (Bangladesh)	6.523-II:idx
2505	467654	seng•-a	bright; brilliant; shine (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.554-II:idx
2506	467655	seng•-nik-a	show off (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.43-II:idx
2507	467656	seng-so-a	wait (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.328-II:idx
2508	467657	seo•-seo-e bol-a	hoarse (vph)		RB-LMMG	1945	Garo (Bangladesh)	7.15-II:idx
2509	467658	sep-a	wring (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.277-II:idx
2510	467659	se-pang	near (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.11-II:idx
2511	467660	ser-	seers (cls)		RB-LMMG	1945	Garo (Bangladesh)	1.36-II:idx
2512	467661	se-ra-be-ra	confused; messed up (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.718-II:idx
2513	467662	se-ru	myna (n)		RB-LMMG	1945	Garo (Bangladesh)	4.43-II:idx
2514	467663	se-ru-man-di	myna (n)		RB-LMMG	1945	Garo (Bangladesh)	4.43-II:idx
2515	467664	ses	done; finished; last (adv)		RB-LMMG	1945	Garo (Bangladesh)	9.14-II:idx
2516	467665	si•-	genitals, female (n)		RB-LMMG	1945	Garo (Bangladesh)	6.249-II:idx
2517	467666	si-a	dark of moon; die; settle legal case (vi)		RB-LMMG	1945	Garo (Bangladesh)	6.79-II:idx
2518	467667	si•-chu	cactus (n)		RB-LMMG	1945	Garo (Bangladesh)	4.656-II:idx
2519	467668	si•-chu	bladder (n)		RB-LMMG	1945	Garo (Bangladesh)	6.27-II:idx
2520	467669	si-dil-a	neglect (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.73-II:idx
2521	467670	si-et-a	kill (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.79-II:idx
2522	467671	si-get	cigarette (n)		RB-LMMG	1945	Garo (Bangladesh)	5.429-II:idx
2523	467672	siik-kiit-o	educated (n)		RB-LMMG	1945	Garo (Bangladesh)	8.6-II:idx
2524	467673	siit	seat (n)		RB-LMMG	1945	Garo (Bangladesh)	5.872-II:idx
2525	467674	si-it-a	extinguish (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.424-II:idx
2526	467675	sik-a	wish (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.725-II:idx
2527	467676	sik-a	blow; play flute etc (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.83-II:idx
2528	467677	sik-a	close eyes (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.42-II:idx
2529	467678	sik-a	capture; catch; get; grab; hold; obtain; seize (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.531-II:idx
2530	467679	sik-a	insert; poke; sew; wear (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.571-II:idx
2531	467680	si-kal dak-a	hunt (vt)		RB-LMMG	1945	Garo (Bangladesh)	4.49-II:idx
2532	467681	sik-a-tang	willingly (adv)		RB-LMMG	1945	Garo (Bangladesh)	7.725-II:idx
2533	467682	sik-do-a	push (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2534	467683	sik-do-do-a	push (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2535	467684	sik-gang-pang-a	knock over (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.513-II:idx
2536	467685	sik-jet-a	push hard (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.67-II:idx
2537	467686	sik-ket-a	insert (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.571-II:idx
2538	467687	sik-krok-a	wear hat, bracelet) (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.53-II:idx
2539	467688	sik-mik-a	add (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.46-II:idx
2540	467689	sik-on-a	press (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2541	467690	sik-pak-a	push; shove (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2542	467691	sik-ru-ru-a	push (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2543	467692	sik-sak-gil-ak	wiggly (adv)		RB-LMMG	1945	Garo (Bangladesh)	9.324-II:idx
2544	467693	sik-sik-a	carve; scrape (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.554-II:idx
2545	467694	sik-tat-a	capture by force (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.651-II:idx
2546	467695	sil	iron (n)		RB-LMMG	1945	Garo (Bangladesh)	5.88-II:idx
2547	467696	sil-a	point (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.46-II:idx
2548	467697	sil-ai	gun (n)		RB-LMMG	1945	Garo (Bangladesh)	5.845-II:idx
2549	467698	sil-dang-kep	tongs; tweezers (n)		RB-LMMG	1945	Garo (Bangladesh)	5.436-II:idx
2550	467699	sil-eng-si	needle (n)		RB-LMMG	1945	Garo (Bangladesh)	6.598-II:idx
2551	467700	sil-eng-si a•-kil-ok	eye of needle (n)		RB-LMMG	1945	Garo (Bangladesh)	6.598-II:idx
2552	467701	sil-ga	sky (n)		RB-LMMG	1945	Garo (Bangladesh)	4.212-II:idx
2553	467702	sil-git-chak	rust (n)		RB-LMMG	1945	Garo (Bangladesh)	5.88-II:idx
2554	467703	sil-ki	pebbles (n)		RB-LMMG	1945	Garo (Bangladesh)	4.244-II:idx
2555	467704	sil-mi-si	small (n)		RB-LMMG	1945	Garo (Bangladesh)	5.838-II:idx
2556	467705	sil-pi	singer (n)		RB-LMMG	1945	Garo (Bangladesh)	8.83-II:idx
2557	467706	sil-so	mustard (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
2558	467707	sil-so-ni tel	mustard oil (n)		RB-LMMG	1945	Garo (Bangladesh)	5.405-II:idx
2559	467708	sim•-a	dunk; immerse; soak; submerge (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.277-II:idx
2560	467709	sim-a	spoiled (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.696-II:idx
2561	467710	sim-bra-a	homesick; lonely; miss; nostalgia; worry (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.743-II:idx
2562	467711	sim-il-a	fragrant; smell pleasant (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.688-II:idx
2563	467712	sim-il-chak	ant (n)		RB-LMMG	1945	Garo (Bangladesh)	4.465-II:idx
2564	467713	sim-il-ot-a	smell; sniff (vt)		RB-LMMG	1945	Garo (Bangladesh)	3.688-II:idx
2565	467714	sim•-pram-a	sharp (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.666-II:idx
2566	467715	sim-rik-a	blackish (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.534-II:idx
2567	467716	sim-sak-a	careful (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.48-II:idx
2568	467717	sim-sam-sim-sam	twilight (n)		RB-LMMG	1945	Garo (Bangladesh)	2.52-II:idx
2569	467718	sin•-a	cold (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.675-II:idx
2570	467719	sin-a	like; want (vt)		RB-LMMG	1945	Garo (Bangladesh)	7.722-II:idx
2571	467720	sin-a-ru	centipede (n)		RB-LMMG	1945	Garo (Bangladesh)	4.467-II:idx
2572	467721	sin•-chak-a	support (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.511-II:idx
2573	467722	sin-chi	hump of cattle (n)		RB-LMMG	1945	Garo (Bangladesh)	4.473-II:idx
2574	467723	sin•-dik-a	gloomy; lonely; sad (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.743-II:idx
2575	467724	si-ne-ma	cinema; movies (n)		RB-LMMG	1945	Garo (Bangladesh)	8.83-II:idx
2576	467725	sing•-a	ask question; question (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.32-II:idx
2577	467726	sing•-e ni-a	inquire (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.32-II:idx
2578	467727	sing-ga	horn (n)		RB-LMMG	1945	Garo (Bangladesh)	8.85-II:idx
2579	467728	-sin-i|	seven (num)		RB-LMMG	1945	Garo (Bangladesh)	3.3707-II:idx
2580	467729	sin-il-a	aim; push forward (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.46-II:idx
2581	467730	sin-ing-a	learn; teach (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.6-II:idx
2582	467731	sin•-ka-ri	cold season (n)		RB-LMMG	1945	Garo (Bangladesh)	2.84-II:idx
2583	467732	si•-ol	jackal (n)		RB-LMMG	1945	Garo (Bangladesh)	4.419-II:idx
2584	467733	sip-prong-a	blow off (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.424-II:idx
2585	467734	sip-prong-a	blow; blow out (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.45-II:idx
2586	467735	sip-prong-chak-a	blow up fire (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.45-II:idx
2587	467736	si-sa	lead (n)		RB-LMMG	1945	Garo (Bangladesh)	5.88-II:idx
2588	467737	si-sa-a	burn; burning feeling (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.94-II:idx
2589	467738	si-sim-ak-a	faint (vi)		RB-LMMG	1945	Garo (Bangladesh)	7.96-II:idx
2590	467739	si•-sim-ang	pubic hair, female (n)		RB-LMMG	1945	Garo (Bangladesh)	6.25-II:idx
2591	467740	si•-son-ta	mole; wart (n)		RB-LMMG	1945	Garo (Bangladesh)	8.955-II:idx
2592	467741	sit-a	part; part (hair) (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.57-II:idx
2593	467742	sit-a	anoint; apply; paint; smear on (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.556-II:idx
2594	467743	sit-tap-a	sticky (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.668-II:idx
2595	467744	sit-tip-a	tangled (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.718-II:idx
2596	467745	si-wil	quietly (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.627-II:idx
2597	467746	skang	before (pp)		RB-LMMG	1945	Garo (Bangladesh)	1.12-II:idx
2598	467747	skang	ago; before; earlier (lw)		RB-LMMG	1945	Garo (Bangladesh)	2.62-II:idx
2599	467748	ska-pong	top (n)		RB-LMMG	1945	Garo (Bangladesh)	5.87-II:idx
2600	467749	skem-a	gritty (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.662-II:idx
2601	467750	sket-sket	crowded; filled (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.22-II:idx
2602	467751	ski-a	learn; teach (n)		RB-LMMG	1945	Garo (Bangladesh)	8.6-II:idx
2603	467752	sko	head (n)		RB-LMMG	1945	Garo (Bangladesh)	6.22-II:idx
2604	467753	sko sa•-dik-a	head ache (vi)		RB-LMMG	1945	Garo (Bangladesh)	8.94-II:idx
2605	467754	skok-skok	carelessly (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.726-II:idx
2606	467755	sko-tong	headman; leader (n)		RB-LMMG	1945	Garo (Bangladesh)	8.12-II:idx
2607	467756	skrik-a	peel (vt)		RB-LMMG	1945	Garo (Bangladesh)	4.49-II:idx
2608	467757	-sku	nine (num)		RB-LMMG	1945	Garo (Bangladesh)	3.3709-II:idx
2609	467758	skul-nok	school building (n)		RB-LMMG	1945	Garo (Bangladesh)	5.624-II:idx
2610	467759	-so-	before; first (aa)		RB-LMMG	1945	Garo (Bangladesh)	2.62-II:idx
2611	467760	so•-a	burn; ignite; light fire; singe (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.424-II:idx
2612	467761	so-a	rot (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.696-II:idx
2613	467762	so-bok	banana flower (n)		RB-LMMG	1945	Garo (Bangladesh)	4.676-II:idx
2614	467763	so-brok-a	rotten (vi)		RB-LMMG	1945	Garo (Bangladesh)	4.696-II:idx
2615	467764	so-dap-gek-gek	dirty; unwashed (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.716-II:idx
2616	467765	so-drak-sa-drak	tattered; torn (adv)		RB-LMMG	1945	Garo (Bangladesh)	9.292-II:idx
2617	467766	so-eng-a	smell badly; stink (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.688-II:idx
2618	467767	so-gon	vulture (n)		RB-LMMG	1945	Garo (Bangladesh)	4.43-II:idx
2619	467768	so-hor	city (n)		RB-LMMG	1945	Garo (Bangladesh)	8.22-II:idx
2620	467769	soi-tan	devil; satan (n)		RB-LMMG	1945	Garo (Bangladesh)	8.54-II:idx
2621	467770	sok	breast; nipple (n)		RB-LMMG	1945	Garo (Bangladesh)	6.245-II:idx
2622	467771	sok-a	arrive; reach (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.313-II:idx
2623	467772	sok-bit-chi	milk, mother's (n)		RB-LMMG	1945	Garo (Bangladesh)	6.29-II:idx
2624	467773	sok-kit-e	nipple (n)		RB-LMMG	1945	Garo (Bangladesh)	6.245-II:idx
2625	467774	sok-me	breast (n)		RB-LMMG	1945	Garo (Bangladesh)	6.245-II:idx
2626	467775	so•-krep-a	cremate (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.79-II:idx
2627	467776	sol•-a	carve; skin (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.573-II:idx
2628	467777	sol-di	cold; sniffles (n)		RB-LMMG	1945	Garo (Bangladesh)	8.92-II:idx
2629	467778	sol-sol-a	silk worm (n)		RB-LMMG	1945	Garo (Bangladesh)	4.467-II:idx
2630	467779	sol•-srok-a	polish (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.573-II:idx
2631	467780	so-man	equal; level (adv)		RB-LMMG	1945	Garo (Bangladesh)	2.311-II:idx
2632	467781	so-mas	society (n)		RB-LMMG	1945	Garo (Bangladesh)	8.48-II:idx
2633	467782	som-bol	savings; supplies; support (n)		RB-LMMG	1945	Garo (Bangladesh)	8.427-II:idx
2634	467783	so-mi-ti	club; committee; organization (n)		RB-LMMG	1945	Garo (Bangladesh)	8.48-II:idx
2635	467784	so-mo-bai	cooperative (n)		RB-LMMG	1945	Garo (Bangladesh)	8.48-II:idx
2636	467785	so-moi	time (n)		RB-LMMG	1945	Garo (Bangladesh)	2.51-II:idx
2637	467786	som-pot-i	property (n)		RB-LMMG	1945	Garo (Bangladesh)	8.423-II:idx
2638	467787	song	village (n)		RB-LMMG	1945	Garo (Bangladesh)	8.22-II:idx
2639	467788	song-	villages (cls)		RB-LMMG	1945	Garo (Bangladesh)	1.38-II:idx
2640	467789	song•-a	brew; cook (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.46-II:idx
2641	467790	song-a	set up post (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.571-II:idx
2642	467791	song-chi	fence post; post (n)		RB-LMMG	1945	Garo (Bangladesh)	5.642-II:idx
2643	467792	song-dong-a	settle (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.22-II:idx
2644	467793	song-nok	settlement (n)		RB-LMMG	1945	Garo (Bangladesh)	8.22-II:idx
2645	467794	so•-ot-a	kill (vt)		RB-LMMG	1945	Garo (Bangladesh)	6.79-II:idx
2646	467795	sop	all (n)		RB-LMMG	1945	Garo (Bangladesh)	3.343-II:idx
2647	467796	sop-ta	week (n)		RB-LMMG	1945	Garo (Bangladesh)	2.53-II:idx
2648	467797	so-rok	highway; road (n)		RB-LMMG	1945	Garo (Bangladesh)	5.646-II:idx
2649	467798	so-si-a	wet (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.272-II:idx
2650	467799	so•-sim-prak-a	scorch (vt)		RB-LMMG	1945	Garo (Bangladesh)	5.424-II:idx
2651	467800	so-sra	cucumber (n)		RB-LMMG	1945	Garo (Bangladesh)	5.23-II:idx
2652	467801	sot-	tens (num)		RB-LMMG	1945	Garo (Bangladesh)	3.3710-II:idx
2653	467802	sot-a	chop (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.573-II:idx
2654	467803	sot-ni-o	day after tomorrow (lw)		RB-LMMG	1945	Garo (Bangladesh)	2.65-II:idx
2655	467804	sot-tang-so	land measure (n)		RB-LMMG	1945	Garo (Bangladesh)	5.12-II:idx
2656	467805	spak-a	puckering taste (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.682-II:idx
2657	467806	spi	shield (n)		RB-LMMG	1945	Garo (Bangladesh)	5.845-II:idx
2658	467807	spin	sesame (n)		RB-LMMG	1945	Garo (Bangladesh)	5.405-II:idx
2659	467808	spo-a	blow (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.45-II:idx
2660	467809	spru	snail (n)		RB-LMMG	1945	Garo (Bangladesh)	4.458-II:idx
2661	467810	srak-a	lick (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.44-II:idx
2662	467811	sram-a	breakable; brittle; crumbly (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.668-II:idx
2663	467812	-srang-	completely (aa)		RB-LMMG	1945	Garo (Bangladesh)	3.342-II:idx
2664	467813	srang-a	clear; clearly (vi)		RB-LMMG	1945	Garo (Bangladesh)	3.714-II:idx
2665	467814	srang-srang	sharp (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.666-II:idx
2666	467815	srap-a	catch up (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.328-II:idx
2667	467816	sre-a	exchange; trade (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.444-II:idx
2668	467817	sre-grik-a	exchange; trade (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.444-II:idx
2669	467818	sreng-	bunches (cls)		RB-LMMG	1945	Garo (Bangladesh)	1.34-II:idx
2670	467819	sri-a	slices (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.573-II:idx
2671	467820	srik-a	scrape; shave (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.573-II:idx
2672	467821	sring-a	hang; string up (vt)		RB-LMMG	1945	Garo (Bangladesh)	9.65-II:idx
2673	467822	sro-a	borrow (vt)		RB-LMMG	1945	Garo (Bangladesh)	8.446-II:idx
2674	467823	srok	quietly; secretly (adv)		RB-LMMG	1945	Garo (Bangladesh)	3.627-II:idx
2675	467824	-srok-	gently; lightly; partially (aa)		RB-LMMG	1945	Garo (Bangladesh)	3.64-II:idx
2676	467825	srok-a	recede (vi)		RB-LMMG	1945	Garo (Bangladesh)	9.273-II:idx
2677	467826	stik-a	tangled; uncombed (vi)		RB-LMMG	1945	Garo (Bangladesh)	6.58-II:idx
