ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
2872	476026	taksakgaba	help	n	SVB-GA	1973	Atong	
2873	476027	tala	lock	n	SVB-GA	1973	Atong	
2874	476028	tam-	wait, to stop	v	SVB-GA	1973	Atong	
2875	476029	tam-	trim, to prune	v	SVB-GA	1973	Atong	
2876	476030	tam•-	play an instrument	v	SVB-GA	1973	Atong	
2877	476031	tam•aw	Wait!	interj	SVB-GA	1973	Atong	
2878	476032	tam•o	Wait!	interj	SVB-GA	1973	Atong	
2879	476033	tan-	put, to stop	v	SVB-GA	1973	Atong	
2880	476034	tan•-	cut, to cut up, to slay, to slaughter	v	SVB-GA	1973	Atong	
2881	476035	tan•chekchek-	cut into small pieces	v	SVB-GA	1973	Atong	
2882	476036	tan•choleng-	cut a piece out of something	v	SVB-GA	1973	Atong	
2883	476037	tan◦•pyrak-	cut open	v	SVB-GA	1973	Atong	
2884	476038	tan◦•thong-	decapitate, cut off the head; to cut off	v	SVB-GA	1973	Atong	
2885	476039	tandap-	on top, to cover	be v.	SVB-GA	1973	Atong	
2886	476040	tang	classifier for koktang baskets	clf	SVB-GA	1973	Atong	
2887	476041	tangka	money	n	SVB-GA	1973	Atong	
2888	476042	tankynyng-	cut up in many pieces	v	SVB-GA	1973	Atong	
2889	476043	tannet	measure basket	n	SVB-GA	1973	Atong	
2890	476044	tanset-	abandon, to leave behind	v	SVB-GA	1973	Atong	
2891	476045	tap	time, turn	n	SVB-GA	1973	Atong	
2892	476046	tap-	hit, to beat-up	v	SVB-GA	1973	Atong	
2893	476047	-tara	only, exclusively	encl.phr	SVB-GA	1973	Atong	
2894	476048	tarai	this year	tw	SVB-GA	1973	Atong	
2895	476049	tarak-	quick, fast, swift	v	SVB-GA	1973	Atong	
2896	476050	tarang	layer	n	SVB-GA	1973	Atong	
2897	476051	tarik	date	n	SVB-GA	1973	Atong	
2898	476052	tas	cards (the game)	n	SVB-GA	1973	Atong	
2899	476053	-tat	V compulsorily	evsp	SVB-GA	1973	Atong	
2900	476054	tat-	drive in (as with a nail in wood)	v	SVB-GA	1973	Atong	
2901	476055	-taw	V upward	evsp	SVB-GA	1973	Atong	
2902	476056	taw-	go up, to ascend	v	SVB-GA	1973	Atong	
2903	476057	-(t)aw	accusative enclitic	encl.phr	SVB-GA	1973	Atong	
2904	476058	taw•	bird, chicken	n	SVB-GA	1973	Atong	
2905	476059	taw• sa•gyrai	chick	n	SVB-GA	1973	Atong	
2906	476060	taw•◦di•◦mai	tail feathers	n	SVB-GA	1973	Atong	
2907	476061	taw•◦gurung	nest	n	SVB-GA	1973	Atong	
2908	476062	taw•gylyk	type of jungle bird	n	SVB-GA	1973	Atong	
2909	476063	taw•◦karang	bird's wing	n	SVB-GA	1973	Atong	
2910	476064	taw•◦khasi	capon, castrated rooster/cock	n	SVB-GA	1973	Atong	
2911	476065	taw•◦kurung	nest of a chicken	n	SVB-GA	1973	Atong	
2912	476066	taw•myn•	fluff, body feathers	n	SVB-GA	1973	Atong	
2913	476067	taw•◦nok	chicken cove, coop	n	SVB-GA	1973	Atong	
2914	476068	taw•pachi	swallow (Family of Hirundinidae)	n	SVB-GA	1973	Atong	
2915	476069	taw•pak	bat, butterfly, moth	n	SVB-GA	1973	Atong	
2916	476070	taw•pa◦khal	cave in Siju	n	SVB-GA	1973	Atong	
2917	476071	taw•paksa	moth	n	SVB-GA	1973	Atong	
2918	476072	taw•paktyi	caterpillar	n	SVB-GA	1973	Atong	
2919	476073	taw•◦palyng	jungle fowl	n	SVB-GA	1973	Atong	
2920	476074	taw•pynchyrep	type of small bird	n	SVB-GA	1973	Atong	
2921	476075	taw•reksyrup	banana bird (lit. 'banana tree sucking bird')	n	SVB-GA	1973	Atong	
2922	476076	taw•sa•gyrai	chick	n	SVB-GA	1973	Atong	
2923	476077	taw•◦thup	nest	n	SVB-GA	1973	Atong	
2924	476078	taw•ti	egg	n	SVB-GA	1973	Atong	
2925	476079	taw•tyi	egg	n	SVB-GA	1973	Atong	
2926	476080	tawa	frying pan	n	SVB-GA	1973	Atong	
2927	476081	tawel	towel	n	SVB-GA	1973	Atong	
2928	476082	-te	declarative suffix	sfx	SVB-GA	1973	Atong	
2929	476083	te•en	later today	tw	SVB-GA	1973	Atong	
2930	476084	te•ew	now	tw	SVB-GA	1973	Atong	
2931	476085	tebyl	table	n	SVB-GA	1973	Atong	
2932	476086	tek-	tie	v	SVB-GA	1973	Atong	
2933	476087	telephon	telephone	n	SVB-GA	1973	Atong	
2934	476088	teng	sound of falling money	onom	SVB-GA	1973	Atong	
2935	476089	-teng	still too V	evsp	SVB-GA	1973	Atong	
2936	476090	tengchypchyp-	shine, to glitter	v	SVB-GA	1973	Atong	
2937	476091	-tengteng	still much too V	evsp	SVB-GA	1973	Atong	
2938	476092	tenki	tank	n	SVB-GA	1973	Atong	
2939	476093	teraka	last year	tw	SVB-GA	1973	Atong	
2940	476094	tet-	pour out	v	SVB-GA	1973	Atong	
2941	476095	tha•gythyng	type of vegetable	n	SVB-GA	1973	Atong	
2942	476096	tha•let-	explain	vdat	SVB-GA	1973	Atong	
2943	476097	tha•makhu	tobacco	n	SVB-GA	1973	Atong	
2944	476098	thabisi	amulet, antidote	n	SVB-GA	1973	Atong	
2945	476099	thagal•-	lose an object	v	SVB-GA	1973	Atong	
2946	476100	-thai	mirative suffix, to (my) surprise	sfx	SVB-GA	1973	Atong	
2947	476101	-tyi	mirative suffix, to (my) surprise	sfx	SVB-GA	1973	Atong	
2948	476102	thai•	classifier for receptacles	clf	SVB-GA	1973	Atong	
2949	476103	thai•	fruit	n	SVB-GA	1973	Atong	
2950	476104	thai•ma•thaigundai	type of bright orange fruit	n	SVB-GA	1973	Atong	
2951	476105	thai•symphak	type of plant	n	SVB-GA	1973	Atong	
2952	476106	thajyri-	make trouble	v	SVB-GA	1973	Atong	
2953	476107	thal-	clear, explicit	adj1	SVB-GA	1973	Atong	
2954	476108	thali	plate (for eating) or its volume, plateful	n	SVB-GA	1973	Atong	
2955	476109	tham	three	num	SVB-GA	1973	Atong	
2956	476110	-tham	barely V	evsp	SVB-GA	1973	Atong	
2957	476111	thama	divination	n	SVB-GA	1973	Atong	
2958	476112	-thamak	V barely, V excessively	evsp	SVB-GA	1973	Atong	
2959	476113	thamat	type of irritation-causing green plant	n	SVB-GA	1973	Atong	
2960	476114	thamylang	type of vegetable	n	SVB-GA	1973	Atong	
2961	476115	than•khoana-	gut lengthwise, longitudinally	v	SVB-GA	1973	Atong	
2962	476116	thang	fall down on	v	SVB-GA	1973	Atong	
2963	476117	-thang	own	encl.p	SVB-GA	1973	Atong	
2964	476118	thang-	throw away with great force	v	SVB-GA	1973	Atong	
2965	476119	thang•chichat-	drain	v	SVB-GA	1973	Atong	
2966	476120	thangguduk	suddenly	adv	SVB-GA	1973	Atong	
2967	476121	thangphytphyt	splash	v	SVB-GA	1973	Atong	
2968	476122	thangtaw-	squirt out	v	SVB-GA	1973	Atong	
2969	476123	thanthong-	blunt (of pointed things)	adj1	SVB-GA	1973	Atong	
2970	476124	thanyng	brain	n	SVB-GA	1973	Atong	
2971	476125	thap	sound of something hitting	onom	SVB-GA	1973	Atong	
2972	476126	thap-	beat, to beat up, to destroy	v	SVB-GA	1973	Atong	
2973	476127	thaphu-	blister	v	SVB-GA	1973	Atong	
2974	476128	thapthap	quickly	adv	SVB-GA	1973	Atong	
2975	476129	tha◦pyra	ashes	n	SVB-GA	1973	Atong	
2976	476130	tharai-	change, to exchange, to swap	v	SVB-GA	1973	Atong	
2977	476131	tharap-	catch up with, to be on time	v	SVB-GA	1973	Atong	
2978	476132	thari-	prepare, to arrange, to repair	v	SVB-GA	1973	Atong	
2979	476133	thasa-	wake somebody up	v	SVB-GA	1973	Atong	
2980	476134	-that	V excessively	evsp	SVB-GA	1973	Atong	
2981	476135	thatthongthong-	tear to pieces	v	SVB-GA	1973	Atong	
2982	476136	thaw	bang! (sound of a gun firing)	onom	SVB-GA	1973	Atong	
2983	476137	thaw-	tasty	adj1	SVB-GA	1973	Atong	
2984	476138	thaw•jyw	type of fruit	n	SVB-GA	1973	Atong	
2985	476139	thawal	scab	n	SVB-GA	1973	Atong	
2986	476140	the•met-	fold	v	SVB-GA	1973	Atong	
2987	476141	the•myt	cucumber	n	SVB-GA	1973	Atong	
2988	476142	thebajaw-	tickle	v	SVB-GA	1973	Atong	
2989	476143	thek-	block off, to lock	v	SVB-GA	1973	Atong	
2990	476144	thek-	insert	v	SVB-GA	1973	Atong	
2991	476145	-thel	surely V	evsp	SVB-GA	1973	Atong	
2992	476146	thel•-	tie	v	SVB-GA	1973	Atong	
2993	476147	them	sound of a gunshot, pow	onom	SVB-GA	1973	Atong	
2994	476148	themtaw-	roll up	v	SVB-GA	1973	Atong	
2995	476149	theng	classifier for pieces of meat	clf	SVB-GA	1973	Atong	
2996	476150	thep	classifier for heaps and small packets	clf	SVB-GA	1973	Atong	
2997	476151	thet-	pull out, to pull	v	SVB-GA	1973	Atong	
2998	476152	thetchot-	break by pulling	v	SVB-GA	1973	Atong	
2999	476153	thik	exactly, well cooked, well done	adv	SVB-GA	1973	Atong	
3000	476154	thik dong(•)-	correct	be v.	SVB-GA	1973	Atong	
3001	476155	thik kha•-	fix a date and time	v	SVB-GA	1973	Atong	
3002	476156	thikthak	exactly, precise, precisely	adv	SVB-GA	1973	Atong	
3003	476157	thi◦mini-	make someone smile	v	SVB-GA	1973	Atong	
3004	476158	thingthingthing	"klang klang!" sound of something falling made of metal	onom	SVB-GA	1973	Atong	
3005	476159	thintaw-	climb up	v	SVB-GA	1973	Atong	
3006	476160	thiri	bow (of bow and arrow)	n	SVB-GA	1973	Atong	
3007	476161	thiri	arrow (of bow and arrow)	n	SVB-GA	1973	Atong	
3008	476162	-thiri	V again	evsp	SVB-GA	1973	Atong	
3009	476163	thirikun•	arrow (of bow and arrow)	n	SVB-GA	1973	Atong	
3010	476164	thiriphong	part of an elephant trap	n	SVB-GA	1973	Atong	
3011	476165	-thirithiri	V again and again	evsp	SVB-GA	1973	Atong	
3012	476166	tho	mustard oil	n	SVB-GA	1973	Atong	
3013	476167	tho-	compare	v	SVB-GA	1973	Atong	
3014	476168	tho•ma	group	n	SVB-GA	1973	Atong	
3015	476169	thogi-	betray, to cheat (on), to deceive	v	SVB-GA	1973	Atong	
3016	476170	thojekjek-	shake a fixed object	v	SVB-GA	1973	Atong	
3017	476171	-thok	V together, everybody (S/O quantifier)	evsp	SVB-GA	1973	Atong	
3018	476172	thokbyrang	multicoloured, many coloured	adj2	SVB-GA	1973	Atong	
3019	476173	thokbyrym	multicoloured, many coloured	adj2	SVB-GA	1973	Atong	
3020	476174	thokthok	precisely	adv	SVB-GA	1973	Atong	
3021	476175	thol•-	lie, to tell lies	v	SVB-GA	1973	Atong	
3022	476176	thol•am	liar	n	SVB-GA	1973	Atong	
3023	476177	thom	classifier for things in heaps or piles	clf	SVB-GA	1973	Atong	
3024	476178	thom-	come together	v	SVB-GA	1973	Atong	
3025	476179	thom•-	make a heap	v	SVB-GA	1973	Atong	
3026	476180	thong•	classifier for cylindrical objects	clf	SVB-GA	1973	Atong	
3027	476181	thong•	half which is the result of a cross section or a cut across the width or a crosscut	n	SVB-GA	1973	Atong	
3028	476182	-thong•	V in half	evsp	SVB-GA	1973	Atong	
3029	476183	thong◦thong	straight	adv	SVB-GA	1973	Atong	
3030	476184	thop	hitting sound: thok! thunk!	onom	SVB-GA	1973	Atong	
3031	476185	thop-	gang up on	v	SVB-GA	1973	Atong	
3032	476186	thorok-	jump (down from / out of)	v	SVB-GA	1973	Atong	
3033	476187	thorom	religion	n	SVB-GA	1973	Atong	
3034	476188	thot-	hit, to bump into something or against something	v	SVB-GA	1973	Atong	
3035	476189	thot thyng•thot	to the last drop	adv	SVB-GA	1973	Atong	
3036	476190	tho◦thak	drop, classifier for drops	n	SVB-GA	1973	Atong	
3037	476191	thotphyret-	smash by hitting against or on something	v	SVB-GA	1973	Atong	
3038	476192	thuk-	enclose with a fence	v	SVB-GA	1973	Atong	
3039	476193	thuk-	wicker a bamboo mat	v	SVB-GA	1973	Atong	
3040	476194	-thum	V on behalf, instead of someone else	evsp	SVB-GA	1973	Atong	
3041	476195	thunuk-	show	v	SVB-GA	1973	Atong	
3042	476196	thup	nest	n	SVB-GA	1973	Atong	
3043	476197	thup	beating sound: thunk!, slap!	onom	SVB-GA	1973	Atong	
3044	476198	thup-	nest, to be thick (of fog or mist)	v	SVB-GA	1973	Atong	
3045	476199	thun	classifier for big spherical things, stones, bricks, rocks, heads, hills, mountains and bars of soap	clf	SVB-GA	1973	Atong	
3046	476200	thut	classifier for big spherical things, stones, bricks, rocks, heads, hills, mountains and bars of soap	clf	SVB-GA	1973	Atong	
3047	476201	thy•yk-	have the hiccups	v	SVB-GA	1973	Atong	
3048	476202	thyi-	die	v	SVB-GA	1973	Atong	
3049	476203	thyi•	blood	n	SVB-GA	1973	Atong	
3050	476204	thyikhop	dried fruit in which water is stored for consumption	n	SVB-GA	1973	Atong	
3051	476205	thyiwami	death	n	SVB-GA	1973	Atong	
3052	476206	thyk	pan for cooking rice	n	SVB-GA	1973	Atong	
3053	476207	thyk-	fixed sideways	be v.	SVB-GA	1973	Atong	
3054	476208	-thyl	V and avoid, V ahead	evsp	SVB-GA	1973	Atong	
3055	476209	thyl•	up to, until (spatial)	postp	SVB-GA	1973	Atong	
3056	476210	thyl•-	go very far	v	SVB-GA	1973	Atong	
3057	476211	thylampak	tongue	n	SVB-GA	1973	Atong	
3058	476212	thylapak	tongue	n	SVB-GA	1973	Atong	
3059	476213	-thylong	V nicely	evsp	SVB-GA	1973	Atong	
3060	476214	thym-	lie in ambush, to take revenge	v	SVB-GA	1973	Atong	
3061	476215	thymbylong	to have a hole in it, damaged (of roads, bridges and wooden planks)	adj2	SVB-GA	1973	Atong	
3062	476216	thymyn	ripen	v	SVB-GA	1973	Atong	
3063	476217	thymyn-	ripen	v	SVB-GA	1973	Atong	
3064	476218	thymyt-	put out (fire), to switch off, to extinguish	v	SVB-GA	1973	Atong	
3065	476219	-thyng	V so much	evsp	SVB-GA	1973	Atong	
3066	476220	thyng-	kick	v	SVB-GA	1973	Atong	
3067	476221	thyngel-	tilt	v	SVB-GA	1973	Atong	
3068	476222	thyng◦pyret-	kick	v	SVB-GA	1973	Atong	
3069	476223	-thyngthyng	V so much, V continuously	evsp	SVB-GA	1973	Atong	
3070	476224	thyp-	throw (sidearm)	v	SVB-GA	1973	Atong	
3071	476225	thyrgyryw	shake something large and unmovable	v	SVB-GA	1973	Atong	
3072	476226	thyw•-	deep	adj1	SVB-GA	1973	Atong	
3073	476227	thywkhong	globular, protruding, bulging	adj2	SVB-GA	1973	Atong	
3074	476228	Tibet	Tibet	n	SVB-GA	1973	Atong	
3075	476229	tibi	television	n	SVB-GA	1973	Atong	
3076	476230	tiiititi	interjection to call a chicken	interj	SVB-GA	1973	Atong	
3077	476231	tin	corrugated iron sheet used to make roofs	n	SVB-GA	1973	Atong	
3078	476232	tintyrin	tamarind	n	SVB-GA	1973	Atong	
3079	476233	tiup	tube	n	SVB-GA	1973	Atong	
3080	476234	-to	emphatic imperative suffix	sfx	SVB-GA	1973	Atong	
3081	476235	to•theng	little forest spirit of wealth	n	SVB-GA	1973	Atong	
3082	476236	toilet	toilet	n	SVB-GA	1973	Atong	
3083	476237	toilyt	toilet	n	SVB-GA	1973	Atong	
3084	476238	tok-	beat, to beat up, to play an instrument	v	SVB-GA	1973	Atong	
3085	476239	tokdepdep-	crush, to grind	v	SVB-GA	1973	Atong	
3086	476240	tokgepgep-	beat to pulp	v	SVB-GA	1973	Atong	
3087	476241	tokhynyng-	smash into pieces	v	SVB-GA	1973	Atong	
3088	476242	tokkhyphu	throat, area just under the chin	n	SVB-GA	1973	Atong	
3089	476243	tokybu	throat, area just under the chin	n	SVB-GA	1973	Atong	
3090	476244	tokorot	throat, glottal area	n	SVB-GA	1973	Atong	
3091	476245	tokphyrong-	take a powdered substance in the palm of one hand and softly tap on it with the other hand	v	SVB-GA	1973	Atong	
3092	476246	tokpyret-	crush by hitting	v	SVB-GA	1973	Atong	
3093	476247	tokset-	cough, to have a cold	v	SVB-GA	1973	Atong	
3094	476248	tokset-	pull loose	v	SVB-GA	1973	Atong	
3095	476249	tokta	type of wood	n	SVB-GA	1973	Atong	
3096	476250	toktai-	hang oneself	v	SVB-GA	1973	Atong	
3097	476251	tok◦thining	neck	n	SVB-GA	1973	Atong	
3098	476252	tokthong•-	smash in half	v	SVB-GA	1973	Atong	
3099	476253	tok◦thynyng	neck	n	SVB-GA	1973	Atong	
3100	476254	toktokylek	type of flower	n	SVB-GA	1973	Atong	
3101	476255	tokyphu	gullet, throat	n	SVB-GA	1973	Atong	
3102	476256	tokyreng	neck	n	SVB-GA	1973	Atong	
3103	476257	tong-	fuck	v	SVB-GA	1973	Atong	
3104	476258	tota	plank	n	SVB-GA	1973	Atong	
3105	476259	totakhaw•	plank	n	SVB-GA	1973	Atong	
3106	476260	totyp	bent	adj2	SVB-GA	1973	Atong	
3107	476261	tu•-	feed (by putting food or drink into the mouth)	v	SVB-GA	1973	Atong	
3108	476262	tuk-	overgrown, dense (of vegetation)	v	SVB-GA	1973	Atong	
3109	476263	tum	classifier for places and packets	clf	SVB-GA	1973	Atong	
3110	476264	tun-	lead, to guide	v	SVB-GA	1973	Atong	
3111	476265	tung	classifier for objects like bridges	clf	SVB-GA	1973	Atong	
3112	476266	tung•-	hot, warm	adj1	SVB-GA	1973	Atong	
3113	476267	tupi	cap, heat	n	SVB-GA	1973	Atong	
3114	476268	ty•-	feed (by putting food or drink into the mouth)	v	SVB-GA	1973	Atong	
3115	476269	tyi	water; fruit juice	n	SVB-GA	1973	Atong	
3116	476270	tyi•	egg	n	SVB-GA	1973	Atong	
3117	476271	tyi•-	lay an egg	v	SVB-GA	1973	Atong	
3118	476272	tyibal	wave	n	SVB-GA	1973	Atong	
3119	476273	tyibasal	whirlpool	n	SVB-GA	1973	Atong	
3120	476274	tyi◦bek	traditional bottle for drinking water (made of a dried vegetable also called tyibek)	n	SVB-GA	1973	Atong	
3121	476275	tyichabakram	waterfall, cascade	n	SVB-GA	1973	Atong	
3122	476276	tyichang	island	n	SVB-GA	1973	Atong	
3123	476277	tyi◦gat	place in a river or at the end of a water pipe to get drinking water, take a bath, wash clothes and dishes	n	SVB-GA	1973	Atong	
3124	476278	tyi◦gum	metal water container shaped like a big vase	n	SVB-GA	1973	Atong	
3125	476279	tyika◦ran	thirsty	adj2	SVB-GA	1973	Atong	
3126	476280	tyikha•◦ran	thirsty	adj2	SVB-GA	1973	Atong	
3127	476281	tyika•◦ran	thirsty	adj2	SVB-GA	1973	Atong	
3128	476282	tyi◦khal	river	n	SVB-GA	1973	Atong	
3129	476283	tyi◦mong	main river	n	SVB-GA	1973	Atong	
3130	476284	tyimuk	spring, source	n	SVB-GA	1973	Atong	
3131	476285	tyimyk	source	n	SVB-GA	1973	Atong	
3132	476286	tyinala	algae	n	SVB-GA	1973	Atong	
3133	476287	tyi◦nok	place in the kitchen where water pots (tyigum) and other utensils are stored	n	SVB-GA	1973	Atong	
3134	476288	tyi◦phek	tributary river, the smaller one of two rivers that flow together	n	SVB-GA	1973	Atong	
3135	476289	tyi◦sam	river bank, edge of the water	n	SVB-GA	1973	Atong	
3136	476290	tyi◦si-	wet	be v.	SVB-GA	1973	Atong	
3137	476291	tyi◦surung	rainwater that streams over the ground	n	SVB-GA	1973	Atong	
3138	476292	tyi◦thai	water scoop made of a hollow, dried gourd	n	SVB-GA	1973	Atong	
3139	476293	tyksyl	pan for cooking rice	n	SVB-GA	1973	Atong	
3140	476294	-tykyi	perlative/similfactive enclitic	encl.phr	SVB-GA	1973	Atong	
3141	476295	tykyw	water pot	n	SVB-GA	1973	Atong	
3142	476296	tym	classifier for fields	clf	SVB-GA	1973	Atong	
3143	476297	-tym	personal pronoun plural suffix (used to form the 2pl excl. from the 2sg and the 3pl from the distal demonstrative)	sfx	SVB-GA	1973	Atong	
3144	476298	-tyn	lead/bring to V, be the leader of the action	evsp	SVB-GA	1973	Atong	
3145	476299	tyn-	lead, to guide	v	SVB-GA	1973	Atong	
3146	476300	tyng	classifier for long thin objects like ropes, chains, hairs etc.	clf	SVB-GA	1973	Atong	
3147	476301	tyng-	know, to recognise	v	SVB-GA	1973	Atong	
3148	476302	tyngcheng-	know first, to discover	v	SVB-GA	1973	Atong	
3149	476303	tyngen	very	adv	SVB-GA	1973	Atong	
3150	476304	tyngetwami	announcement, notice	n	SVB-GA	1973	Atong	
3151	476305	tyngetwamyng	announcement, notice	n	SVB-GA	1973	Atong	
3152	476306	tyngkarang	in one go	adv	SVB-GA	1973	Atong	
3153	476307	-tyngtang	V all over the place	evsp	SVB-GA	1973	Atong	
3154	476308	tyngtet-	hang someone	v	SVB-GA	1973	Atong	
3155	476309	tyngwami	knowledge, understanding	n	SVB-GA	1973	Atong	
3156	476310	typ-	throw down	v	SVB-GA	1973	Atong	
3157	476311	tyret-	bathe someone else	v	SVB-GA	1973	Atong	
3158	476312	tyru-	bathe, to take a bath, to wash oneself	v	SVB-GA	1973	Atong	
3159	476313	tyi◦ru-	bathe, to take a bath, to wash oneself	v	SVB-GA	1973	Atong	
3160	476314	tyi◦ryw-	bathe, to take a bath, to wash oneself	v	SVB-GA	1973	Atong	
3161	476315	tyt-	pour	v	SVB-GA	1973	Atong	
3162	476316	uchi	then	disccon	SVB-GA	1973	Atong	
3163	476317	uchiba	but then	disccon	SVB-GA	1973	Atong	
3164	476318	uching	leech	n	SVB-GA	1973	Atong	
3165	476319	u•ching	leech	n	SVB-GA	1973	Atong	
3166	476320	ukching	leech	n	SVB-GA	1973	Atong	
3167	476321	ue	that, there, distal demonstrative	dem	SVB-GA	1973	Atong	
3168	476322	u-	that, there, distal demonstrative	dem	SVB-GA	1973	Atong	
3169	476323	umi(do)	then	disccon	SVB-GA	1973	Atong	
3170	476324	umisa	then	disccon	SVB-GA	1973	Atong	
3171	476325	umung	then	disccon	SVB-GA	1973	Atong	
3172	476326	umyng(do)	then	disccon	SVB-GA	1973	Atong	
3173	476327	umyngsa	then	disccon	SVB-GA	1973	Atong	
3174	476328	umigymynchi	for that reason, therefore, because of that	disscon	SVB-GA	1973	Atong	
3175	476329	umynggymynchi	for that reason, therefore, because of that	disscon	SVB-GA	1973	Atong	
3176	476330	una	therefore, then	disccon	SVB-GA	1973	Atong	
3177	476331	utym	they, third person plural personal pronoun	ppron	SVB-GA	1973	Atong	
3178	476332	wa	tooth, tusk (of elephant)	n	SVB-GA	1973	Atong	
3179	476333	-wa	factitive suffix	sfx	SVB-GA	1973	Atong	
3180	476334	wa-	rain	vS1	SVB-GA	1973	Atong	
3181	476335	wa.tana	part of an elephant trap	n	SVB-GA	1973	Atong	
3182	476336	wa•	bamboo	n	SVB-GA	1973	Atong	
3183	476337	wa•	father	n	SVB-GA	1973	Atong	
3184	476338	wa•cham	old rice stalk which is left over after harvesting the rice	n	SVB-GA	1973	Atong	
3185	476339	wa•chu	one bamboolength	n	SVB-GA	1973	Atong	
3186	476340	wa•◦chun	length of one bamboo stick	n	SVB-GA	1973	Atong	
3187	476341	wa•churek	capacity	n	SVB-GA	1973	Atong	
3188	476342	wa•chyrik-	startled	vdat	SVB-GA	1973	Atong	
3189	476343	wa•◦da	type of bamboo of which each culm comes out of the ground individually instead of in a bush	n	SVB-GA	1973	Atong	
3190	476344	wa•◦dokolong	water pipe made of bamboo	n	SVB-GA	1973	Atong	
3191	476345	wa•◦gat	bamboo shoulder yoke	n	SVB-GA	1973	Atong	
3192	476346	wa•◦gatram	shoulder, literally: 'the place where you put the bamboo shoulder yoke'	n	SVB-GA	1973	Atong	
3193	476347	wa•◦gydok	water pipe made of bamboo	n	SVB-GA	1973	Atong	
3194	476348	wa•◦jong	type of bamboo	n	SVB-GA	1973	Atong	
3195	476349	wa•◦kai	type of big bamboo	n	SVB-GA	1973	Atong	
3196	476350	wa•khal	grasshopper-like insect	n	SVB-GA	1973	Atong	
3197	476351	wa•◦khaw•	one long half of a bamboo split lengthwise	n	SVB-GA	1973	Atong	
3198	476352	wa•◦khyntha	type of bamboo	n	SVB-GA	1973	Atong	
3199	476353	wa•◦phuk	white half of a strip of bamboo used to make rope	n	SVB-GA	1973	Atong	
3200	476354	wa•ri	child who lost his father	n	SVB-GA	1973	Atong	
3201	476355	wa•ryi	child who lost his father	n	SVB-GA	1973	Atong	
3202	476356	wa•◦rung	young bamboo	n	SVB-GA	1973	Atong	
3203	476357	wa•◦sung	bamboo cylinder used as container and used to cook	n	SVB-GA	1973	Atong	
3204	476358	wa•◦syl	green half of a strip of bamboo used to make rope	n	SVB-GA	1973	Atong	
3205	476359	wa•◦thok	hollow bamboo stick	n	SVB-GA	1973	Atong	
3206	476360	wa•◦thyrai	type of bamboo	n	SVB-GA	1973	Atong	
3207	476361	wa•◦tyng	bamboo strip used to make baskets, and other woven utensils as well as rope	n	SVB-GA	1973	Atong	
