ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
6818	485531	ray.dyəw.to	ancestor (sp.), son of Brokbaŋ, father of Riwal	nn.	RC-DOC	1977	Chepang	
6819	485532	ray.pap	curse? (ch.)	n.	RC-DOC	1977	Chepang	
6820	485533	ray.bun.si	tree (sp.), with blood-red sap - used for dyeing nets, Desmodium oojeinensis	n.	RC-DOC	1977	Chepang	
6821	485534	ray.ma.su	flesh (of front?) (ch.)	n.	RC-DOC	1977	Chepang	
6822	485535	-rayʔ	Nominalizer; a thing (esp. sound or sensation) associated with situation expressed by the preceding verb root	fn.	RC-DOC	1977	Chepang	
6823	485536	ʔawh.rayʔ	warmth	n.	RC-DOC	1977	Chepang	
6824	485537	gyaŋh.rayʔ	startling thing, wonder	n.	RC-DOC	1977	Chepang	
6825	485538	ŋiʔ.rayʔ	joke	n.	RC-DOC	1977	Chepang	
6826	485539	jhak.rayʔ	pleasure	n.	RC-DOC	1977	Chepang	
6827	485540	noʔ.rayʔ	speech	n.	RC-DOC	1977	Chepang	
6828	485541	hah.rayʔ	heat	n.	RC-DOC	1977	Chepang	
6829	485542	hlak.rayʔ	account, tale	n.	RC-DOC	1977	Chepang	
6830	485543	rayʔ-	make noise (unintentionally, esp. with movement)	vi.	RC-DOC	1977	Chepang	
6831	485544	-rayk	fallen leaves	nb.	RC-DOC	1977	Chepang	
6832	485545	rayk-	draw in (fish with net); afflict with sickness (evil spirit) (ext.)	vt.	RC-DOC	1977	Chepang	
6833	485546	rayk.nyamʔ	grasshopper, large flying locust, edible	n.	RC-DOC	1977	Chepang	
6834	485547	rayk.lan	evil spirit of jungle (sp.) - if it afflicts mother, nursing child vomits	nn.	RC-DOC	1977	Chepang	
6835	485548	raw-	excess of , rife; be a pestilence, plague; be harsh towards (ext.)	va.	RC-DOC	1977	Chepang	
6836	485549	cheʔ raw-	over-salty	va.	RC-DOC	1977	Chepang	
6837	485550	hmeʔ raw-	on fire (forest)	va.	RC-DOC	1977	Chepang	
6838	485551	hmo.toŋ raw-	speak badly	va.	RC-DOC	1977	Chepang	
6839	485552	raw.gu	plant (sp.), an edible taro tuber	n.	RC-DOC	1977	Chepang	
6840	485553	raw.rə	large cliff	n.	RC-DOC	1977	Chepang	
6841	485554	raw.rə.diŋ	spirit of large cliff	n.	RC-DOC	1977	Chepang	
6842	485555	raw.ras	dangerous cliff	an.	RC-DOC	1977	Chepang	
6843	485556	raw.sa.ti	oil (sp.), of mustard plant	n.	RC-DOC	1977	Chepang	
6844	485557	rawʔ-	blaze down on, burn (much) sun	vt1.	RC-DOC	1977	Chepang	
6845	485558	rawʔ-	spin thread	vt2.	RC-DOC	1977	Chepang	
6846	485559	ras.(la)	corner of weave	n.	RC-DOC	1977	Chepang	
6847	485560	ras-	shy, embarrassed, ashamed	vr.	RC-DOC	1977	Chepang	
6848	485561	ras.rəy	embarrassment	n.	RC-DOC	1977	Chepang	
6849	485562	rah-	lack, run out, be short of	va.	RC-DOC	1977	Chepang	
6850	485563	raha.gyawʔ	insect (sp.), spider (sp.), very large (about 10cm. diam.) with forest web about 1m. diameter, able to catch small birds	n.	RC-DOC	1977	Chepang	
6851	485564	rah.baŋ	needy, poverty-stricken person	n.	RC-DOC	1977	Chepang	
6852	485565	ri-	act restlessly or skittishly, jump about	vi.	RC-DOC	1977	Chepang	
6853	485566	hluŋ ri-	flutter, palpitate (heart)	vi.	RC-DOC	1977	Chepang	
6854	485567	ri.kayʔ-	take out of wrapping (poison)	vt.	RC-DOC	1977	Chepang	
6855	485568	ri.khu.lan	fireball or meteorite - red ball of light with green trail, seen at night	n.	RC-DOC	1977	Chepang	
6856	485569	ri.jawʔ-	knock about, askew, scatter (by knocking)	vt.	RC-DOC	1977	Chepang	
6857	485570	ri.|tha.siŋʔ	tree (sp.) - bark used as hair rinse, seeds for shaman's beads, Sapindus mukorossi (<N rittha)	n.	RC-DOC	1977	Chepang	
6858	485571	ri.dhə	backbone, central stem	n.	RC-DOC	1977	Chepang	
6859	485572	ri.niŋ.gi	standing up (small person)	onom.	RC-DOC	1977	Chepang	
6860	485573	ri.buŋ.gu	much perforated	onom.	RC-DOC	1977	Chepang	
6861	485574	ri.waʔ	bird (sp.), Vulture	n.	RC-DOC	1977	Chepang	
6862	485575	ri.wal.(siŋ)	ancestor, son of Raydyəwto, father of ɑjəysiŋ	nn.	RC-DOC	1977	Chepang	
6863	485576	riʔ	spirit of dead person, ghost	n.	RC-DOC	1977	Chepang	
6864	485577	riʔ.do.(ʔa)	place (sp.), of spirits of dead	nn.	RC-DOC	1977	Chepang	
6865	485578	riʔ.do.paŋ	place (sp.) of spirits of dead	nn.	RC-DOC	1977	Chepang	
6866	485579	riʔ.do.li	place (sp.), of spirits of dead	nn.	RC-DOC	1977	Chepang	
6867	485580	riʔ.don.di	entrance to place of dead	nn.	RC-DOC	1977	Chepang	
6868	485581	riʔ.don.məyʔ	inhabitants of place of dead	n.	RC-DOC	1977	Chepang	
6869	485582	riʔ.raŋ	place (sp.), of spirits of dead	n.	RC-DOC	1977	Chepang	
6870	485583	riʔ.waʔ.can.da	hailstorm (spirit of)	nn.	RC-DOC	1977	Chepang	
6871	485584	rik	binding lathes of bamboo- used in pairs to clamp thatch or brush to walls	n.	RC-DOC	1977	Chepang	
6872	485585	rik-	clamp, hem in from both sides (thatch, brush, etc.), outflank prey on both sides; close off spirit's path (ch.)	vt.	RC-DOC	1977	Chepang	
6873	485586	rikiʔ-	thow out on either side	vt.	RC-DOC	1977	Chepang	
6874	485587	rik.nəm	seven days hence	nt.	RC-DOC	1977	Chepang	
6875	485588	riŋ	insect (sp.), large wasp or hornet with large paper-like nest in tree	n.	RC-DOC	1977	Chepang	
6876	485589	riŋ	bamboo (sp.) (B)	n.	RC-DOC	1977	Chepang	
6877	485590	riŋ.kay-	scratch or scrape off layer of dried food (on cooking utensil)	vt.	RC-DOC	1977	Chepang	
6878	485591	riŋ.jhiŋ raŋ.jhaŋ	good-looking	onom.	RC-DOC	1977	Chepang	
6879	485592	riŋ.bhu	swarm (of hornets)	n.	RC-DOC	1977	Chepang	
6880	485593	riŋh	drum, large, (about 70cm. diam.) one-sided shaman's drum	n.	RC-DOC	1977	Chepang	
6881	485594	riŋh-	shiver, tremble, vibrate (as in shaman's trance)	vi.	RC-DOC	1977	Chepang	
6882	485595	hluŋ riŋh-	trembling (usually with fear)	vi.	RC-DOC	1977	Chepang	
6883	485596	rin	debt (<N)	n.	RC-DOC	1977	Chepang	
6884	485597	rin.ram.suyʔ	type of sickle	n.	RC-DOC	1977	Chepang	
6885	485598	rinh.ti.yiŋ	standing straight (thin, small person)	onom.	RC-DOC	1977	Chepang	
6886	485599	rinh.rinh tinh.tinh	empty-handed?	onom.	RC-DOC	1977	Chepang	
6887	485600	rip	rib, ribs	n.	RC-DOC	1977	Chepang	
6888	485601	rip-	hem in, bind or tie in between	vt.	RC-DOC	1977	Chepang	
6889	485602	rip.ʔay.lə	attractively patterned (eye wrinkles, drum bindings)	onom.	RC-DOC	1977	Chepang	
6890	485603	rimi.jhimi	shining?	onom.	RC-DOC	1977	Chepang	
6891	485604	rim.jhimʔ	become dark (or set brilliantly?)	onom.	RC-DOC	1977	Chepang	
6892	485605	rim.ro	flower of rimsi, large pink, edible	n.	RC-DOC	1977	Chepang	
6893	485606	rim.sayʔ	seed of rimsi, edible, used as beads	n.	RC-DOC	1977	Chepang	
6894	485607	rim.si	tree (sp.), flowers and seed edible, Bauhinea variegata	n.	RC-DOC	1977	Chepang	
6895	485608	rim.srok	tree (sp.), lowland	n.	RC-DOC	1977	Chepang	
6896	485609	riwʔ.waʔ	bird (sp.), small lowland	n.	RC-DOC	1977	Chepang	
6897	485610	ris	anger (<N)	n.	RC-DOC	1977	Chepang	
6898	485611	ris-	distribute food (B)	vt.	RC-DOC	1977	Chepang	
6899	485612	ru	snake (gen.)	n.	RC-DOC	1977	Chepang	
6900	485613	num.ru	snake (sp.), Green Pit Viper	n.	RC-DOC	1977	Chepang	
6901	485614	ru.ʔaŋ	spirit (of person), maintaining life	n.	RC-DOC	1977	Chepang	
6902	485615	nam.ʔeʔ ru.ʔaŋ	spirit (of person), maintaining life	n.	RC-DOC	1977	Chepang	
6903	485616	ru.kas.(sə)	nest of wasp or hornet - spherical paper-like	n.	RC-DOC	1977	Chepang	
6904	485617	ru.gu.dyak	nest of wasp or hornet - spherical, paper-like	n.	RC-DOC	1977	Chepang	
6905	485618	ru.ŋaʔ	fish (sp.), Eel, with pointed snout, genus Mastacembelus	n.	RC-DOC	1977	Chepang	
6906	485619	ru.dumʔ	bladder	n.	RC-DOC	1977	Chepang	
6907	485620	chyus.ru.dumʔ	bladder	n.	RC-DOC	1977	Chepang	
6908	485621	ru.dhə-	shake around, swill out container	vt.	RC-DOC	1977	Chepang	
6909	485622	ru.dhənʔ	clan, group	nk.	RC-DOC	1977	Chepang	
6910	485623	ru.dhənʔ.waʔ	bird (sp.), larger size, eats flowers, fruit	n.	RC-DOC	1977	Chepang	
6911	485624	ru.dhəyʔ-	shake up, swill out container	vt.	RC-DOC	1977	Chepang	
6912	485625	ruʔ	fish poison - made from bark of ruʔsi tree or crushed Chyuri kernel	n.	RC-DOC	1977	Chepang	
6913	485626	ʔenʔ.ruʔ	old (but latent) poison	n.	RC-DOC	1977	Chepang	
6914	485627	hmaŋ.ruʔ	fresh poison	n.	RC-DOC	1977	Chepang	
6915	485628	ruʔ-	poison fish	vt.	RC-DOC	1977	Chepang	
6916	485629	ruʔ-	worry, be concerned, anxious	vir.	RC-DOC	1977	Chepang	
6917	485630	hluŋ ruʔ-	worried, concerned, anxious	vr.	RC-DOC	1977	Chepang	
6918	485631	ruʔ.ŋaʔ	fish (gen.), killed by poison	n.	RC-DOC	1977	Chepang	
6919	485632	ruʔ.si	tree (sp.), bark crushed for fish poison, also used as hair rinse	n.	RC-DOC	1977	Chepang	
6920	485633	ruk-	follow, hunt, pursue	vt.	RC-DOC	1977	Chepang	
6921	485634	ruk.ham.siŋʔ	tree (gen.) (ch.) (<N rukh)	n.	RC-DOC	1977	Chepang	
6922	485635	ruŋ.kay-	poke or jab in hole (to kill or extract something)	vt.	RC-DOC	1977	Chepang	
6923	485636	ruŋ.liŋ.gya	Chepang subgroup (Mid-Western)	nn.	RC-DOC	1977	Chepang	
6924	485637	ruŋʔ	breastbone, centre of chest	n.	RC-DOC	1977	Chepang	
6925	485638	rut	root; underground extension (of house, etc.) (ext.)	n.	RC-DOC	1977	Chepang	
6926	485639	rut-	follow root when digging, to locate tuber	vt.	RC-DOC	1977	Chepang	
6927	485640	rut.waʔ	bird (sp.), Black-crested Kalege Pheasant	n.	RC-DOC	1977	Chepang	
6928	485641	run.si	tree (sp.), large, highland tree, long leaves - bark ground to supplement flour in bread	n.	RC-DOC	1977	Chepang	
6929	485642	runʔ-	drive off, chase away	vt.	RC-DOC	1977	Chepang	
6930	485643	runʔ.dhə-	break up, scatter (flock)	vt.	RC-DOC	1977	Chepang	
6931	485644	rup	picture, image, form (<N rup)	n.	RC-DOC	1977	Chepang	
6932	485645	rup-	sew; fix, pin or fasten sheets or leaves together	vt.	RC-DOC	1977	Chepang	
6933	485646	rup.ʔəw.li	evil spirit, daughters of Nilə ʔama	nn.	RC-DOC	1977	Chepang	
6934	485647	rum-	close up, reduce, disappear (hole), overgrow (track)	vi.	RC-DOC	1977	Chepang	
6935	485648	tuk rum-	stomach shrunken, contracted (with hunger)	va.	RC-DOC	1977	Chepang	
6936	485649	rum.liŋ.gya	Chepang subgroup (Mid-Western)	nn.	RC-DOC	1977	Chepang	
6937	485650	rumh	settlings, solid part of soup, beer, etc., beer mash	n.	RC-DOC	1977	Chepang	
6938	485651	ruyk-	want to go with, accompany	vr.	RC-DOC	1977	Chepang	
6939	485652	hluŋ ruyk-	want to go with, eagerly anticipate going, look forward to	vr.	RC-DOC	1977	Chepang	
6940	485653	ruyk-	follow trail, hunt (WD)	vt.	RC-DOC	1977	Chepang	
6941	485654	ruyŋ	bamboo (sp.), tall, thick, with long trailing tops, large leaves	n.	RC-DOC	1977	Chepang	
6942	485655	ruyŋ.kolo.waʔ	bird (sp.), Necklaced Laughing Thrush	n.	RC-DOC	1977	Chepang	
6943	485656	ruyŋ.syaʔ	animal (sp.), Sambar Deer	n.	RC-DOC	1977	Chepang	
6944	485657	ruyh-	droop, hang down (top - esp. bamboo)	va.	RC-DOC	1977	Chepang	
6945	485658	rus-	many, prolific (tubers on root)	va.	RC-DOC	1977	Chepang	
6946	485659	ruh-	mix solids with water, water with beer mash to make drink	vt.	RC-DOC	1977	Chepang	
6947	485660	re-	sting, smart (tongue or mouth, esp. with burnt lak), sharpen senses, make effective (met.)	vt1.	RC-DOC	1977	Chepang	
6948	485661	re-	conserve, use sparingly, cherish (food, etc.)	vt2.	RC-DOC	1977	Chepang	
6949	485662	re.kayʔ-	take out of wrapping (poison)	vt.	RC-DOC	1977	Chepang	
6950	485663	re.jyu.(la)	rope (cos.) in sky	n.	RC-DOC	1977	Chepang	
6951	485664	re.jhəm.la	drum crosspieces (which act as handles), of doubled and bound cane	n.	RC-DOC	1977	Chepang	
6952	485665	re.jhay.la	drum crosspieces, rope of sky	n.	RC-DOC	1977	Chepang	
6953	485666	re.tyoŋʔ	long flower spike	n.	RC-DOC	1977	Chepang	
6954	485667	re.lak	plant (sp.), vine with tuber, stalk unridged, speckled, variety of Dioscorea bulbifera	n.	RC-DOC	1977	Chepang	
6955	485668	re.wa.ji.(ŋaʔ)	fish (sp.), Tor (tor?)	n.	RC-DOC	1977	Chepang	
6956	485669	re.hay.lə	neatly bound (drum crosspieces)	onom.	RC-DOC	1977	Chepang	
6957	485670	reʔ	baby, newborn infant	n.	RC-DOC	1977	Chepang	
6958	485671	reʔ.ce.reʔ	neat (wavy?) rows	onom.	RC-DOC	1977	Chepang	
6959	485672	reʔ.mayʔ	new flesh (of wound)	n.	RC-DOC	1977	Chepang	
6960	485673	rek	animal (sp.), Bamboo Rat	n.	RC-DOC	1977	Chepang	
6961	485674	rek-	give alarm call (animal, bird), call out in surprise or warning; indicate presence (of self or other)	vt.	RC-DOC	1977	Chepang	
6962	485675	riʔ.ʔi rek-	cause illness (dead person's spirit)	vt.	RC-DOC	1977	Chepang	
6963	485676	rek.ti noʔ-	correct, indicate mistake	vt.	RC-DOC	1977	Chepang	
6964	485677	reke.tew.(waʔ)	bird (sp.), a greyish waterbird, with crest, a Lapwing?	n.	RC-DOC	1977	Chepang	
6965	485678	reke.nyamʔ	insect (sp.), grasshopper, very large, red	n.	RC-DOC	1977	Chepang	
6966	485679	rekeʔ-	peck at	vi.	RC-DOC	1977	Chepang	
6967	485680	reŋ-	disturb, ruffle (vegetation))	vat.	RC-DOC	1977	Chepang	
6968	485681	hluŋ reŋ-	have new or different attitude, see in different light	vr.	RC-DOC	1977	Chepang	
6969	485682	ret-	dig lightly with a hoe (to put in seed, cultivate before sowing)	vt.	RC-DOC	1977	Chepang	
6970	485683	ren-	askew, ruffled, tousled, knocked out of place; be knocked over (barricade against evil spirit) (ch.)	va.	RC-DOC	1977	Chepang	
6971	485684	rene-	vibrate, beat rapidly (wings, drummer)	vi.	RC-DOC	1977	Chepang	
6972	485685	ren.jhenʔ	cloud, in isolated puffs	adjn.	RC-DOC	1977	Chepang	
6973	485686	ren.ren	speak much, rapidly?	onom.	RC-DOC	1977	Chepang	
6974	485687	renʔ	comb of beehive (unfilled)	n.	RC-DOC	1977	Chepang	
6975	485688	renʔ-	critical, irritating, provocative in speech, spread rumour, gossip	va.	RC-DOC	1977	Chepang	
6976	485689	renh-	fast, rapid (movement, speech), act without delay	va.	RC-DOC	1977	Chepang	
6977	485690	renh.renh	hang around peaks (cloud)	onom.	RC-DOC	1977	Chepang	
6978	485691	renh.ronh	hang around peaks (cloud)	onom.	RC-DOC	1977	Chepang	
6979	485692	repe.teʔ	not patterned, uniform in colour	onom.	RC-DOC	1977	Chepang	
6980	485693	rew-	ugly, bad, evil (esp. talk), be corrupted, in bad condition, be unlucky, ruined	va.	RC-DOC	1977	Chepang	
6981	485694	res-	leave behind, drop inadvertently, lose (by dropping), drop into plate (food)	vi1.	RC-DOC	1977	Chepang	
6982	485695	res-	sing (B)	vi2.	RC-DOC	1977	Chepang	
6983	485696	hluŋ res-	reminisce	vi.	RC-DOC	1977	Chepang	
6984	485697	ro	flower (gen.); effulgence, outward-spreading manifestation (ext.)	n.	RC-DOC	1977	Chepang	
6985	485698	nay.ro	menses	n.	RC-DOC	1977	Chepang	
6986	485699	nyam.diŋ.ro	rays, effulgence of sun	n.	RC-DOC	1977	Chepang	
6987	485700	nyam.pan.ro	rays, effulgence of sun	n.	RC-DOC	1977	Chepang	
6988	485701	maŋh.ro	menses	n.	RC-DOC	1977	Chepang	
6989	485702	meʔ.koʔ ro	brush (of tail), tuft	n.	RC-DOC	1977	Chepang	
6990	485703	laŋʔ.koʔ ro	knot of net	n.	RC-DOC	1977	Chepang	
6991	485704	-ro	urge, desire, wish	nb.	RC-DOC	1977	Chepang	
6992	485705	tiʔ ʔəp.ro	thirst	n.	RC-DOC	1977	Chepang	
6993	485706	tuk.koʔ ro	urge, desire, inclination	n.	RC-DOC	1977	Chepang	
6994	485707	neh.ro	self opinion, esteem	n.	RC-DOC	1977	Chepang	
6995	485708	yoŋ.kray.ro	hunger	n.	RC-DOC	1977	Chepang	
6996	485709	ro-	wish or desire to do, feel urge to do, be excited	vr.	RC-DOC	1977	Chepang	
6997	485710	hluŋ ro-	happy (doing something)	vr.	RC-DOC	1977	Chepang	
6998	485711	ro.ʔamh	soft grain food (e.g. rice)	n.	RC-DOC	1977	Chepang	
6999	485712	ro.kew	petal	n.	RC-DOC	1977	Chepang	
7000	485713	ro.klaŋh.waʔ	bird (sp.), Yellow-naped Blue Woodpecker	n.	RC-DOC	1977	Chepang	
7001	485714	ro.ghə	cold, influenza (<N rog)	n.	RC-DOC	1977	Chepang	
7002	485715	ro.ghamʔ	even family (equal number of male and female children - regarded as desirable)	n.	RC-DOC	1977	Chepang	
7003	485716	ro.tek	insect (sp.), a cicada - calls in March, April	n.	RC-DOC	1977	Chepang	
7004	485717	ro.thəmʔ	coherent, meaningful (songwords)	onom.	RC-DOC	1977	Chepang	
7005	485718	ro.dhənʔ	company (of friends, agemates)	n.	RC-DOC	1977	Chepang	
7006	485719	ro.dhiŋ	clan group	n.	RC-DOC	1977	Chepang	
7007	485720	ro.laŋʔ	net, large-meshed	n.	RC-DOC	1977	Chepang	
7008	485721	ro.saʔ	soil, newly ploughed, soft	n.	RC-DOC	1977	Chepang	
7009	485722	ro.sar.ʔe	desirable thing	n.	RC-DOC	1977	Chepang	
7010	485723	roʔ-	creak, groan (something about to break or fall); suggest action, be ready, about to do (ext.)	vi.	RC-DOC	1977	Chepang	
7011	485724	rok	husk of grain	n.	RC-DOC	1977	Chepang	
7012	485725	yam.rok	rice husks	n.	RC-DOC	1977	Chepang	
7013	485726	rok-	hot, burning, stinging (spice, urine, etc.); scold (ext.), give stinging rebuke	vat.	RC-DOC	1977	Chepang	
7014	485727	rok-	talk (WD)	vi.	RC-DOC	1977	Chepang	
7015	485728	rok.yuʔ	rat	n.	RC-DOC	1977	Chepang	
7016	485729	rok.sayʔ	chilli, red pepper	n.	RC-DOC	1977	Chepang	
7017	485730	-roŋ	opposing place, side	nbl.	RC-DOC	1977	Chepang	
7018	485731	roŋ-	aroused sexually	vi.	RC-DOC	1977	Chepang	
7019	485732	roŋho.roŋho	load down	onom.	RC-DOC	1977	Chepang	
7020	485733	roŋʔ	horn of animal	n.	RC-DOC	1977	Chepang	
7021	485734	roŋʔ.goyʔ	tuber (sp.), a yam, edible, wild variety of Dioscorea sagittata	n.	RC-DOC	1977	Chepang	
7022	485735	roŋʔ.lis	sores (sp.), large protruding - said to result from curse from banana plant	n.	RC-DOC	1977	Chepang	
7023	485736	roŋʔ.səyk	tusk of pig	n.	RC-DOC	1977	Chepang	
7024	485737	rot-	pick up (relatively small object) with hand, beak, etc.; take in advice (ext.)	vt.	RC-DOC	1977	Chepang	
7025	485738	ron-	desire to go, think about going, anticipate going	vr.	RC-DOC	1977	Chepang	
7026	485739	hluŋ ron-	prepared (mentally) to go	vr.	RC-DOC	1977	Chepang	
7027	485740	ron.tho.(no)	resting on hilltops (cloud)	onom.	RC-DOC	1977	Chepang	
7028	485741	ron.tho.(noʔ)	rewsting on hilltops (white cloud)	onom.	RC-DOC	1977	Chepang	
7029	485742	ronʔ.sa.gə	plant (sp.), small, with edible leaves - root used for heart-burn	n.	RC-DOC	1977	Chepang	
7030	485743	ronʔ.sayʔ	plant (sp.), rambler, small with edible leaves - roots used for stomach pains	n.	RC-DOC	1977	Chepang	
7031	485744	rop.si	tree (sp.), large, broad-leaved, used for timber	n.	RC-DOC	1977	Chepang	
7032	485745	siŋʔ.rop.si	tree (sp.), large, used for timber	n.	RC-DOC	1977	Chepang	
7033	485746	baŋ.rop.si	tree (sp.), a smaller species used for fodder	n.	RC-DOC	1977	Chepang	
7034	485747	rom-	catch hold of, take up, receive (animate object, prey); welcome, prefer (met.)	vt.	RC-DOC	1977	Chepang	
7035	485748	romo.toko	do immediately, without waiting (esp. eating)	onom.	RC-DOC	1977	Chepang	
7036	485749	rom.ʔal.(ʔi)	wife	nk.	RC-DOC	1977	Chepang	
7037	485750	romʔ	nostril (flare of)	n.	RC-DOC	1977	Chepang	
7038	485751	romʔ-	block access (to tree, etc., with thorns), cover, hedge off	vt.	RC-DOC	1977	Chepang	
7039	485752	mus romʔ-	cover (cloud)	vt.	RC-DOC	1977	Chepang	
7040	485753	romʔ.mus	white cumulus cloud	n.	RC-DOC	1977	Chepang	
7041	485754	roy.ro	tree (sp.), small, with red peaflower	n.	RC-DOC	1977	Chepang	
7042	485755	ros-	decorate, adorn (hair, drum) with flowers	vt.	RC-DOC	1977	Chepang	
7043	485756	hluŋ ros-	desire, covet	vr.	RC-DOC	1977	Chepang	
7044	485757	ryəp-	pierce, begin to crack (shell)	vt.	RC-DOC	1977	Chepang	
7045	485758	ryəy	swiftly, firmly	onom.	RC-DOC	1977	Chepang	
7046	485759	ryəyʔ-	collect belongings together, collect things, prepare for event	vt.	RC-DOC	1977	Chepang	
7047	485760	-ryəw	person characterised by preceding verb - usually with evil sense	nb.	RC-DOC	1977	Chepang	
7048	485761	prənʔ.ryəw	person who curses	n.	RC-DOC	1977	Chepang	
7049	485762	ryəw-	ugly, inauspicious, bad, evil	va.	RC-DOC	1977	Chepang	
7050	485763	ryəw.dyaŋh.məyʔ	preadolescent girl	n.	RC-DOC	1977	Chepang	
7051	485764	ryəw.law.məyʔ	preadolescent boy	n.	RC-DOC	1977	Chepang	
7052	485765	rya-	want, be eager (to go, sing)	vr.	RC-DOC	1977	Chepang	
7053	485766	hluŋ rya-	want to go	vr.	RC-DOC	1977	Chepang	
7054	485767	rya-	speak (WD)	vi.	RC-DOC	1977	Chepang	
7055	485768	rya.dya ba.dya	torn apart	onom.	RC-DOC	1977	Chepang	
7056	485769	rya.dhyuŋ	cliff face	n.	RC-DOC	1977	Chepang	
7057	485770	rya.nyaŋ.ga	standing up (tall person)	onom.	RC-DOC	1977	Chepang	
7058	485771	rya.nyaŋ.ga ryu.nyuŋ.gu	standing up (one tall, one short person)	onom.	RC-DOC	1977	Chepang	
7059	485772	rya.ba.ba	venture out (small creature, centipede)	onom.	RC-DOC	1977	Chepang	
7060	485773	ryaʔ-	cry, weep, make a loud noise	vi.	RC-DOC	1977	Chepang	
7061	485774	ryaʔ-	call out? (B)	vt.	RC-DOC	1977	Chepang	
7062	485775	ryak	insect (sp.), cattle tick	n.	RC-DOC	1977	Chepang	
7063	485776	tol.ryak	insect (sp.), cattle tick	n.	RC-DOC	1977	Chepang	
7064	485777	niŋʔ.ryak	insect (sp.), cattle tick	n.	RC-DOC	1977	Chepang	
7065	485778	-ryak	Nominalizer; practitioner of action of the preceding verb, one given to particular action	nb.	RC-DOC	1977	Chepang	
7066	485779	me.ryak	one always singing	n.	RC-DOC	1977	Chepang	
7067	485780	hyəwʔ.ryak	grizzler	n.	RC-DOC	1977	Chepang	
7068	485781	ryak-	tense (as when singing), clucky (brooding hen)	va.	RC-DOC	1977	Chepang	
7069	485782	ryak.dhyak	plant (sp.), rough dark green leaves - used for indigestion, Colebrookia oppositifolia	n.	RC-DOC	1977	Chepang	
7070	485783	ryaŋ.ʔa ryaŋ.ʔa	full of gaps, open weave, dappled with light	onom.	RC-DOC	1977	Chepang	
7071	485784	ryaŋ.ka	insect (sp.), varieties of wasp with long narrow body and waist	n.	RC-DOC	1977	Chepang	
7072	485785	kuyʔ.ryaŋ.ka	wasp (sp.), black with white waist, 1cm. long	n.	RC-DOC	1977	Chepang	
7073	485786	met.chyaʔ.ryaŋ.ka	wasp (sp.), black, 1cm. long	n.	RC-DOC	1977	Chepang	
7074	485787	lawʔ.thu.ri.ryaŋ.ka	wasp (sp.), 1.5cm. long, nest of rolled leaves	n.	RC-DOC	1977	Chepang	
7075	485788	ra.ni.ryaŋ.ka	wasp (sp.), yellow and black striped, nest on stalk	n.	RC-DOC	1977	Chepang	
7076	485789	syaʔ.ryaŋ.ka	wasp (sp.), large	n.	RC-DOC	1977	Chepang	
7077	485790	ryaŋʔ-	roast or dry out over fire (fish, frogs, etc.)	vt.	RC-DOC	1977	Chepang	
7078	485791	hluŋ ryaŋʔ-	anxious, concerned	vr.	RC-DOC	1977	Chepang	
7079	485792	ryan-	ruffle, fluff out, knock askew; leave task for another (met.)	vt.	RC-DOC	1977	Chepang	
7080	485793	ryanʔ	insect (sp.), yellow, nocturnal, wasp-like	n.	RC-DOC	1977	Chepang	
7081	485794	ryanʔ-	know about, pay attention to, distract, preoccupy	vt.	RC-DOC	1977	Chepang	
7082	485795	hluŋ ryanʔ-	concerned, be thinking about	vr.	RC-DOC	1977	Chepang	
7083	485796	ryanh-	attract attention, distract, preoccupy	vt.	RC-DOC	1977	Chepang	
7084	485797	ryanh.tya.yaŋ	standing straight (thin, tall person)	onom.	RC-DOC	1977	Chepang	
7085	485798	ryap.ryap.ryu	crackling (of dried leaves)	onom.	RC-DOC	1977	Chepang	
7086	485799	ryamh	hanging rack or shelf above fire - for storing pots and pans, drying meat, etc.	n.	RC-DOC	1977	Chepang	
7087	485800	ryaw.liŋ jhaw.liŋ	noise of birds	onom.	RC-DOC	1977	Chepang	
7088	485801	ryawh-	noisy talking, chatter	vi.	RC-DOC	1977	Chepang	
7089	485802	ryas	cliff (WD)	n.	RC-DOC	1977	Chepang	
7090	485803	ryas-	drop hastily, uncontrolledly, prematurely (as in birth, defecation), be caught unexpectedly (usu. in embarrassing way); (hence) disgrace oneself	vt.	RC-DOC	1977	Chepang	
