ID	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
315989	hum	give shelter to	v	PB-CLDB	1779	Lushai [Mizo]	2488
315990	hur	on heat; have sexual desire	vi	PB-CLDB	1779	Lushai [Mizo]	2490
315991	iːp	draw in (as stomach); keep in or back	v	PB-CLDB	1779	Lushai [Mizo]	2491
315992	iːt	covet	v	PB-CLDB	1779	Lushai [Mizo]	2492
315993	in-thleng	exchange	v	PB-CLDB	1779	Lushai [Mizo]	2494
315994	in-zawn	in a straight line	vi	PB-CLDB	1779	Lushai [Mizo]	2497
315995	ir	belch	v	PB-CLDB	1779	Lushai [Mizo]	2499
315996	ka	open (as the legs)	vi	PB-CLDB	1779	Lushai [Mizo]	2500
315997	kaːk	forked	be v.	PB-CLDB	1779	Lushai [Mizo]	2501
315998	kaːm	decrease	v	PB-CLDB	1779	Lushai [Mizo]	2502
315999	kaːn	step over; cross	v	PB-CLDB	1779	Lushai [Mizo]	2503
316000	kaːng	burn	vi	PB-CLDB	1779	Lushai [Mizo]	2504
316001	kaːp	shoot at	v	PB-CLDB	1779	Lushai [Mizo]	2506
316002	kai	pull	v	PB-CLDB	1779	Lushai [Mizo]	2508
316003	kam	set a trap	v	PB-CLDB	1779	Lushai [Mizo]	2514
316004	kang	dry up	v	PB-CLDB	1779	Lushai [Mizo]	2515
316005	kang	fry	v	PB-CLDB	1779	Lushai [Mizo]	2516
316006	kar	lever	v	PB-CLDB	1779	Lushai [Mizo]	2517
316007	kawk	point at	v	PB-CLDB	1779	Lushai [Mizo]	2518
316008	kawm	gutter cut in the ground	v	PB-CLDB	1779	Lushai [Mizo]	2519
316009	kawng-hren	loin cloth	v	PB-CLDB	1779	Lushai [Mizo]	2521
316010	keːk	separate (as cotton long hair)	vi	PB-CLDB	1779	Lushai [Mizo]	2526
316011	keih	bite	v	PB-CLDB	1779	Lushai [Mizo]	2531
316012	keng	take	v	PB-CLDB	1779	Lushai [Mizo]	2532
316013	keng	take; bring	v	PB-CLDB	1779	Lushai [Mizo]	2533
316014	keo	force an opening through	v	PB-CLDB	1779	Lushai [Mizo]	2534
316015	kha	bitter	vi	PB-CLDB	1779	Lushai [Mizo]	2536
316016	khaːl	handle	v	PB-CLDB	1779	Lushai [Mizo]	2538
316017	khaar	close	v	PB-CLDB	1779	Lushai [Mizo]	2540
316018	khai	hang up	v	PB-CLDB	1779	Lushai [Mizo]	2541
316019	khai	draw (as water from a well)	v	PB-CLDB	1779	Lushai [Mizo]	2542
316020	khal	congeal	vi	PB-CLDB	1779	Lushai [Mizo]	2543
316021	kham	give as an earnest	v	PB-CLDB	1779	Lushai [Mizo]	2544
316022	kham	have had sufficient of	v	PB-CLDB	1779	Lushai [Mizo]	2545
316023	kham	place in a horizontal position	vi	PB-CLDB	1779	Lushai [Mizo]	2546
316024	khaoh	stiff; inflexible; strong	vi	PB-CLDB	1779	Lushai [Mizo]	2549
316025	khap	prohibit	v	PB-CLDB	1779	Lushai [Mizo]	2550
316026	khawh	throw as a spear	v	PB-CLDB	1779	Lushai [Mizo]	2553
316027	khawl	accumulate; store up; lay up	v	PB-CLDB	1779	Lushai [Mizo]	2554
316028	khawm	gather together	v	PB-CLDB	1779	Lushai [Mizo]	2555
316029	kheːk	put off	v	PB-CLDB	1779	Lushai [Mizo]	2556
316030	kheːl	falsely alarmed	be v.	PB-CLDB	1779	Lushai [Mizo]	2557
316031	kheːng	nail	v	PB-CLDB	1779	Lushai [Mizo]	2558
316032	khei	pick out or dig out (as a thorn)	v	PB-CLDB	1779	Lushai [Mizo]	2559
316033	khi	crack	vi	PB-CLDB	1779	Lushai [Mizo]	2560
316034	khoi	cultivate	v	PB-CLDB	1779	Lushai [Mizo]	2562
316035	khoih	touch	v	PB-CLDB	1779	Lushai [Mizo]	2564
316036	khok	peel off	vi	PB-CLDB	1779	Lushai [Mizo]	2566
316037	khon	collect	v	PB-CLDB	1779	Lushai [Mizo]	2567
316038	khong	stiff (as leg etc.)	be v.	PB-CLDB	1779	Lushai [Mizo]	2568
316039	khop	sufficient; be enough	vi	PB-CLDB	1779	Lushai [Mizo]	2569
316040	khuang	crow as a cock	v	PB-CLDB	1779	Lushai [Mizo]	2575
316041	khuar	hole; cavity	v	PB-CLDB	1779	Lushai [Mizo]	2577
316042	khuh	cough	v	PB-CLDB	1779	Lushai [Mizo]	2578
316043	khuh	cover	v	PB-CLDB	1779	Lushai [Mizo]	2579
316044	khuih	comb	v	PB-CLDB	1779	Lushai [Mizo]	2580
316045	khum	put on (as a hat)	v	PB-CLDB	1779	Lushai [Mizo]	2581
316046	khum	wear (as a hat)	v	PB-CLDB	1779	Lushai [Mizo]	2582
316047	khung	imprison; put in	v	PB-CLDB	1779	Lushai [Mizo]	2584
316048	khung	put in	v	PB-CLDB	1779	Lushai [Mizo]	2585
316049	kiːr	return	v	PB-CLDB	1779	Lushai [Mizo]	2588
316050	kiam	reduced	be v.	PB-CLDB	1779	Lushai [Mizo]	2589
316051	kik	rap	v	PB-CLDB	1779	Lushai [Mizo]	2591
316052	kilh	lock	v	PB-CLDB	1779	Lushai [Mizo]	2592
316053	kin	finished	vi	PB-CLDB	1779	Lushai [Mizo]	2595
316054	kir	curl	vi	PB-CLDB	1779	Lushai [Mizo]	2596
316055	kit	fell	v	PB-CLDB	1779	Lushai [Mizo]	2597
316056	ko	call	v	PB-CLDB	1779	Lushai [Mizo]	2599
316057	ko-kim	complete (as guests at a feast; warriors at a f	vi	PB-CLDB	1779	Lushai [Mizo]	2600
316058	koi	crooked	vi	PB-CLDB	1779	Lushai [Mizo]	2601
316059	kol	keep	v	PB-CLDB	1779	Lushai [Mizo]	2603
316060	kolh	bald; bare	vi	PB-CLDB	1779	Lushai [Mizo]	2604
316061	kot	carry on a yoke put on the shoulders	v	PB-CLDB	1779	Lushai [Mizo]	2606
316062	kuːk	shriek	v	PB-CLDB	1779	Lushai [Mizo]	2607
316063	kuːn	bend forward	v	PB-CLDB	1779	Lushai [Mizo]	2608
316064	kual	winding	vi	PB-CLDB	1779	Lushai [Mizo]	2611
316065	laːk	take; fetch; bring	v	PB-CLDB	1779	Lushai [Mizo]	2617
316066	laːm	dance	v	PB-CLDB	1779	Lushai [Mizo]	2618
316067	laːng	become visible	vi	PB-CLDB	1779	Lushai [Mizo]	2619
316068	laːr	bright	v	PB-CLDB	1779	Lushai [Mizo]	2620
316069	lawh	pluck (as flowers or fruit)	v	PB-CLDB	1779	Lushai [Mizo]	2624
316070	lawm	assist a person to do anything in exchange for sim	v	PB-CLDB	1779	Lushai [Mizo]	2626
316071	leːng	fly about	v	PB-CLDB	1779	Lushai [Mizo]	2627
316072	leːt	return	v	PB-CLDB	1779	Lushai [Mizo]	2628
316073	lei	buy	v	PB-CLDB	1779	Lushai [Mizo]	2629
316074	leih	pour out	v	PB-CLDB	1779	Lushai [Mizo]	2633
316075	lek	hold in the hand	v	PB-CLDB	1779	Lushai [Mizo]	2634
316076	lek	wave	v	PB-CLDB	1779	Lushai [Mizo]	2635
316077	leng	penetrate	v	PB-CLDB	1779	Lushai [Mizo]	2636
316078	let	turn upside down	v	PB-CLDB	1779	Lushai [Mizo]	2637
316079	liːr	roll	v	PB-CLDB	1779	Lushai [Mizo]	2640
316080	liak	lick	v	PB-CLDB	1779	Lushai [Mizo]	2641
316081	liam	overflow	v	PB-CLDB	1779	Lushai [Mizo]	2642
316082	liam	overflow; go out of sight	v	PB-CLDB	1779	Lushai [Mizo]	2643
316083	lian	large	vi	PB-CLDB	1779	Lushai [Mizo]	2644
316084	lo	not	v	PB-CLDB	1779	Lushai [Mizo]	2645
316085	lok	soon	vi	PB-CLDB	1779	Lushai [Mizo]	2647
316086	lor	protrude	vi	PB-CLDB	1779	Lushai [Mizo]	2648
316087	lu	copulate with	v	PB-CLDB	1779	Lushai [Mizo]	2652
316088	luːt	enter	vi	PB-CLDB	1779	Lushai [Mizo]	2653
316089	luah	take possession of	v	PB-CLDB	1779	Lushai [Mizo]	2654
316090	luak	vomit	v	PB-CLDB	1779	Lushai [Mizo]	2655
316091	luang	flow	v	PB-CLDB	1779	Lushai [Mizo]	2656
316092	lum	warm	vi	PB-CLDB	1779	Lushai [Mizo]	2659
316093	maːm	smooth	vi	PB-CLDB	1779	Lushai [Mizo]	2666
316094	maːm	smooth	vi	PB-CLDB	1779	Lushai [Mizo]	2667
316095	mal	drop; grain; single one	vi	PB-CLDB	1779	Lushai [Mizo]	2672
316096	man	expensive	be v.	PB-CLDB	1779	Lushai [Mizo]	2673
316097	mang	become extinct	vi	PB-CLDB	1779	Lushai [Mizo]	2676
316098	mawl	plain; be without adornment; foolish; plain	vi	PB-CLDB	1779	Lushai [Mizo]	2678
316099	meːt	shave; scrape; cut (the hair)	v	PB-CLDB	1779	Lushai [Mizo]	2679
316100	meng	awake	be v.	PB-CLDB	1779	Lushai [Mizo]	2683
316101	moi	beginning form in the bud (as rice) (adj.)	v	PB-CLDB	1779	Lushai [Mizo]	2688
316102	muang	have no anxiety	v	PB-CLDB	1779	Lushai [Mizo]	2694
316103	naːl	slippery	vi	PB-CLDB	1779	Lushai [Mizo]	2697
316104	nam	smell of	vi	PB-CLDB	1779	Lushai [Mizo]	2699
316105	nawt	rub; scour	v	PB-CLDB	1779	Lushai [Mizo]	2705
316106	neːl	soft (as skin)	vi	PB-CLDB	1779	Lushai [Mizo]	2706
316107	neːl	familiar with; be not afraid of	be v.	PB-CLDB	1779	Lushai [Mizo]	2707
316108	neːm	fine in texture	vi	PB-CLDB	1779	Lushai [Mizo]	2708
316109	nei	get; have; obtain	v	PB-CLDB	1779	Lushai [Mizo]	2709
316110	nel	flexible	vi	PB-CLDB	1779	Lushai [Mizo]	2710
316111	nem	press	v	PB-CLDB	1779	Lushai [Mizo]	2711
316112	ngah	have much	v	PB-CLDB	1779	Lushai [Mizo]	2713
316113	ngai	listen; love	v	PB-CLDB	1779	Lushai [Mizo]	2714
316114	ngam	dare; be prepared to do anything	v	PB-CLDB	1779	Lushai [Mizo]	2716
316115	ngam	dare	v	PB-CLDB	1779	Lushai [Mizo]	2717
316116	ngeːk	squeal	v	PB-CLDB	1779	Lushai [Mizo]	2719
316117	ngeːn	ask for	v	PB-CLDB	1779	Lushai [Mizo]	2720
316118	ngeːt	eaten by insects	vi	PB-CLDB	1779	Lushai [Mizo]	2722
316119	nghak	wait	v	PB-CLDB	1779	Lushai [Mizo]	2725
316120	nghat	put down	v	PB-CLDB	1779	Lushai [Mizo]	2727
316121	nghei	fast	v	PB-CLDB	1779	Lushai [Mizo]	2729
316122	ngo	fair	vi	PB-CLDB	1779	Lushai [Mizo]	2730
316123	ngot	crisp	vi	PB-CLDB	1779	Lushai [Mizo]	2732
316124	noi	small	vi	PB-CLDB	1779	Lushai [Mizo]	2737
316125	non	do or say anything over and over again	v	PB-CLDB	1779	Lushai [Mizo]	2739
316126	nuːl	rub against; brush past	v	PB-CLDB	1779	Lushai [Mizo]	2741
316127	nuai	rub; brush; blow about violently	v	PB-CLDB	1779	Lushai [Mizo]	2743
316128	nuai	rub; blow about violently	v	PB-CLDB	1779	Lushai [Mizo]	2744
316129	nuam	comfortable	vi	PB-CLDB	1779	Lushai [Mizo]	2745
316130	nuar	sulk; get in a temper	v	PB-CLDB	1779	Lushai [Mizo]	2747
316131	nui	laugh	v	PB-CLDB	1779	Lushai [Mizo]	2748
316132	nung	live	vi	PB-CLDB	1779	Lushai [Mizo]	2749
316133	oi	hush a child	v	PB-CLDB	1779	Lushai [Mizo]	2750
316134	oih	allow	v	PB-CLDB	1779	Lushai [Mizo]	2751
316135	om	be	vi	PB-CLDB	1779	Lushai [Mizo]	2752
316136	op	brood over	v	PB-CLDB	1779	Lushai [Mizo]	2753
316137	or	wear around the neck	v	PB-CLDB	1779	Lushai [Mizo]	2754
316138	paːr	blossom	v	PB-CLDB	1779	Lushai [Mizo]	2761
316139	pai	conceive; have one's inside or below the skin	v	PB-CLDB	1779	Lushai [Mizo]	2762
316140	paih	throw away	v	PB-CLDB	1779	Lushai [Mizo]	2764
316141	pal	trip against	v	PB-CLDB	1779	Lushai [Mizo]	2765
316142	pan	thin	vi	PB-CLDB	1779	Lushai [Mizo]	2766
316143	peːk	give	v	PB-CLDB	1779	Lushai [Mizo]	2771
316144	peːl	pass by	v	PB-CLDB	1779	Lushai [Mizo]	2772
316145	peːm	migrate	v	PB-CLDB	1779	Lushai [Mizo]	2774
316146	peːr	flat	vi	PB-CLDB	1779	Lushai [Mizo]	2777
316147	per	stamp; hop	v	PB-CLDB	1779	Lushai [Mizo]	2778
316148	per	spring up	v	PB-CLDB	1779	Lushai [Mizo]	2779
316149	perh	shoot with the pellet bow	v	PB-CLDB	1779	Lushai [Mizo]	2780
316150	phaːk	overtake	v	PB-CLDB	1779	Lushai [Mizo]	2781
316151	phaːr	have leprosy	vi	PB-CLDB	1779	Lushai [Mizo]	2782
316152	phah	spread (as cloth etc.)	v	PB-CLDB	1779	Lushai [Mizo]	2783
316153	phal	allow	v	PB-CLDB	1779	Lushai [Mizo]	2786
316154	phan	knit; crochet	v	PB-CLDB	1779	Lushai [Mizo]	2787
316155	phelh	undo; loosen; unfasten	v	PB-CLDB	1779	Lushai [Mizo]	2790
316156	phih	wash (the face)	v	PB-CLDB	1779	Lushai [Mizo]	2792
316157	phil	assassinate	v	PB-CLDB	1779	Lushai [Mizo]	2793
316158	pho	dry or air in the sunshine	v	PB-CLDB	1779	Lushai [Mizo]	2794
316159	phok	come off or take off (as hat or cover)	v	PB-CLDB	1779	Lushai [Mizo]	2795
316160	phu-hlip	scales	vi	PB-CLDB	1779	Lushai [Mizo]	2796
316161	phun	find fault with	v	PB-CLDB	1779	Lushai [Mizo]	2797
316162	pilh	pull off small pieces of bark; skin etc	v	PB-CLDB	1779	Lushai [Mizo]	2799
316163	pir	butt; push (as a bull); hit and scrape past (as a	v	PB-CLDB	1779	Lushai [Mizo]	2800
316164	polh	mix	v	PB-CLDB	1779	Lushai [Mizo]	2801
316165	pom	embrace; take hold of	v	PB-CLDB	1779	Lushai [Mizo]	2802
316166	por	untidy	vi	PB-CLDB	1779	Lushai [Mizo]	2803
316167	pot	pull up	v	PB-CLDB	1779	Lushai [Mizo]	2804
316168	puːl	die of plague or pestilence	v	PB-CLDB	1779	Lushai [Mizo]	2806
316169	pua	make (as a blanket)	v	PB-CLDB	1779	Lushai [Mizo]	2808
316170	puak	carry on the back (as child etc.)	v	PB-CLDB	1779	Lushai [Mizo]	2809
316171	puak	burst	vi	PB-CLDB	1779	Lushai [Mizo]	2810
316172	puam	swollen	vi	PB-CLDB	1779	Lushai [Mizo]	2811
316173	pum	abdomen; belly	vi	PB-CLDB	1779	Lushai [Mizo]	2815
316174	pung	increase in numbers or quantity	v	PB-CLDB	1779	Lushai [Mizo]	2817
316175	rah	bear fruit	v	PB-CLDB	1779	Lushai [Mizo]	2820
316176	rah-ka	stairs	v	PB-CLDB	1779	Lushai [Mizo]	2822
316177	rai	pregnant	vi	PB-CLDB	1779	Lushai [Mizo]	2824
316178	ram	tie together by a series of loops	v	PB-CLDB	1779	Lushai [Mizo]	2826
316179	ram	ravage; plunder	vi	PB-CLDB	1779	Lushai [Mizo]	2827
316180	ram	brittle	vi	PB-CLDB	1779	Lushai [Mizo]	2828
316181	rang	quick	be v.	PB-CLDB	1779	Lushai [Mizo]	2832
316182	rawn	ask advice; consult; make enquiries	v	PB-CLDB	1779	Lushai [Mizo]	2834
316183	rawn	make enquiries	v	PB-CLDB	1779	Lushai [Mizo]	2835
316184	rawp	wither; waste away	vi	PB-CLDB	1779	Lushai [Mizo]	2836
316185	rawt	massacre	v	PB-CLDB	1779	Lushai [Mizo]	2837
316186	rawt-som	grind	v	PB-CLDB	1779	Lushai [Mizo]	2838
316187	reːl	purpose; plan	v	PB-CLDB	1779	Lushai [Mizo]	2839
316188	reːl	plan; purpose	v	PB-CLDB	1779	Lushai [Mizo]	2840
316189	rek	more slender at one place than at another	vi	PB-CLDB	1779	Lushai [Mizo]	2842
316190	relh	escape; run or go away secretly	v	PB-CLDB	1779	Lushai [Mizo]	2843
316191	riːt	scrape with a hoe	v	PB-CLDB	1779	Lushai [Mizo]	2844
316192	riak	put up for the night	v	PB-CLDB	1779	Lushai [Mizo]	2845
316193	rik	sound	v	PB-CLDB	1779	Lushai [Mizo]	2848
316194	rim	tired	be v.	PB-CLDB	1779	Lushai [Mizo]	2850
316195	rit	heavy	vi	PB-CLDB	1779	Lushai [Mizo]	2852
316196	ro	dry	be v.	PB-CLDB	1779	Lushai [Mizo]	2853
316197	rol	stiff; stiff after work	be v.	PB-CLDB	1779	Lushai [Mizo]	2855
316198	ruːk	steal	v	PB-CLDB	1779	Lushai [Mizo]	2858
316199	ruah a shuːr	rain	v	PB-CLDB	1779	Lushai [Mizo]	2863
316200	ruai	employ	v	PB-CLDB	1779	Lushai [Mizo]	2864
316201	rual	even; level	v	PB-CLDB	1779	Lushai [Mizo]	2866
316202	rui	intoxicated	be v.	PB-CLDB	1779	Lushai [Mizo]	2868
316203	sang	puff out the stomach	v	PB-CLDB	1779	Lushai [Mizo]	2882
316204	sawm	invite; ask	v	PB-CLDB	1779	Lushai [Mizo]	2884
316205	sawr	squeeze	v	PB-CLDB	1779	Lushai [Mizo]	2886
316206	sawr	squeeze; wring	v	PB-CLDB	1779	Lushai [Mizo]	2887
316207	sha	hot	vi	PB-CLDB	1779	Lushai [Mizo]	2891
316208	sha	sing	v	PB-CLDB	1779	Lushai [Mizo]	2892
316209	sha um	pot fat	v	PB-CLDB	1779	Lushai [Mizo]	2893
316210	shaːng	high	vi	PB-CLDB	1779	Lushai [Mizo]	2894
316211	shaːt	chop (with dao); cut	v	PB-CLDB	1779	Lushai [Mizo]	2895
316212	shak	hard	vi	PB-CLDB	1779	Lushai [Mizo]	2896
316213	shawl	oblong	vi	PB-CLDB	1779	Lushai [Mizo]	2898
316214	sheh	sting	v	PB-CLDB	1779	Lushai [Mizo]	2901
316215	shem	divide; distribute	v	PB-CLDB	1779	Lushai [Mizo]	2902
316216	shi	butt	v	PB-CLDB	1779	Lushai [Mizo]	2904
316217	shiam	make arrangements	vi	PB-CLDB	1779	Lushai [Mizo]	2905
316218	sho	boil	vi	PB-CLDB	1779	Lushai [Mizo]	2906
316219	sil	wash	v	PB-CLDB	1779	Lushai [Mizo]	2908
316220	silh	wear (as a cloth)	v	PB-CLDB	1779	Lushai [Mizo]	2909
316221	suk	pestle	v	PB-CLDB	1779	Lushai [Mizo]	2910
316222	taːt	rub; besmear	v	PB-CLDB	1779	Lushai [Mizo]	2913
316223	taːt	rub	v	PB-CLDB	1779	Lushai [Mizo]	2914
316224	tai	waist	v	PB-CLDB	1779	Lushai [Mizo]	2915
316225	tal	kill (an animal)	v	PB-CLDB	1779	Lushai [Mizo]	2918
316226	tam	plentiful	vi	PB-CLDB	1779	Lushai [Mizo]	2919
316227	Tan	start	v	PB-CLDB	1779	Lushai [Mizo]	2920
316228	tan	chop off	v	PB-CLDB	1779	Lushai [Mizo]	2921
316229	Tang	catch in	v	PB-CLDB	1779	Lushai [Mizo]	2922
316230	Tang	dry	vi	PB-CLDB	1779	Lushai [Mizo]	2923
316231	Tap	cry; weep	v	PB-CLDB	1779	Lushai [Mizo]	2924
316232	tawk	sufficient	vi	PB-CLDB	1779	Lushai [Mizo]	2926
316233	tawk	meet	v	PB-CLDB	1779	Lushai [Mizo]	2927
316234	tawn	push on one side	v	PB-CLDB	1779	Lushai [Mizo]	2928
316235	tawp	conclude	v	PB-CLDB	1779	Lushai [Mizo]	2929
316236	teːl	bundle; bunch	v	PB-CLDB	1779	Lushai [Mizo]	2931
316237	teh	measure	v	PB-CLDB	1779	Lushai [Mizo]	2932
316238	tel	form part of; be added; add	v	PB-CLDB	1779	Lushai [Mizo]	2933
316239	tem	taste	v	PB-CLDB	1779	Lushai [Mizo]	2934
316240	thai	scratch up; scrape up or scrape together (with the	v	PB-CLDB	1779	Lushai [Mizo]	2936
316241	thak	itch; be pungent; be hot (as pepper)	vi	PB-CLDB	1779	Lushai [Mizo]	2937
316242	tham	reward	vi	PB-CLDB	1779	Lushai [Mizo]	2939
316243	Thang	grow	v	PB-CLDB	1779	Lushai [Mizo]	2940
316244	thang	renowned	vi	PB-CLDB	1779	Lushai [Mizo]	2942
316245	thang-khawk	echo	v	PB-CLDB	1779	Lushai [Mizo]	2943
316246	thao	fat	vi	PB-CLDB	1779	Lushai [Mizo]	2944
316247	thar	new	vi	PB-CLDB	1779	Lushai [Mizo]	2945
316248	thawl	loose fitting	vi	PB-CLDB	1779	Lushai [Mizo]	2947
316249	theh	sprinkle; splash	v	PB-CLDB	1779	Lushai [Mizo]	2949
316250	thei	able	be v.	PB-CLDB	1779	Lushai [Mizo]	2951
316251	Thelh	extinguish fire; put a stop (as quarrel etc.)	v	PB-CLDB	1779	Lushai [Mizo]	2952
316252	then	separate; divide	v	PB-CLDB	1779	Lushai [Mizo]	2953
316253	then	divide; separate	v	PB-CLDB	1779	Lushai [Mizo]	2954
316254	Then	separate	v	PB-CLDB	1779	Lushai [Mizo]	2955
316255	Then	grin; make grimaces; smile	v	PB-CLDB	1779	Lushai [Mizo]	2956
316256	thi	die	v	PB-CLDB	1779	Lushai [Mizo]	2958
316257	thiːp	pungent; smart	vi	PB-CLDB	1779	Lushai [Mizo]	2961
316258	thiam	know how to	v	PB-CLDB	1779	Lushai [Mizo]	2963
316259	thiang	clean up	v	PB-CLDB	1779	Lushai [Mizo]	2964
316260	thiang	clean	vi	PB-CLDB	1779	Lushai [Mizo]	2965
316261	thiat	tuck in; stick in	v	PB-CLDB	1779	Lushai [Mizo]	2966
316262	thing	shake	v	PB-CLDB	1779	Lushai [Mizo]	2970
316263	thla-ler	wilderness	vi	PB-CLDB	1779	Lushai [Mizo]	2975
316264	thlaːk	affix denoting 'causing' or 'begetting'	v	PB-CLDB	1779	Lushai [Mizo]	2977
316265	thlah	release	v	PB-CLDB	1779	Lushai [Mizo]	2979
316266	thlang	choose; select	v	PB-CLDB	1779	Lushai [Mizo]	2980
316267	thlang-ra	sieve	v	PB-CLDB	1779	Lushai [Mizo]	2981
316268	thleːr	rip up; split	v	PB-CLDB	1779	Lushai [Mizo]	2982
316269	thlei	separate; divide	v	PB-CLDB	1779	Lushai [Mizo]	2983
316270	thlei	sift	v	PB-CLDB	1779	Lushai [Mizo]	2984
316271	thleng	change	v	PB-CLDB	1779	Lushai [Mizo]	2985
316272	thlep	fold up	vi	PB-CLDB	1779	Lushai [Mizo]	2986
316273	thliak	snap	v	PB-CLDB	1779	Lushai [Mizo]	2988
316274	thliar	divert the water of a river	v	PB-CLDB	1779	Lushai [Mizo]	2989
316275	thlit	pour off (as water); strain through a strainer	v	PB-CLDB	1779	Lushai [Mizo]	2990
316276	thlon	pull out (as tooth; etc.)	v	PB-CLDB	1779	Lushai [Mizo]	2991
316277	thlop	support	v	PB-CLDB	1779	Lushai [Mizo]	2992
316278	thluːr	pursue for a long distance	v	PB-CLDB	1779	Lushai [Mizo]	2993
316279	thluːr	spin (with a hand spindle)	v	PB-CLDB	1779	Lushai [Mizo]	2994
316280	thlum	sweet	vi	PB-CLDB	1779	Lushai [Mizo]	2996
316281	thlung	tie up (as an animal)	v	PB-CLDB	1779	Lushai [Mizo]	2997
316282	thlung	suspend (a rope; etc.)	v	PB-CLDB	1779	Lushai [Mizo]	2998
316283	tho; thawh	rise; get up	v	PB-CLDB	1779	Lushai [Mizo]	3000
316284	thu-rem-tu	judge	v	PB-CLDB	1779	Lushai [Mizo]	3003
316285	thuːk	deep	vi	PB-CLDB	1779	Lushai [Mizo]	3004
316286	thuːm	deep	vi	PB-CLDB	1779	Lushai [Mizo]	3005
316287	thuːr	acid; sour	vi	PB-CLDB	1779	Lushai [Mizo]	3006
316288	thuah	in layers one on top of another	v	PB-CLDB	1779	Lushai [Mizo]	3007
316289	Thui	sew	v	PB-CLDB	1779	Lushai [Mizo]	3008
316290	thun	put in (anything long and narrow as bottle)	v	PB-CLDB	1779	Lushai [Mizo]	3011
316291	thut	sit	v	PB-CLDB	1779	Lushai [Mizo]	3012
316292	ti	say	v	PB-CLDB	1779	Lushai [Mizo]	3014
316293	tiːm	on edge through eating acid fruit	v	PB-CLDB	1779	Lushai [Mizo]	3015
316294	Tial	spotted	vi	PB-CLDB	1779	Lushai [Mizo]	3017
316295	tiam	promise	v	PB-CLDB	1779	Lushai [Mizo]	3018
316296	tiang	pile up	v	PB-CLDB	1779	Lushai [Mizo]	3020
316297	til-rek	castrate	v	PB-CLDB	1779	Lushai [Mizo]	3023
316298	tla	graze	vi	PB-CLDB	1779	Lushai [Mizo]	3025
316299	tlaːn	run	v	PB-CLDB	1779	Lushai [Mizo]	3026
316300	tlaːng	public; people	v	PB-CLDB	1779	Lushai [Mizo]	3028
316301	tlai	late	vi	PB-CLDB	1779	Lushai [Mizo]	3029
316302	tlan	ransom	v	PB-CLDB	1779	Lushai [Mizo]	3030
316303	tlang	in straightforward manner	vi	PB-CLDB	1779	Lushai [Mizo]	3031
316304	tlawh	visit; call upon	v	PB-CLDB	1779	Lushai [Mizo]	3033
316305	tleːm	few; little	vi	PB-CLDB	1779	Lushai [Mizo]	3034
316306	tlei	good (as a baby)	vi	PB-CLDB	1779	Lushai [Mizo]	3035
316307	tleng	slide	vi	PB-CLDB	1779	Lushai [Mizo]	3036
316308	tling	accumulate	vi	PB-CLDB	1779	Lushai [Mizo]	3037
316309	tluk	fall	vi	PB-CLDB	1779	Lushai [Mizo]	3039
316310	tlum	sink in	v	PB-CLDB	1779	Lushai [Mizo]	3040
316311	tlum	go in	v	PB-CLDB	1779	Lushai [Mizo]	3041
316312	zao	large; extensive	vi	PB-CLDB	1779	Lushai [Mizo]	3044
316313	toi	short	vi	PB-CLDB	1779	Lushai [Mizo]	3045
316314	tong	arrive; come across; meet	v	PB-CLDB	1779	Lushai [Mizo]	3047
316315	Tuːl	need	vi	PB-CLDB	1779	Lushai [Mizo]	3050
316316	tuah	tend a fire; put wood on a fire	v	PB-CLDB	1779	Lushai [Mizo]	3052
316317	Tuak	be or become gray or white	vi	PB-CLDB	1779	Lushai [Mizo]	3053
316318	tuak	pair; couple; both	v	PB-CLDB	1779	Lushai [Mizo]	3054
316319	tual	fellow villager	v	PB-CLDB	1779	Lushai [Mizo]	3055
316320	tual-chai	skip; gambol	v	PB-CLDB	1779	Lushai [Mizo]	3056
316321	tual-that	murder	v	PB-CLDB	1779	Lushai [Mizo]	3058
316322	tuar	endure	v	PB-CLDB	1779	Lushai [Mizo]	3060
316323	tuh	plant (seed)	v	PB-CLDB	1779	Lushai [Mizo]	3062
316324	tum	play (a musical instrument)	v	PB-CLDB	1779	Lushai [Mizo]	3066
316325	tum	try; purpose; intend	v	PB-CLDB	1779	Lushai [Mizo]	3067
316326	tung	stand on end or upright	v	PB-CLDB	1779	Lushai [Mizo]	3068
316327	uːm	pursue; hunt	v	PB-CLDB	1779	Lushai [Mizo]	3070
316328	uai	swing	v	PB-CLDB	1779	Lushai [Mizo]	3072
316329	uih	stink	v	PB-CLDB	1779	Lushai [Mizo]	3075
316330	ul	slightly scorched	vi	PB-CLDB	1779	Lushai [Mizo]	3076
316331	vaːk	walk; wander about	v	PB-CLDB	1779	Lushai [Mizo]	3079
316332	vaːng	scarce	vi	PB-CLDB	1779	Lushai [Mizo]	3082
316333	vaːr	light (not dark)	be v.	PB-CLDB	1779	Lushai [Mizo]	3083
316334	vao	threaten	v	PB-CLDB	1779	Lushai [Mizo]	3085
316335	veːng	watch	v	PB-CLDB	1779	Lushai [Mizo]	3086
316336	veng	gird round the waist (as cloth)	v	PB-CLDB	1779	Lushai [Mizo]	3090
